s,a,probability,reward,s_prime
156.0,6.0,1.0,81.8730753078,208.0
157.0,0.0,1.0,0.0,31.0
157.0,2.0,1.0,0.0,222.0
157.0,5.0,1.0,67.0320046036,158.0
157.0,6.0,1.0,67.0320046036,684.0
159.0,1.0,1.0,0.0,49.0
159.0,3.0,1.0,0.0,140.0
159.0,5.0,1.0,134.064009207,309.0
159.0,6.0,1.0,134.064009207,160.0
164.0,3.0,0.2,219.524654438,448.0
164.0,3.0,0.1,54.8811636094,18.0
164.0,3.0,0.1,274.405818047,667.0
164.0,3.0,0.2,109.762327219,228.0
164.0,3.0,0.4,164.643490828,229.0
164.0,4.0,0.2,109.762327219,248.0
164.0,4.0,0.1,54.8811636094,264.0
164.0,4.0,0.2,219.524654438,474.0
164.0,4.0,0.1,274.405818047,752.0
164.0,4.0,0.4,164.643490828,165.0
164.0,6.0,0.1,54.8811636094,314.0
164.0,6.0,0.4,164.643490828,339.0
164.0,6.0,0.2,109.762327219,236.0
164.0,6.0,0.1,274.405818047,717.0
164.0,6.0,0.2,219.524654438,415.0
166.0,0.0,1.0,0.0,69.0
166.0,1.0,0.4,245.619225923,81.0
166.0,1.0,0.1,81.8730753078,761.0
166.0,1.0,0.2,163.746150616,407.0
166.0,1.0,0.2,327.492301231,551.0
166.0,1.0,0.1,409.365376539,377.0
166.0,3.0,1.0,0.0,565.0
166.0,4.0,0.1,163.746150616,186.0
166.0,4.0,0.2,163.746150616,239.0
166.0,4.0,0.4,163.746150616,430.0
166.0,4.0,0.1,81.8730753078,214.0
166.0,4.0,0.2,163.746150616,167.0
166.0,5.0,0.1,163.746150616,817.0
166.0,5.0,0.2,163.746150616,66.0
166.0,5.0,0.1,81.8730753078,580.0
166.0,5.0,0.4,163.746150616,406.0
166.0,5.0,0.2,163.746150616,366.0
167.0,0.0,1.0,0.0,168.0
167.0,1.0,1.0,163.746150616,604.0
167.0,2.0,1.0,0.0,180.0
167.0,3.0,1.0,0.0,279.0
167.0,5.0,1.0,0.0,67.0
168.0,1.0,1.0,134.064009207,518.0
168.0,2.0,1.0,134.064009207,169.0
168.0,3.0,1.0,163.746150616,112.0
168.0,5.0,1.0,0.0,103.0
177.0,0.0,1.0,0.0,215.0
177.0,2.0,1.0,0.0,393.0
177.0,4.0,0.4,245.619225923,72.0
177.0,4.0,0.2,163.746150616,636.0
177.0,4.0,0.2,245.619225923,156.0
177.0,4.0,0.1,245.619225923,21.0
177.0,4.0,0.1,81.8730753078,983.0
177.0,5.0,1.0,0.0,178.0
177.0,6.0,0.1,81.8730753078,760.0
177.0,6.0,0.2,163.746150616,599.0
177.0,6.0,0.1,409.365376539,539.0
177.0,6.0,0.2,327.492301231,644.0
177.0,6.0,0.4,245.619225923,407.0
178.0,0.0,1.0,0.0,200.0
178.0,2.0,1.0,0.0,394.0
178.0,4.0,0.2,268.128018414,558.0
178.0,4.0,0.1,67.0320046036,858.0
178.0,4.0,0.1,335.160023018,259.0
178.0,4.0,0.4,201.096013811,358.0
178.0,4.0,0.2,134.064009207,294.0
178.0,6.0,0.2,134.064009207,649.0
178.0,6.0,0.2,268.128018414,179.0
178.0,6.0,0.1,335.160023018,460.0
178.0,6.0,0.1,67.0320046036,718.0
178.0,6.0,0.4,201.096013811,230.0
180.0,0.0,1.0,134.064009207,169.0
180.0,1.0,1.0,134.064009207,363.0
180.0,3.0,1.0,0.0,181.0
180.0,5.0,1.0,0.0,125.0
181.0,0.0,1.0,134.064009207,209.0
181.0,1.0,1.0,134.064009207,182.0
181.0,5.0,1.0,0.0,189.0
183.0,3.0,1.0,0.0,184.0
183.0,5.0,1.0,219.524654438,299.0
183.0,6.0,1.0,268.128018414,310.0
184.0,5.0,1.0,219.524654438,225.0
184.0,6.0,1.0,219.524654438,185.0
186.0,0.0,1.0,0.0,212.0
186.0,1.0,1.0,245.619225923,610.0
186.0,2.0,1.0,0.0,319.0
186.0,3.0,1.0,0.0,421.0
186.0,5.0,1.0,0.0,187.0
187.0,0.0,1.0,0.0,195.0
187.0,1.0,1.0,201.096013811,188.0
187.0,2.0,1.0,0.0,246.0
187.0,3.0,1.0,0.0,337.0
189.0,0.0,1.0,109.762327219,260.0
189.0,1.0,1.0,109.762327219,190.0
191.0,0.0,1.0,134.064009207,192.0
191.0,1.0,1.0,134.064009207,367.0
191.0,4.0,1.0,0.0,181.0
191.0,5.0,1.0,0.0,271.0
193.0,1.0,1.0,67.0320046036,194.0
193.0,2.0,1.0,67.0320046036,34.0
193.0,3.0,1.0,67.0320046036,350.0
193.0,6.0,1.0,0.0,154.0
195.0,1.0,1.0,201.096013811,196.0
195.0,2.0,1.0,201.096013811,210.0
195.0,3.0,1.0,201.096013811,265.0
197.0,0.0,1.0,0.0,193.0
197.0,1.0,1.0,67.0320046036,558.0
197.0,2.0,1.0,0.0,608.0
197.0,3.0,1.0,0.0,204.0
197.0,6.0,1.0,0.0,198.0
198.0,0.0,1.0,0.0,154.0
198.0,1.0,1.0,67.0320046036,199.0
198.0,2.0,1.0,0.0,284.0
198.0,3.0,1.0,0.0,205.0
200.0,2.0,1.0,0.0,357.0
200.0,3.0,0.2,134.064009207,369.0
200.0,3.0,0.1,335.160023018,579.0
200.0,3.0,0.4,201.096013811,235.0
200.0,3.0,0.1,67.0320046036,588.0
200.0,3.0,0.2,268.128018414,429.0
200.0,4.0,0.1,335.160023018,362.0
200.0,4.0,0.1,67.0320046036,782.0
200.0,4.0,0.4,201.096013811,268.0
200.0,4.0,0.2,268.128018414,194.0
200.0,4.0,0.2,134.064009207,510.0
200.0,6.0,0.1,67.0320046036,201.0
200.0,6.0,0.2,268.128018414,106.0
200.0,6.0,0.1,335.160023018,389.0
200.0,6.0,0.2,134.064009207,398.0
200.0,6.0,0.4,201.096013811,287.0
202.0,1.0,0.2,268.128018414,129.0
202.0,1.0,0.1,67.0320046036,435.0
202.0,1.0,0.2,134.064009207,511.0
202.0,1.0,0.4,201.096013811,14.0
202.0,1.0,0.1,335.160023018,161.0
202.0,2.0,0.2,268.128018414,192.0
202.0,2.0,0.4,201.096013811,543.0
202.0,2.0,0.2,134.064009207,203.0
202.0,2.0,0.1,67.0320046036,532.0
202.0,2.0,0.1,335.160023018,343.0
202.0,4.0,0.1,81.8730753078,280.0
202.0,4.0,0.2,327.492301231,112.0
202.0,4.0,0.2,163.746150616,450.0
202.0,4.0,0.4,245.619225923,19.0
202.0,4.0,0.1,409.365376539,242.0
202.0,5.0,0.4,201.096013811,217.0
202.0,5.0,0.2,268.128018414,419.0
202.0,5.0,0.1,67.0320046036,348.0
202.0,5.0,0.2,134.064009207,291.0
202.0,5.0,0.1,335.160023018,79.0
204.0,0.0,1.0,67.0320046036,350.0
204.0,1.0,1.0,67.0320046036,283.0
204.0,2.0,1.0,0.0,312.0
204.0,6.0,1.0,0.0,205.0
205.0,0.0,1.0,67.0320046036,174.0
205.0,1.0,1.0,67.0320046036,224.0
205.0,2.0,1.0,0.0,206.0
206.0,0.0,1.0,54.8811636094,207.0
206.0,1.0,1.0,54.8811636094,237.0
212.0,1.0,1.0,201.096013811,267.0
212.0,2.0,1.0,201.096013811,213.0
212.0,3.0,1.0,245.619225923,242.0
212.0,5.0,1.0,0.0,195.0
215.0,2.0,1.0,0.0,328.0
215.0,3.0,0.1,67.0320046036,803.0
215.0,3.0,0.1,201.096013811,324.0
215.0,3.0,0.2,134.064009207,502.0
215.0,3.0,0.2,201.096013811,30.0
215.0,3.0,0.4,201.096013811,695.0
215.0,4.0,0.4,245.619225923,456.0
215.0,4.0,0.2,245.619225923,458.0
215.0,4.0,0.1,81.8730753078,996.0
215.0,4.0,0.1,245.619225923,45.0
215.0,4.0,0.2,163.746150616,589.0
215.0,5.0,1.0,0.0,200.0
215.0,6.0,0.4,245.619225923,360.0
215.0,6.0,0.1,409.365376539,945.0
215.0,6.0,0.1,81.8730753078,234.0
215.0,6.0,0.2,327.492301231,669.0
215.0,6.0,0.2,163.746150616,477.0
218.0,0.0,1.0,134.064009207,419.0
218.0,1.0,1.0,134.064009207,219.0
218.0,2.0,1.0,0.0,271.0
218.0,4.0,1.0,0.0,340.0
222.0,0.0,1.0,0.0,39.0
222.0,5.0,1.0,54.8811636094,223.0
222.0,6.0,1.0,67.0320046036,274.0
227.0,3.0,0.1,274.405818047,448.0
227.0,3.0,0.2,109.762327219,18.0
227.0,3.0,0.1,54.8811636094,90.0
227.0,3.0,0.4,164.643490828,228.0
227.0,3.0,0.2,219.524654438,229.0
227.0,4.0,0.4,164.643490828,248.0
227.0,4.0,0.1,54.8811636094,400.0
227.0,4.0,0.1,274.405818047,474.0
227.0,4.0,0.2,219.524654438,165.0
227.0,4.0,0.2,109.762327219,264.0
227.0,6.0,0.1,54.8811636094,17.0
227.0,6.0,0.2,109.762327219,314.0
227.0,6.0,0.2,219.524654438,339.0
227.0,6.0,0.4,164.643490828,236.0
227.0,6.0,0.1,274.405818047,415.0
233.0,1.0,0.4,245.619225923,920.0
233.0,1.0,0.2,163.746150616,234.0
233.0,1.0,0.1,81.8730753078,879.0
233.0,1.0,0.2,327.492301231,846.0
233.0,1.0,0.1,409.365376539,703.0
233.0,2.0,0.1,81.8730753078,472.0
233.0,2.0,0.2,327.492301231,854.0
233.0,2.0,0.2,163.746150616,668.0
233.0,2.0,0.1,409.365376539,645.0
233.0,2.0,0.4,245.619225923,462.0
233.0,3.0,1.0,0.0,290.0
233.0,4.0,0.1,81.8730753078,465.0
233.0,4.0,0.2,327.492301231,522.0
233.0,4.0,0.2,163.746150616,251.0
233.0,4.0,0.4,245.619225923,245.0
233.0,4.0,0.1,327.492301231,321.0
233.0,5.0,0.2,163.746150616,41.0
233.0,5.0,0.1,81.8730753078,666.0
233.0,5.0,0.4,245.619225923,23.0
233.0,5.0,0.1,327.492301231,403.0
233.0,5.0,0.2,327.492301231,145.0
243.0,0.0,1.0,0.0,306.0
243.0,2.0,1.0,0.0,120.0
243.0,4.0,0.4,201.096013811,558.0
243.0,4.0,0.2,268.128018414,259.0
243.0,4.0,0.1,335.160023018,412.0
243.0,4.0,0.2,134.064009207,358.0
243.0,4.0,0.1,67.0320046036,294.0
243.0,6.0,0.1,67.0320046036,649.0
243.0,6.0,0.4,201.096013811,179.0
243.0,6.0,0.2,268.128018414,460.0
243.0,6.0,0.2,134.064009207,230.0
243.0,6.0,0.1,335.160023018,785.0
246.0,0.0,1.0,201.096013811,210.0
246.0,1.0,1.0,164.643490828,247.0
246.0,3.0,1.0,0.0,252.0
252.0,0.0,1.0,164.643490828,253.0
252.0,1.0,1.0,164.643490828,308.0
269.0,1.0,1.0,0.0,437.0
269.0,3.0,1.0,0.0,270.0
269.0,5.0,1.0,201.096013811,123.0
269.0,6.0,1.0,201.096013811,281.0
270.0,1.0,1.0,0.0,97.0
270.0,5.0,1.0,201.096013811,273.0
270.0,6.0,1.0,201.096013811,311.0
271.0,0.0,1.0,134.064009207,452.0
271.0,1.0,1.0,109.762327219,344.0
271.0,4.0,1.0,0.0,189.0
272.0,1.0,1.0,0.0,301.0
272.0,5.0,1.0,201.096013811,273.0
272.0,6.0,1.0,201.096013811,311.0
276.0,0.0,1.0,0.0,523.0
276.0,1.0,1.0,327.492301231,480.0
276.0,2.0,1.0,0.0,295.0
276.0,3.0,1.0,0.0,277.0
276.0,5.0,1.0,0.0,288.0
277.0,0.0,1.0,327.492301231,396.0
277.0,1.0,1.0,268.128018414,278.0
277.0,2.0,1.0,0.0,296.0
277.0,5.0,1.0,0.0,332.0
279.0,0.0,1.0,163.746150616,112.0
279.0,1.0,1.0,134.064009207,359.0
279.0,2.0,1.0,0.0,181.0
279.0,5.0,1.0,0.0,340.0
284.0,0.0,1.0,67.0320046036,155.0
284.0,1.0,1.0,54.8811636094,285.0
284.0,3.0,1.0,0.0,206.0
288.0,0.0,1.0,0.0,334.0
288.0,1.0,1.0,268.128018414,289.0
288.0,2.0,1.0,0.0,382.0
288.0,3.0,1.0,0.0,332.0
290.0,1.0,0.2,134.064009207,624.0
290.0,1.0,0.1,67.0320046036,378.0
290.0,1.0,0.4,201.096013811,435.0
290.0,1.0,0.1,335.160023018,14.0
290.0,1.0,0.2,268.128018414,511.0
290.0,2.0,0.1,67.0320046036,792.0
290.0,2.0,0.4,201.096013811,532.0
290.0,2.0,0.2,268.128018414,203.0
290.0,2.0,0.2,134.064009207,428.0
290.0,2.0,0.1,335.160023018,543.0
290.0,4.0,0.4,245.619225923,280.0
290.0,4.0,0.2,327.492301231,450.0
290.0,4.0,0.2,163.746150616,370.0
290.0,4.0,0.1,409.365376539,19.0
290.0,4.0,0.1,81.8730753078,693.0
290.0,5.0,0.1,335.160023018,217.0
290.0,5.0,0.2,268.128018414,291.0
290.0,5.0,0.4,201.096013811,348.0
290.0,5.0,0.2,134.064009207,501.0
290.0,5.0,0.1,67.0320046036,958.0
292.0,2.0,1.0,0.0,301.0
292.0,5.0,1.0,201.096013811,300.0
292.0,6.0,1.0,201.096013811,101.0
295.0,0.0,1.0,268.128018414,557.0
295.0,1.0,1.0,268.128018414,473.0
295.0,3.0,1.0,0.0,296.0
295.0,5.0,1.0,0.0,382.0
296.0,0.0,1.0,268.128018414,297.0
296.0,1.0,1.0,268.128018414,379.0
296.0,5.0,1.0,0.0,355.0
301.0,5.0,1.0,164.643490828,98.0
301.0,6.0,1.0,164.643490828,100.0
303.0,1.0,1.0,0.0,306.0
303.0,2.0,1.0,0.0,304.0
303.0,3.0,0.2,268.128018414,464.0
303.0,3.0,0.4,201.096013811,601.0
303.0,3.0,0.1,67.0320046036,451.0
303.0,3.0,0.2,134.064009207,733.0
303.0,3.0,0.1,335.160023018,1006.0
303.0,4.0,0.4,163.746150616,193.0
303.0,4.0,0.1,163.746150616,386.0
303.0,4.0,0.2,163.746150616,540.0
303.0,4.0,0.2,163.746150616,361.0
303.0,4.0,0.1,81.8730753078,569.0
303.0,6.0,0.2,163.746150616,145.0
303.0,6.0,0.1,81.8730753078,23.0
303.0,6.0,0.1,163.746150616,364.0
303.0,6.0,0.2,163.746150616,801.0
303.0,6.0,0.4,163.746150616,105.0
304.0,1.0,1.0,0.0,227.0
304.0,3.0,0.2,134.064009207,176.0
304.0,3.0,0.2,268.128018414,305.0
304.0,3.0,0.4,201.096013811,346.0
304.0,3.0,0.1,67.0320046036,87.0
304.0,3.0,0.1,335.160023018,457.0
304.0,4.0,0.1,335.160023018,241.0
304.0,4.0,0.4,201.096013811,34.0
304.0,4.0,0.2,268.128018414,323.0
304.0,4.0,0.1,67.0320046036,318.0
304.0,4.0,0.2,134.064009207,175.0
304.0,6.0,0.4,201.096013811,313.0
304.0,6.0,0.1,335.160023018,138.0
304.0,6.0,0.1,67.0320046036,595.0
304.0,6.0,0.2,134.064009207,5.0
304.0,6.0,0.2,268.128018414,262.0
306.0,2.0,1.0,0.0,227.0
306.0,3.0,0.1,67.0320046036,369.0
306.0,3.0,0.2,268.128018414,579.0
306.0,3.0,0.2,134.064009207,235.0
306.0,3.0,0.4,201.096013811,429.0
306.0,3.0,0.1,335.160023018,735.0
306.0,4.0,0.1,67.0320046036,510.0
306.0,4.0,0.2,268.128018414,362.0
306.0,4.0,0.2,134.064009207,268.0
306.0,4.0,0.4,201.096013811,194.0
306.0,4.0,0.1,335.160023018,574.0
306.0,6.0,0.1,335.160023018,466.0
306.0,6.0,0.4,201.096013811,106.0
306.0,6.0,0.2,268.128018414,389.0
306.0,6.0,0.1,67.0320046036,398.0
306.0,6.0,0.2,134.064009207,287.0
312.0,0.0,1.0,67.0320046036,376.0
312.0,1.0,1.0,54.8811636094,395.0
312.0,6.0,1.0,0.0,206.0
315.0,0.0,1.0,0.0,475.0
315.0,1.0,0.1,81.8730753078,787.0
315.0,1.0,0.2,163.746150616,599.0
315.0,1.0,0.1,409.365376539,517.0
315.0,1.0,0.4,245.619225923,597.0
315.0,1.0,0.2,327.492301231,535.0
315.0,3.0,1.0,0.0,316.0
315.0,4.0,0.1,81.8730753078,336.0
315.0,4.0,0.1,245.619225923,167.0
315.0,4.0,0.2,163.746150616,214.0
315.0,4.0,0.2,245.619225923,430.0
315.0,4.0,0.4,245.619225923,239.0
315.0,5.0,0.1,81.8730753078,266.0
315.0,5.0,0.1,245.619225923,66.0
315.0,5.0,0.2,163.746150616,580.0
315.0,5.0,0.4,245.619225923,366.0
315.0,5.0,0.2,245.619225923,406.0
316.0,0.0,1.0,0.0,476.0
316.0,1.0,0.4,201.096013811,449.0
316.0,1.0,0.2,134.064009207,843.0
316.0,1.0,0.2,268.128018414,652.0
316.0,1.0,0.1,335.160023018,701.0
316.0,1.0,0.1,67.0320046036,991.0
316.0,2.0,0.1,201.096013811,191.0
316.0,2.0,0.2,201.096013811,467.0
316.0,2.0,0.2,134.064009207,317.0
316.0,2.0,0.4,201.096013811,494.0
316.0,2.0,0.1,67.0320046036,439.0
316.0,4.0,0.1,81.8730753078,152.0
316.0,4.0,0.2,245.619225923,482.0
316.0,4.0,0.2,163.746150616,749.0
316.0,4.0,0.4,245.619225923,538.0
316.0,4.0,0.1,245.619225923,279.0
316.0,5.0,0.1,67.0320046036,632.0
316.0,5.0,0.4,201.096013811,385.0
316.0,5.0,0.1,201.096013811,218.0
316.0,5.0,0.2,134.064009207,238.0
316.0,5.0,0.2,201.096013811,600.0
319.0,0.0,1.0,201.096013811,213.0
319.0,1.0,1.0,201.096013811,320.0
319.0,3.0,1.0,0.0,416.0
319.0,5.0,1.0,0.0,246.0
321.0,1.0,1.0,67.0320046036,322.0
321.0,2.0,1.0,67.0320046036,433.0
321.0,3.0,1.0,81.8730753078,19.0
321.0,5.0,1.0,0.0,353.0
324.0,2.0,1.0,0.0,124.0
324.0,4.0,1.0,0.0,82.0
324.0,5.0,1.0,134.064009207,325.0
324.0,6.0,1.0,134.064009207,503.0
326.0,0.0,1.0,0.0,445.0
326.0,2.0,1.0,0.0,327.0
326.0,4.0,0.1,0.0,156.0
326.0,4.0,0.1,0.0,947.0
326.0,4.0,0.4,0.0,524.0
326.0,4.0,0.2,0.0,757.0
326.0,4.0,0.2,0.0,21.0
326.0,5.0,1.0,0.0,490.0
326.0,6.0,0.4,245.619225923,377.0
326.0,6.0,0.1,81.8730753078,347.0
326.0,6.0,0.2,327.492301231,399.0
326.0,6.0,0.2,163.746150616,517.0
326.0,6.0,0.1,409.365376539,815.0
327.0,0.0,1.0,0.0,60.0
327.0,3.0,0.2,0.0,876.0
327.0,3.0,0.1,0.0,804.0
327.0,3.0,0.4,0.0,637.0
327.0,3.0,0.1,0.0,126.0
327.0,3.0,0.2,0.0,77.0
327.0,4.0,0.2,0.0,113.0
327.0,4.0,0.2,0.0,515.0
327.0,4.0,0.1,0.0,940.0
327.0,4.0,0.4,0.0,622.0
327.0,4.0,0.1,0.0,487.0
327.0,5.0,1.0,0.0,390.0
327.0,6.0,0.1,335.160023018,496.0
327.0,6.0,0.4,201.096013811,618.0
327.0,6.0,0.2,268.128018414,836.0
327.0,6.0,0.2,134.064009207,709.0
327.0,6.0,0.1,67.0320046036,751.0
328.0,3.0,0.2,134.064009207,584.0
328.0,3.0,0.4,201.096013811,26.0
328.0,3.0,0.1,67.0320046036,851.0
328.0,3.0,0.1,201.096013811,124.0
328.0,3.0,0.2,201.096013811,146.0
328.0,4.0,0.2,201.096013811,329.0
328.0,4.0,0.4,201.096013811,514.0
328.0,4.0,0.1,67.0320046036,729.0
328.0,4.0,0.1,201.096013811,49.0
328.0,4.0,0.2,134.064009207,479.0
328.0,5.0,1.0,0.0,357.0
328.0,6.0,0.2,268.128018414,384.0
328.0,6.0,0.2,134.064009207,642.0
328.0,6.0,0.1,335.160023018,1035.0
328.0,6.0,0.4,201.096013811,556.0
328.0,6.0,0.1,67.0320046036,934.0
329.0,3.0,1.0,0.0,39.0
329.0,5.0,1.0,54.8811636094,373.0
329.0,6.0,1.0,67.0320046036,330.0
332.0,0.0,1.0,268.128018414,333.0
332.0,1.0,1.0,268.128018414,531.0
332.0,2.0,1.0,0.0,355.0
334.0,1.0,1.0,268.128018414,335.0
334.0,2.0,1.0,268.128018414,383.0
334.0,3.0,1.0,268.128018414,333.0
337.0,0.0,1.0,201.096013811,265.0
337.0,1.0,1.0,201.096013811,338.0
337.0,2.0,1.0,0.0,252.0
340.0,0.0,1.0,134.064009207,172.0
340.0,1.0,1.0,134.064009207,341.0
340.0,2.0,1.0,0.0,189.0
345.0,2.0,1.0,0.0,43.0
345.0,4.0,1.0,0.0,572.0
345.0,5.0,1.0,134.064009207,325.0
345.0,6.0,1.0,134.064009207,503.0
353.0,1.0,1.0,67.0320046036,232.0
353.0,2.0,1.0,67.0320046036,155.0
353.0,3.0,1.0,67.0320046036,174.0
355.0,0.0,1.0,219.524654438,356.0
355.0,1.0,1.0,219.524654438,397.0
357.0,3.0,0.1,54.8811636094,626.0
357.0,3.0,0.2,109.762327219,90.0
357.0,3.0,0.4,164.643490828,18.0
357.0,3.0,0.2,219.524654438,228.0
357.0,3.0,0.1,274.405818047,229.0
357.0,4.0,0.4,164.643490828,264.0
357.0,4.0,0.2,219.524654438,248.0
357.0,4.0,0.1,54.8811636094,418.0
357.0,4.0,0.2,109.762327219,400.0
357.0,4.0,0.1,274.405818047,165.0
357.0,6.0,0.2,109.762327219,17.0
357.0,6.0,0.4,164.643490828,314.0
357.0,6.0,0.1,274.405818047,339.0
357.0,6.0,0.2,219.524654438,236.0
357.0,6.0,0.1,54.8811636094,633.0
361.0,1.0,1.0,134.064009207,362.0
361.0,2.0,1.0,134.064009207,323.0
361.0,3.0,1.0,134.064009207,365.0
361.0,6.0,1.0,0.0,630.0
364.0,1.0,1.0,201.096013811,466.0
364.0,2.0,1.0,201.096013811,138.0
364.0,3.0,1.0,201.096013811,79.0
364.0,4.0,1.0,0.0,440.0
368.0,1.0,1.0,134.064009207,389.0
368.0,2.0,1.0,134.064009207,262.0
368.0,3.0,1.0,134.064009207,419.0
368.0,4.0,1.0,0.0,103.0
374.0,5.0,1.0,274.405818047,387.0
374.0,6.0,1.0,274.405818047,375.0
380.0,1.0,1.0,0.0,144.0
380.0,4.0,1.0,0.0,270.0
380.0,5.0,1.0,201.096013811,57.0
380.0,6.0,1.0,201.096013811,381.0
382.0,0.0,1.0,268.128018414,383.0
382.0,1.0,1.0,219.524654438,591.0
382.0,3.0,1.0,0.0,355.0
386.0,1.0,1.0,201.096013811,574.0
386.0,2.0,1.0,201.096013811,241.0
386.0,3.0,1.0,201.096013811,392.0
386.0,6.0,1.0,0.0,440.0
390.0,0.0,1.0,0.0,63.0
390.0,3.0,0.1,54.8811636094,127.0
390.0,3.0,0.2,219.524654438,411.0
390.0,3.0,0.1,274.405818047,805.0
390.0,3.0,0.2,109.762327219,78.0
390.0,3.0,0.4,164.643490828,391.0
390.0,4.0,0.2,268.128018414,661.0
390.0,4.0,0.1,67.0320046036,585.0
390.0,4.0,0.2,134.064009207,114.0
390.0,4.0,0.1,335.160023018,461.0
390.0,4.0,0.4,201.096013811,519.0
390.0,6.0,0.1,67.0320046036,740.0
390.0,6.0,0.1,335.160023018,915.0
390.0,6.0,0.2,268.128018414,739.0
390.0,6.0,0.4,201.096013811,628.0
390.0,6.0,0.2,134.064009207,573.0
393.0,0.0,1.0,0.0,328.0
393.0,3.0,0.4,201.096013811,593.0
393.0,3.0,0.2,134.064009207,563.0
393.0,3.0,0.1,67.0320046036,699.0
393.0,3.0,0.2,201.096013811,126.0
393.0,3.0,0.1,201.096013811,77.0
393.0,4.0,0.1,201.096013811,113.0
393.0,4.0,0.4,201.096013811,258.0
393.0,4.0,0.2,134.064009207,719.0
393.0,4.0,0.1,67.0320046036,974.0
393.0,4.0,0.2,201.096013811,487.0
393.0,5.0,1.0,0.0,394.0
393.0,6.0,0.2,134.064009207,408.0
393.0,6.0,0.1,67.0320046036,930.0
393.0,6.0,0.4,201.096013811,763.0
393.0,6.0,0.1,335.160023018,612.0
393.0,6.0,0.2,268.128018414,791.0
394.0,0.0,1.0,0.0,357.0
394.0,3.0,0.1,54.8811636094,568.0
394.0,3.0,0.2,219.524654438,372.0
394.0,3.0,0.1,274.405818047,727.0
394.0,3.0,0.2,109.762327219,132.0
394.0,3.0,0.4,164.643490828,527.0
394.0,4.0,0.1,67.0320046036,808.0
394.0,4.0,0.2,268.128018414,244.0
394.0,4.0,0.4,201.096013811,436.0
394.0,4.0,0.2,134.064009207,789.0
394.0,4.0,0.1,335.160023018,255.0
394.0,6.0,0.2,134.064009207,424.0
394.0,6.0,0.4,201.096013811,121.0
394.0,6.0,0.1,67.0320046036,634.0
394.0,6.0,0.1,335.160023018,220.0
394.0,6.0,0.2,268.128018414,298.0
401.0,4.0,1.0,0.0,184.0
401.0,5.0,1.0,219.524654438,402.0
401.0,6.0,1.0,268.128018414,513.0
403.0,1.0,1.0,67.0320046036,106.0
403.0,2.0,1.0,67.0320046036,313.0
403.0,3.0,1.0,67.0320046036,217.0
403.0,4.0,1.0,0.0,353.0
404.0,0.0,1.0,201.096013811,79.0
404.0,1.0,1.0,201.096013811,685.0
404.0,2.0,1.0,0.0,409.0
404.0,4.0,1.0,0.0,337.0
406.0,0.0,1.0,0.0,403.0
406.0,1.0,1.0,67.0320046036,179.0
406.0,2.0,1.0,0.0,486.0
406.0,3.0,1.0,0.0,600.0
406.0,4.0,1.0,0.0,425.0
409.0,0.0,1.0,201.096013811,485.0
409.0,1.0,1.0,164.643490828,410.0
409.0,4.0,1.0,0.0,252.0
416.0,0.0,1.0,201.096013811,546.0
416.0,1.0,1.0,201.096013811,417.0
416.0,5.0,1.0,0.0,252.0
421.0,0.0,1.0,245.619225923,242.0
421.0,1.0,1.0,201.096013811,498.0
421.0,2.0,1.0,0.0,416.0
421.0,5.0,1.0,0.0,337.0
422.0,1.0,1.0,0.0,328.0
422.0,3.0,0.2,201.096013811,99.0
422.0,3.0,0.1,201.096013811,115.0
422.0,3.0,0.4,201.096013811,3.0
422.0,3.0,0.1,67.0320046036,80.0
422.0,3.0,0.2,134.064009207,35.0
422.0,4.0,0.2,163.746150616,562.0
422.0,4.0,0.1,81.8730753078,643.0
422.0,4.0,0.4,245.619225923,70.0
422.0,4.0,0.2,245.619225923,446.0
422.0,4.0,0.1,245.619225923,159.0
422.0,5.0,1.0,0.0,130.0
422.0,6.0,0.2,327.492301231,712.0
422.0,6.0,0.1,81.8730753078,668.0
422.0,6.0,0.1,409.365376539,1010.0
422.0,6.0,0.2,163.746150616,500.0
422.0,6.0,0.4,245.619225923,677.0
425.0,0.0,1.0,0.0,353.0
425.0,1.0,1.0,67.0320046036,199.0
425.0,2.0,1.0,0.0,426.0
425.0,3.0,1.0,0.0,483.0
426.0,0.0,1.0,67.0320046036,155.0
426.0,1.0,1.0,54.8811636094,285.0
426.0,3.0,1.0,0.0,427.0
427.0,0.0,1.0,54.8811636094,207.0
427.0,1.0,1.0,54.8811636094,237.0
430.0,0.0,1.0,0.0,321.0
430.0,1.0,1.0,81.8730753078,776.0
430.0,2.0,1.0,0.0,431.0
430.0,3.0,1.0,0.0,482.0
430.0,5.0,1.0,0.0,425.0
431.0,0.0,1.0,67.0320046036,433.0
431.0,1.0,1.0,67.0320046036,432.0
431.0,3.0,1.0,0.0,489.0
431.0,5.0,1.0,0.0,426.0
437.0,3.0,1.0,0.0,97.0
437.0,5.0,1.0,164.643490828,441.0
437.0,6.0,1.0,201.096013811,488.0
438.0,1.0,0.1,134.064009207,631.0
438.0,1.0,0.2,134.064009207,345.0
438.0,1.0,0.4,134.064009207,835.0
438.0,1.0,0.1,67.0320046036,502.0
438.0,1.0,0.2,134.064009207,695.0
438.0,2.0,0.1,67.0320046036,35.0
438.0,2.0,0.2,134.064009207,42.0
438.0,2.0,0.2,134.064009207,3.0
438.0,2.0,0.1,134.064009207,564.0
