Unnamed: 0,Action Betw,resource,satisfied demand,mean rem demand,actual rem demand,collected debris,satisfied demand.1,period,exponential period,degree,period_nonlinear,actual first rem,Qval
"(447, 2)",0.0,4.0,0.0,3,3.0,5.0,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,40.600584970999996
"(447, 3)",30.0,0.5,3.0,0,0.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,3.0,90.358263573700015
"(447, 4)",30.0,1.0,1.0,0,0.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,1.0,90.358263573700015
"(447, 6)",30.0,1.0,3.0,0,0.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,3.0,90.358263573700015
"(448, 3)",30.0,0.5,2.0,0,0.0,9.0,5.0,10.0,0.135335283237,0.75,0.135335283237,2.0,40.600584970999996
"(448, 4)",30.0,1.0,2.0,0,0.0,9.0,5.0,10.0,0.135335283237,0.75,0.135335283237,2.0,40.600584970999996
"(448, 6)",30.0,1.0,3.0,0,0.0,9.0,5.0,10.0,0.135335283237,0.75,0.135335283237,3.0,40.600584970999996
"(451, 0)",30.0,0.5,3.0,0,0.0,8.5,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(451, 1)",30.0,1.5,3.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(451, 4)",60.0,1.0,0.0,3,3.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(456, 0)",30.0,0.5,3.0,0,0.0,9.5,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(456, 1)",30.0,1.5,3.0,0,0.0,9.5,5.0,11.0,0.110803158362,0.0,0.110803158362,3.0,33.240947508699996
"(461, 0)",5.0,0.5,0.0,3,1.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,1.0,30.119421191199997
"(461, 1)",0.0,1.5,1.0,0,0.0,5.0,5.0,7.0,0.246596963942,0.0,0.246596963942,1.0,24.659696394200001
"(461, 2)",5.0,4.0,0.0,3,1.0,5.0,5.0,9.0,0.165298888222,0.75,0.165298888222,1.0,13.533528323699999
"(461, 3)",5.0,0.5,0.0,3,1.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,1.0,30.119421191199997
"(462, 0)",10.0,0.5,1.0,0,0.0,9.5,5.0,10.0,0.135335283237,0.0,0.135335283237,1.0,13.533528323699999
"(462, 1)",10.0,1.5,1.0,0,0.0,9.5,5.0,11.0,0.110803158362,0.0,0.110803158362,1.0,11.080315836199999
"(464, 0)",10.0,0.5,1.0,0,0.0,8.5,5.0,9.0,0.165298888222,0.0,0.165298888222,1.0,16.5298888222
"(464, 1)",10.0,1.5,1.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,1.0,13.533528323699999
"(464, 4)",20.0,1.0,0.0,3,1.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,1.0,13.533528323699999
"(467, 0)",15.0,0.5,0.0,3,3.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,3.0,110.363832351
"(467, 1)",0.0,1.5,3.0,0,0.0,4.0,5.0,6.0,0.301194211912,0.0,0.301194211912,3.0,90.358263573700015
"(467, 2)",15.0,4.0,0.0,3,3.0,4.0,5.0,8.0,0.201896517995,0.75,0.201896517995,3.0,49.589666466499999
"(467, 3)",15.0,0.5,0.0,3,3.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,3.0,110.363832351
"(467, 4)",0.0,1.0,0.0,3,3.0,4.0,5.0,5.0,0.367879441171,0.0,0.367879441171,3.0,90.358263573700015
"(468, 0)",15.0,0.5,0.0,3,3.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,3.0,90.358263573700015
"(468, 1)",0.0,1.5,3.0,0,0.0,5.0,5.0,7.0,0.246596963942,0.0,0.246596963942,3.0,73.979089182500005
"(468, 2)",15.0,4.0,0.0,3,3.0,5.0,5.0,9.0,0.165298888222,0.75,0.165298888222,3.0,40.600584970999996
"(468, 3)",15.0,0.5,0.0,3,3.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,3.0,90.358263573700015
"(469, 0)",30.0,0.5,3.0,0,0.0,9.0,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(469, 1)",30.0,1.5,3.0,0,0.0,9.0,5.0,11.0,0.110803158362,0.0,0.110803158362,3.0,33.240947508699996
"(469, 3)",60.0,0.5,0.0,3,3.0,9.0,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(472, 0)",10.0,0.5,1.0,0,0.0,9.0,5.0,10.0,0.135335283237,0.0,0.135335283237,1.0,13.533528323699999
"(472, 1)",10.0,1.5,1.0,0,0.0,9.0,5.0,11.0,0.110803158362,0.0,0.110803158362,1.0,11.080315836199999
"(472, 3)",20.0,0.5,0.0,3,1.0,9.0,5.0,10.0,0.135335283237,0.0,0.135335283237,1.0,13.533528323699999
"(474, 4)",30.0,1.0,0.0,3,3.0,6.5,5.0,8.0,0.201896517995,0.0,0.201896517995,3.0,49.589666466499999
"(474, 5)",15.0,3.0,3.0,0,0.0,6.5,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(474, 6)",15.0,1.0,3.0,0,0.0,6.5,5.0,8.0,0.201896517995,0.0,0.201896517995,3.0,60.5689553984
"(476, 0)",7.5,0.5,0.0,3,3.0,4.5,5.0,5.0,0.367879441171,0.75,0.367879441171,3.0,90.358263573700015
"(476, 2)",7.5,4.0,0.0,3,3.0,4.5,5.0,9.0,0.165298888222,0.75,0.165298888222,3.0,49.589666466499999
"(476, 4)",7.5,1.0,3.0,0,0.0,4.5,5.0,6.0,0.301194211912,0.75,0.301194211912,3.0,90.358263573700015
"(476, 6)",7.5,1.0,5.0,0,0.0,4.5,5.0,6.0,0.301194211912,0.75,0.301194211912,5.0,90.358263573700015
"(479, 1)",10.0,1.5,0.0,3,1.0,6.0,5.0,8.0,0.201896517995,0.0,0.201896517995,1.0,16.5298888222
"(479, 5)",5.0,3.0,1.0,0,0.0,6.0,5.0,9.0,0.165298888222,0.0,0.165298888222,1.0,16.5298888222
"(479, 6)",5.0,1.0,1.0,0,0.0,6.0,5.0,7.0,0.246596963942,0.0,0.246596963942,1.0,24.659696394200001
"(482, 1)",20.0,1.5,0.0,3,2.0,5.5,5.0,7.0,0.246596963942,0.0,0.246596963942,2.0,40.379303598900002
"(482, 3)",20.0,0.5,0.0,3,2.0,5.5,5.0,6.0,0.301194211912,0.0,0.301194211912,2.0,49.3193927883
"(482, 5)",10.0,3.0,2.0,0,0.0,5.5,5.0,9.0,0.165298888222,0.0,0.165298888222,2.0,33.059777644299999
"(482, 6)",10.0,1.0,2.0,0,0.0,5.5,5.0,7.0,0.246596963942,0.0,0.246596963942,2.0,49.3193927883
"(484, 0)",10.0,0.5,0.0,3,2.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,2.0,73.57588823430001
"(484, 1)",0.0,1.5,2.0,0,0.0,4.0,5.0,6.0,0.301194211912,0.0,0.301194211912,2.0,60.238842382399994
"(484, 2)",10.0,4.0,0.0,3,2.0,4.0,5.0,8.0,0.201896517995,0.75,0.201896517995,2.0,33.059777644299999
"(484, 3)",10.0,0.5,0.0,3,2.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,2.0,73.57588823430001
"(484, 6)",0.0,1.0,0.0,3,2.0,4.0,5.0,5.0,0.367879441171,0.0,0.367879441171,2.0,60.238842382399994
"(487, 0)",30.0,0.5,3.0,0,0.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(487, 1)",30.0,1.5,3.0,0,0.0,8.0,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(487, 3)",60.0,0.5,0.0,3,3.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(487, 4)",60.0,1.0,0.0,3,3.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,40.600584970999996
"(491, 0)",50.0,0.5,5.0,0,0.0,4.5,5.0,5.0,0.367879441171,0.0,0.367879441171,5.0,183.93972058599999
"(491, 1)",50.0,1.5,5.0,0,0.0,4.5,5.0,6.0,0.301194211912,0.0,0.301194211912,5.0,150.59710595600001
"(491, 2)",50.0,4.0,5.0,0,0.0,4.5,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,165.29888822200002
"(491, 3)",50.0,0.5,5.0,0,0.0,4.5,5.0,5.0,0.367879441171,0.0,0.367879441171,5.0,183.93972058599999
"(491, 6)",100.0,1.0,0.0,3,5.0,4.5,5.0,6.0,0.301194211912,0.0,0.301194211912,5.0,150.59710595600001
"(492, 0)",50.0,0.5,5.0,0,0.0,5.5,5.0,6.0,0.301194211912,0.0,0.301194211912,5.0,150.59710595600001
"(492, 1)",50.0,1.5,5.0,0,0.0,5.5,5.0,7.0,0.246596963942,0.0,0.246596963942,5.0,123.298481971
"(492, 2)",50.0,4.0,5.0,0,0.0,5.5,5.0,10.0,0.135335283237,0.0,0.135335283237,5.0,135.335283237
"(492, 3)",50.0,0.5,5.0,0,0.0,5.5,5.0,6.0,0.301194211912,0.0,0.301194211912,5.0,150.59710595600001
"(498, 0)",50.0,0.5,5.0,0,0.0,4.5,5.0,5.0,0.367879441171,0.0,0.367879441171,5.0,183.93972058599999
"(498, 1)",50.0,1.5,5.0,0,0.0,4.5,5.0,6.0,0.301194211912,0.0,0.301194211912,5.0,150.59710595600001
"(498, 2)",50.0,4.0,5.0,0,0.0,4.5,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,165.29888822200002
"(498, 3)",50.0,0.5,5.0,0,0.0,4.5,5.0,5.0,0.367879441171,0.0,0.367879441171,5.0,183.93972058599999
"(498, 4)",100.0,1.0,0.0,3,5.0,4.5,5.0,6.0,0.301194211912,0.0,0.301194211912,5.0,150.59710595600001
"(500, 0)",30.0,0.5,3.0,0,0.0,4.5,5.0,5.0,0.367879441171,0.0,0.367879441171,3.0,110.363832351
"(500, 1)",30.0,1.5,3.0,0,0.0,4.5,5.0,6.0,0.301194211912,0.0,0.301194211912,3.0,90.358263573700015
"(500, 2)",30.0,4.0,3.0,0,0.0,4.5,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,99.179332932999998
"(500, 3)",30.0,0.5,3.0,0,0.0,4.5,5.0,5.0,0.367879441171,0.0,0.367879441171,3.0,110.363832351
"(500, 6)",60.0,1.0,0.0,3,3.0,4.5,5.0,6.0,0.301194211912,0.0,0.301194211912,3.0,90.358263573700015
"(502, 1)",10.0,1.5,0.0,3,1.0,2.0,5.0,4.0,0.449328964117,0.0,0.449328964117,1.0,36.787944117100004
"(502, 2)",10.0,4.0,0.0,3,1.0,2.0,5.0,6.0,0.301194211912,0.0,0.301194211912,1.0,24.659696394200001
"(502, 5)",5.0,3.0,1.0,0,0.0,2.0,5.0,5.0,0.367879441171,0.0,0.367879441171,1.0,36.787944117100004
"(502, 6)",5.0,1.0,1.0,0,0.0,2.0,5.0,3.0,0.548811636094,0.0,0.548811636094,1.0,54.881163609399998
"(505, 0)",25.0,0.5,0.0,3,5.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,5.0,183.93972058599999
"(505, 1)",0.0,1.5,5.0,0,0.0,4.0,5.0,6.0,0.301194211912,0.0,0.301194211912,5.0,150.59710595600001
"(505, 2)",25.0,4.0,0.0,3,5.0,4.0,5.0,8.0,0.201896517995,0.75,0.201896517995,5.0,82.649444110800005
"(505, 3)",25.0,0.5,0.0,3,5.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,5.0,183.93972058599999
"(505, 6)",0.0,1.0,0.0,3,5.0,4.0,5.0,5.0,0.367879441171,0.0,0.367879441171,5.0,150.59710595600001
"(508, 1)",40.0,1.5,0.0,3,4.0,2.0,5.0,4.0,0.449328964117,0.0,0.449328964117,4.0,147.151776469
"(508, 2)",40.0,4.0,0.0,3,4.0,2.0,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,98.6387855766
"(508, 5)",20.0,3.0,4.0,0,0.0,2.0,5.0,5.0,0.367879441171,0.0,0.367879441171,4.0,147.151776469
"(508, 6)",20.0,1.0,4.0,0,0.0,2.0,5.0,3.0,0.548811636094,0.0,0.548811636094,4.0,219.524654438
"(509, 2)",40.0,4.0,0.0,3,4.0,3.5,5.0,8.0,0.201896517995,0.0,0.201896517995,4.0,66.119555288599997
"(509, 5)",20.0,3.0,4.0,0,0.0,3.5,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,98.6387855766
"(509, 6)",20.0,1.0,4.0,0,0.0,3.5,5.0,5.0,0.367879441171,0.0,0.367879441171,4.0,147.151776469
"(512, 0)",20.0,0.5,0.0,3,4.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,4.0,147.151776469
"(512, 1)",0.0,1.5,4.0,0,0.0,4.0,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,120.47768476500001
"(512, 2)",20.0,4.0,0.0,3,4.0,4.0,5.0,8.0,0.201896517995,0.75,0.201896517995,4.0,66.119555288599997
"(512, 3)",20.0,0.5,0.0,3,4.0,4.0,5.0,5.0,0.367879441171,0.75,0.367879441171,4.0,147.151776469
"(512, 6)",0.0,1.0,0.0,3,4.0,4.0,5.0,5.0,0.367879441171,0.0,0.367879441171,4.0,120.47768476500001
"(513, 0)",20.0,0.5,0.0,3,4.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,4.0,120.47768476500001
"(513, 1)",0.0,1.5,4.0,0,0.0,5.0,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,98.6387855766
"(513, 2)",20.0,4.0,0.0,3,4.0,5.0,5.0,9.0,0.165298888222,0.75,0.165298888222,4.0,54.134113294599999
"(513, 3)",20.0,0.5,0.0,3,4.0,5.0,5.0,6.0,0.301194211912,0.75,0.301194211912,4.0,120.47768476500001
"(514, 0)",40.0,0.5,4.0,0,0.0,9.0,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(514, 1)",40.0,1.5,4.0,0,0.0,9.0,5.0,11.0,0.110803158362,0.0,0.110803158362,4.0,44.321263344899997
"(514, 3)",80.0,0.5,0.0,3,4.0,9.0,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(515, 0)",40.0,0.5,4.0,0,0.0,9.5,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,54.134113294599999
"(515, 1)",40.0,1.5,4.0,0,0.0,9.5,5.0,11.0,0.110803158362,0.0,0.110803158362,4.0,44.321263344899997
"(519, 0)",20.0,0.5,2.0,0,0.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,2.0,33.059777644299999
"(519, 1)",20.0,1.5,2.0,0,0.0,8.0,5.0,10.0,0.135335283237,0.0,0.135335283237,2.0,27.067056647299999
"(519, 3)",40.0,0.5,0.0,3,2.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,2.0,33.059777644299999
"(519, 6)",40.0,1.0,0.0,3,2.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,2.0,27.067056647299999
"(521, 0)",0.0,0.5,0.0,3,3.0,8.5,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,40.600584970999996
"(521, 3)",30.0,0.5,3.0,0,0.0,8.5,5.0,9.0,0.165298888222,0.75,0.165298888222,3.0,49.589666466499999
"(521, 4)",30.0,1.0,3.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.75,0.135335283237,3.0,40.600584970999996
"(521, 6)",30.0,1.0,3.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.75,0.135335283237,3.0,40.600584970999996
"(529, 1)",19.5,1.5,4.0,3,1.0,1.0,1.0,3.0,0.548811636094,1.0,0.548811636094,5.0,163.64866410900001
"(529, 2)",19.5,4.0,2.0,0,0.0,1.0,1.0,5.0,0.367879441171,1.0,0.367879441171,2.0,109.696980059
"(529, 4)",19.5,1.0,3.0,0,0.0,1.0,1.0,2.0,0.670320046036,1.0,0.670320046036,3.0,199.88092971099999
"(529, 5)",12.0,3.0,3.0,0,0.0,1.0,1.0,4.0,0.449328964117,1.0,0.449328964117,3.0,134.79868923500001
"(529, 6)",7.5,1.0,0.0,3,3.0,1.0,1.0,2.0,0.670320046036,0.0,0.670320046036,3.0,164.64349082799998
"(530, 0)",0.0,0.5,0.0,3,3.0,8.5,4.0,9.0,0.165298888222,0.0,0.165298888222,3.0,40.600584970999996
"(530, 3)",36.0,0.5,4.0,0,0.0,8.5,4.0,9.0,0.165298888222,0.75,0.165298888222,4.0,49.589666466499999
"(530, 4)",36.0,1.0,3.0,0,0.0,8.5,4.0,10.0,0.135335283237,0.75,0.135335283237,3.0,40.600584970999996
"(530, 6)",36.0,1.0,3.0,0,0.0,8.5,4.0,10.0,0.135335283237,0.75,0.135335283237,3.0,40.600584970999996
"(532, 2)",0.0,4.0,0.0,3,3.0,2.0,1.0,6.0,0.301194211912,0.0,0.301194211912,3.0,73.979089182500005
"(532, 3)",39.0,0.5,3.0,0,0.0,2.0,1.0,3.0,0.548811636094,0.75,0.548811636094,3.0,163.64866410900001
"(532, 4)",39.0,1.0,4.0,3,1.0,2.0,1.0,3.0,0.548811636094,0.75,0.548811636094,5.0,163.64866410900001
"(532, 5)",0.0,3.0,0.0,3,3.0,2.0,1.0,5.0,0.367879441171,0.0,0.367879441171,3.0,90.358263573700015
"(532, 6)",39.0,1.0,4.0,0,0.0,2.0,1.0,3.0,0.548811636094,0.75,0.548811636094,4.0,164.64349082799998
"(533, 2)",0.0,4.0,0.0,3,3.0,5.0,1.0,9.0,0.165298888222,0.0,0.165298888222,3.0,40.600584970999996
"(533, 3)",54.0,0.5,3.0,0,0.0,5.0,1.0,6.0,0.301194211912,0.75,0.301194211912,3.0,90.358263573700015
"(533, 4)",54.0,1.0,4.0,0,0.0,5.0,1.0,6.0,0.301194211912,0.75,0.301194211912,4.0,90.358263573700015
"(533, 6)",54.0,1.0,3.0,0,0.0,5.0,1.0,6.0,0.301194211912,0.75,0.301194211912,3.0,90.358263573700015
"(537, 1)",27.0,1.5,4.0,0,0.0,2.0,1.0,4.0,0.449328964117,1.0,0.449328964117,4.0,134.79868923500001
"(537, 2)",27.0,4.0,4.0,0,0.0,2.0,1.0,6.0,0.301194211912,1.0,0.301194211912,4.0,90.358263573700015
"(537, 4)",27.0,1.0,1.0,0,0.0,2.0,1.0,3.0,0.548811636094,1.0,0.548811636094,1.0,164.64349082799998
"(537, 5)",27.0,3.0,3.0,0,0.0,2.0,1.0,5.0,0.367879441171,1.0,0.367879441171,3.0,110.363832351
"(538, 0)",30.0,0.5,3.0,0,0.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(538, 1)",30.0,1.5,3.0,0,0.0,8.0,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(538, 3)",60.0,0.5,0.0,3,3.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(538, 4)",60.0,1.0,0.0,3,3.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,40.600584970999996
"(539, 0)",40.0,0.5,4.0,0,0.0,5.5,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,120.47768476500001
"(539, 1)",40.0,1.5,4.0,0,0.0,5.5,5.0,7.0,0.246596963942,0.0,0.246596963942,4.0,98.6387855766
"(539, 2)",40.0,4.0,4.0,0,0.0,5.5,5.0,10.0,0.135335283237,0.0,0.135335283237,4.0,108.26822658899999
"(539, 3)",40.0,0.5,4.0,0,0.0,5.5,5.0,6.0,0.301194211912,0.0,0.301194211912,4.0,120.47768476500001
"(541, 2)",50.0,4.0,0.0,3,5.0,2.5,5.0,7.0,0.246596963942,0.0,0.246596963942,5.0,100.94825899700001
"(541, 4)",50.0,1.0,0.0,3,5.0,2.5,5.0,4.0,0.449328964117,0.0,0.449328964117,5.0,183.93972058599999
"(541, 5)",25.0,3.0,5.0,0,0.0,2.5,5.0,6.0,0.301194211912,0.0,0.301194211912,5.0,150.59710595600001
"(541, 6)",25.0,1.0,5.0,0,0.0,2.5,5.0,4.0,0.449328964117,0.0,0.449328964117,5.0,224.66448205900002
"(542, 2)",50.0,4.0,0.0,3,5.0,3.5,5.0,8.0,0.201896517995,0.0,0.201896517995,5.0,82.649444110800005
"(542, 5)",25.0,3.0,5.0,0,0.0,3.5,5.0,7.0,0.246596963942,0.0,0.246596963942,5.0,123.298481971
"(542, 6)",25.0,1.0,5.0,0,0.0,3.5,5.0,5.0,0.367879441171,0.0,0.367879441171,5.0,183.93972058599999
"(544, 5)",20.0,3.0,4.0,0,0.0,7.5,5.0,11.0,0.110803158362,0.0,0.110803158362,4.0,44.321263344899997
"(544, 6)",20.0,1.0,4.0,0,0.0,7.5,5.0,9.0,0.165298888222,0.0,0.165298888222,4.0,66.119555288599997
"(549, 0)",15.0,0.5,0.0,3,3.0,7.0,4.0,8.0,0.201896517995,0.0,0.201896517995,3.0,60.5689553984
"(549, 1)",15.0,1.5,0.0,3,3.0,7.0,4.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(549, 3)",21.0,0.5,1.0,3,2.0,7.0,4.0,8.0,0.201896517995,0.75,0.201896517995,3.0,68.291030905299991
"(549, 4)",21.0,1.0,1.0,3,2.0,7.0,4.0,8.0,0.201896517995,0.75,0.201896517995,3.0,53.249429443800004
"(549, 6)",21.0,1.0,1.0,3,1.0,7.0,4.0,8.0,0.201896517995,0.75,0.201896517995,2.0,53.249429443800004
"(550, 1)",0.0,1.5,0.0,3,3.0,3.5,2.0,5.0,0.367879441171,0.0,0.367879441171,3.0,90.358263573700015
"(550, 2)",0.0,4.0,0.0,3,3.0,3.5,2.0,8.0,0.201896517995,0.0,0.201896517995,3.0,60.5689553984
"(550, 3)",39.0,0.5,4.0,0,0.0,3.5,2.0,4.0,0.449328964117,0.75,0.449328964117,4.0,134.79868923500001
"(550, 4)",39.0,1.0,3.0,0,0.0,3.5,2.0,5.0,0.367879441171,0.75,0.367879441171,3.0,110.363832351
"(550, 6)",39.0,1.0,3.0,3,1.0,3.5,2.0,5.0,0.367879441171,0.75,0.367879441171,4.0,110.363832351
"(555, 2)",0.0,4.0,0.0,3,3.0,2.0,3.0,6.0,0.301194211912,0.0,0.301194211912,3.0,73.979089182500005
"(555, 3)",27.0,0.5,2.0,3,2.0,2.0,3.0,3.0,0.548811636094,0.75,0.548811636094,4.0,163.030194725
"(555, 4)",27.0,1.0,2.0,0,0.0,2.0,3.0,3.0,0.548811636094,0.75,0.548811636094,2.0,153.70039691100001
"(555, 5)",0.0,3.0,0.0,3,3.0,2.0,3.0,5.0,0.367879441171,0.0,0.367879441171,3.0,90.358263573700015
"(555, 6)",27.0,1.0,5.0,0,0.0,2.0,3.0,3.0,0.548811636094,0.75,0.548811636094,5.0,164.64349082799998
"(559, 3)",21.0,0.5,1.0,3,2.0,6.0,4.0,7.0,0.246596963942,0.75,0.246596963942,3.0,71.903481604899994
"(559, 4)",21.0,1.0,1.0,3,3.0,6.0,4.0,7.0,0.246596963942,0.75,0.246596963942,4.0,65.038999993100006
"(559, 5)",0.0,3.0,0.0,3,3.0,6.0,4.0,9.0,0.165298888222,0.0,0.165298888222,3.0,40.600584970999996
"(559, 6)",21.0,1.0,3.0,0,0.0,6.0,4.0,7.0,0.246596963942,0.75,0.246596963942,3.0,73.979089182500005
"(564, 0)",0.0,0.5,0.0,3,3.0,1.0,5.0,2.0,0.670320046036,0.75,0.670320046036,3.0,230.500887159
"(564, 1)",15.0,1.5,2.0,0,0.0,2.0,5.0,4.0,0.449328964117,1.0,0.449328964117,2.0,134.79868923500001
"(564, 2)",15.0,4.0,5.0,0,0.0,2.0,5.0,6.0,0.301194211912,1.0,0.301194211912,5.0,90.358263573700015
"(564, 3)",0.0,0.5,0.0,3,3.0,1.0,5.0,2.0,0.670320046036,0.75,0.670320046036,3.0,230.500887159
"(564, 4)",15.0,1.0,3.0,0,0.0,2.0,5.0,3.0,0.548811636094,1.0,0.548811636094,3.0,230.500887159
"(564, 5)",10.0,3.0,0.0,3,1.0,1.0,5.0,4.0,0.449328964117,1.0,0.449328964117,1.0,172.90333734999999
"(566, 0)",5.0,0.5,0.0,3,3.0,1.5,5.0,2.0,0.670320046036,0.0,0.670320046036,3.0,230.500887159
"(566, 1)",5.0,1.5,2.0,0,0.0,1.5,5.0,3.0,0.548811636094,1.0,0.548811636094,2.0,164.64349082799998
"(566, 2)",5.0,4.0,2.0,0,0.0,1.5,5.0,6.0,0.301194211912,1.0,0.301194211912,2.0,180.71652714699999
"(566, 3)",5.0,0.5,0.0,3,3.0,1.5,5.0,2.0,0.670320046036,0.0,0.670320046036,3.0,230.500887159
"(566, 4)",10.0,1.0,0.0,3,1.0,1.5,5.0,3.0,0.548811636094,1.0,0.548811636094,1.0,164.64349082799998
"(566, 5)",10.0,3.0,0.0,3,1.0,1.5,5.0,5.0,0.367879441171,1.0,0.367879441171,1.0,110.363832351
"(569, 0)",50.0,0.5,5.0,0,0.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,82.649444110800005
"(569, 1)",50.0,1.5,5.0,0,0.0,8.0,5.0,10.0,0.135335283237,0.0,0.135335283237,5.0,67.667641618299996
"(569, 3)",100.0,0.5,0.0,3,5.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,82.649444110800005
"(569, 6)",100.0,1.0,0.0,3,5.0,8.0,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,67.667641618299996
"(570, 0)",50.0,0.5,5.0,0,0.0,9.0,5.0,10.0,0.135335283237,0.0,0.135335283237,5.0,67.667641618299996
"(570, 1)",50.0,1.5,5.0,0,0.0,9.0,5.0,11.0,0.110803158362,0.0,0.110803158362,5.0,55.401579181199999
"(570, 3)",100.0,0.5,0.0,3,5.0,9.0,5.0,10.0,0.135335283237,0.0,0.135335283237,5.0,67.667641618299996
"(571, 0)",50.0,0.5,5.0,0,0.0,9.5,5.0,10.0,0.135335283237,0.0,0.135335283237,5.0,67.667641618299996
"(571, 1)",50.0,1.5,5.0,0,0.0,9.5,5.0,11.0,0.110803158362,0.0,0.110803158362,5.0,55.401579181199999
"(579, 0)",50.0,0.5,5.0,0,0.0,8.5,5.0,9.0,0.165298888222,0.0,0.165298888222,5.0,82.649444110800005
"(579, 1)",50.0,1.5,5.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,5.0,67.667641618299996
"(579, 6)",100.0,1.0,0.0,3,5.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,5.0,67.667641618299996
"(583, 0)",0.0,0.5,0.0,3,3.0,8.5,2.0,9.0,0.165298888222,0.0,0.165298888222,3.0,40.600584970999996
"(583, 3)",48.0,0.5,4.0,0,0.0,8.5,2.0,9.0,0.165298888222,0.75,0.165298888222,4.0,49.589666466499999
"(583, 4)",48.0,1.0,3.0,0,0.0,8.5,2.0,10.0,0.135335283237,0.75,0.135335283237,3.0,40.600584970999996
"(583, 6)",48.0,1.0,3.0,0,0.0,8.5,2.0,10.0,0.135335283237,0.75,0.135335283237,3.0,40.600584970999996
"(591, 0)",30.0,0.5,3.0,0,0.0,8.5,5.0,9.0,0.165298888222,0.0,0.165298888222,3.0,49.589666466499999
"(591, 1)",30.0,1.5,3.0,0,0.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
"(591, 4)",60.0,1.0,0.0,3,3.0,8.5,5.0,10.0,0.135335283237,0.0,0.135335283237,3.0,40.600584970999996
