Unnamed: 0,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,IG_1,Qval
"(523, 1)",1,10.0,3,4.0,6,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(523, 2)",1,10.0,3,4.0,6,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(523, 3)",1,10.0,2,4.0,5,5.0,0.818730753078,0.818730753078,0.0,327.492301231
"(523, 5)",1,20.0,3,4.0,6,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(524, 0)",1,15.0,1,3.0,5,5.0,0.818730753078,0.818730753078,0.0,201.09601381099998
"(524, 2)",1,15.0,3,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(524, 3)",1,15.0,2,3.0,6,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(524, 5)",1,15.0,3,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(524, 6)",1,15.0,1,3.0,5,5.0,0.818730753078,0.818730753078,0.0,245.61922592299999
"(528, 0)",1,0.0,1,3.0,4,4.0,0.818730753078,0.818730753078,0.0,245.61922592299999
"(528, 2)",1,0.0,3,3.0,6,4.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(528, 4)",1,18.0,1,3.0,4,4.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(528, 5)",1,0.0,3,3.0,6,4.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(528, 6)",1,18.0,1,3.0,4,4.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(529, 0)",1,0.0,1,3.0,7,4.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(529, 2)",1,0.0,3,3.0,9,4.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(529, 4)",1,18.0,1,3.0,7,4.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(529, 6)",1,18.0,1,3.0,7,4.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(530, 2)",1,0.0,3,3.0,10,4.0,0.670320046036,0.670320046036,0.0,164.64349082799998
"(530, 3)",1,18.0,2,3.0,9,4.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(530, 4)",1,18.0,1,3.0,8,4.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(530, 6)",1,18.0,1,3.0,8,4.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(536, 0)",1,20.0,1,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(536, 1)",1,20.0,3,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(536, 4)",1,40.0,1,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(536, 5)",1,40.0,3,4.0,9,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(537, 0)",1,20.0,1,4.0,10,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(537, 1)",1,20.0,3,4.0,12,5.0,0.670320046036,0.548811636094,0.0,219.524654438
"(537, 4)",1,40.0,1,4.0,10,5.0,0.670320046036,0.670320046036,0.0,219.524654438
"(542, 2)",1,40.0,3,4.0,10,5.0,0.670320046036,0.670320046036,0.0,219.524654438
"(542, 5)",1,20.0,3,4.0,10,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(542, 6)",1,20.0,1,4.0,8,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(544, 2)",1,40.0,3,4.0,9,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(544, 4)",1,40.0,1,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(544, 5)",1,20.0,3,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(544, 6)",1,20.0,1,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(545, 4)",1,40.0,1,4.0,10,5.0,0.818730753078,0.670320046036,0.0,219.524654438
"(545, 5)",1,20.0,3,4.0,12,5.0,0.670320046036,0.548811636094,0.0,219.524654438
"(545, 6)",1,20.0,1,4.0,10,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(549, 0)",1,30.0,1,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(549, 2)",1,30.0,3,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(549, 5)",1,15.0,3,3.0,9,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(549, 6)",1,15.0,1,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(560, 1)",1,0.0,3,3.0,7,3.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(560, 3)",1,21.0,2,3.0,6,3.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(560, 4)",1,21.0,1,3.0,5,3.0,0.818730753078,0.818730753078,3.0,229.29404814900002
"(560, 5)",1,0.0,3,3.0,7,3.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(560, 6)",1,21.0,1,3.0,5,3.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(564, 1)",1,30.0,3,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(564, 4)",1,30.0,1,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(564, 5)",1,15.0,3,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(564, 6)",1,15.0,1,3.0,7,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(565, 0)",1,7.5,1,3.0,4,3.0,0.818730753078,0.818730753078,0.0,245.61922592299999
"(565, 1)",1,6.0,3,3.0,6,3.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(565, 2)",1,13.5,3,3.0,6,3.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(565, 4)",1,13.5,1,3.0,4,3.0,0.818730753078,0.818730753078,3.0,245.61922592400001
"(565, 5)",1,13.5,3,3.0,6,3.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(566, 0)",1,20.0,1,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(566, 1)",1,20.0,3,4.0,10,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(566, 3)",1,40.0,2,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(566, 4)",1,40.0,1,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(571, 1)",1,20.0,3,2.0,7,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(571, 2)",1,20.0,3,2.0,7,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(571, 5)",1,10.0,3,2.0,7,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(571, 6)",1,10.0,1,2.0,5,5.0,0.818730753078,0.818730753078,0.0,163.74615061599999
"(572, 2)",1,20.0,3,2.0,10,5.0,0.818730753078,0.670320046036,0.0,109.762327219
"(572, 5)",1,10.0,3,2.0,10,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(572, 6)",1,10.0,1,2.0,8,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(575, 5)",1,20.0,3,4.0,13,5.0,0.670320046036,0.548811636094,0.0,219.524654438
"(575, 6)",1,20.0,1,4.0,11,5.0,0.818730753078,0.548811636094,0.0,219.524654438
"(577, 0)",1,30.0,1,3.0,10,5.0,0.818730753078,0.670320046036,0.0,164.64349082799998
"(577, 5)",1,15.0,3,3.0,12,5.0,0.670320046036,0.548811636094,0.0,164.64349082799998
"(577, 6)",1,15.0,1,3.0,10,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(590, 0)",1,10.0,1,2.0,8,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(590, 1)",1,10.0,3,2.0,10,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(590, 3)",1,20.0,2,2.0,9,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(590, 4)",1,20.0,1,2.0,8,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(592, 0)",1,5.0,1,3.0,4,2.0,0.818730753078,0.818730753078,0.0,239.682797642
"(592, 1)",1,0.0,3,3.0,6,2.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(592, 2)",1,5.0,3,3.0,6,2.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(592, 4)",1,9.0,1,3.0,4,2.0,0.818730753078,0.818730753078,3.0,239.682797642
"(592, 6)",1,9.0,1,3.0,4,2.0,0.818730753078,0.818730753078,3.0,239.682797642
"(600, 0)",1,5.0,1,1.0,7,5.0,0.670320046036,0.670320046036,0.0,67.032004603600001
"(600, 1)",1,5.0,3,1.0,9,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(600, 2)",1,10.0,3,1.0,9,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(600, 4)",1,10.0,1,1.0,7,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(602, 1)",1,40.0,3,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(602, 4)",1,40.0,1,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(602, 5)",1,20.0,3,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(602, 6)",1,20.0,1,4.0,7,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(607, 0)",1,0.0,1,3.0,10,4.0,0.670320046036,0.670320046036,0.0,164.64349082799998
"(607, 3)",1,18.0,2,3.0,11,4.0,0.670320046036,0.548811636094,3.0,164.64349082799998
"(607, 4)",1,18.0,1,3.0,10,4.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(607, 6)",1,18.0,1,3.0,10,4.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(608, 0)",1,5.0,1,1.0,8,5.0,0.670320046036,0.670320046036,0.0,67.032004603600001
"(608, 1)",1,5.0,3,1.0,10,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(608, 3)",1,10.0,2,1.0,9,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(608, 6)",1,10.0,1,1.0,8,5.0,0.670320046036,0.670320046036,0.0,67.032004603600001
"(613, 1)",1,40.0,3,4.0,10,5.0,0.818730753078,0.670320046036,0.0,219.524654438
"(613, 5)",1,20.0,3,4.0,10,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(613, 6)",1,20.0,1,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(615, 0)",1,7.5,1,3.0,7,3.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(615, 1)",1,7.5,3,3.0,9,3.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(615, 3)",1,13.5,2,3.0,8,3.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(615, 4)",1,13.5,1,3.0,7,3.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(615, 6)",1,13.5,1,3.0,7,3.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(622, 0)",1,30.0,1,3.0,8,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(622, 3)",1,30.0,2,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(622, 5)",1,15.0,3,3.0,10,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(622, 6)",1,15.0,1,3.0,8,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(627, 1)",1,10.0,3,1.0,7,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(627, 2)",1,10.0,3,1.0,7,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(627, 5)",1,5.0,3,1.0,7,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(627, 6)",1,5.0,1,1.0,5,5.0,0.818730753078,0.818730753078,0.0,81.873075307799994
"(630, 1)",1,5.0,3,2.0,9,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(630, 2)",1,5.0,3,2.0,9,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(630, 3)",1,5.0,2,2.0,8,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(631, 2)",1,30.0,3,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(631, 4)",1,30.0,1,3.0,7,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(631, 5)",1,15.0,3,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(631, 6)",1,15.0,1,3.0,7,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(637, 0)",1,30.0,1,3.0,9,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(637, 4)",1,30.0,1,3.0,9,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(637, 5)",1,15.0,3,3.0,11,5.0,0.670320046036,0.548811636094,0.0,164.64349082799998
"(637, 6)",1,15.0,1,3.0,9,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(640, 2)",1,40.0,3,4.0,10,5.0,0.818730753078,0.670320046036,0.0,219.524654438
"(640, 5)",1,20.0,3,4.0,10,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(640, 6)",1,20.0,1,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(646, 4)",1,30.0,1,3.0,10,5.0,0.818730753078,0.670320046036,0.0,164.64349082799998
"(646, 5)",1,15.0,3,3.0,12,5.0,0.818730753078,0.548811636094,0.0,164.64349082799998
"(646, 6)",1,15.0,1,3.0,10,5.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(654, 0)",1,0.0,1,3.0,7,4.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(654, 3)",1,18.0,2,3.0,8,4.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(654, 4)",1,18.0,1,3.0,7,4.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(654, 5)",1,0.0,3,3.0,9,4.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(654, 6)",1,18.0,1,3.0,7,4.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(657, 2)",1,40.0,3,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(657, 3)",1,40.0,2,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(657, 5)",1,20.0,3,4.0,8,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(657, 6)",1,20.0,1,4.0,6,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(663, 2)",1,0.0,3,3.0,7,4.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(663, 3)",1,18.0,2,3.0,6,4.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(663, 4)",1,18.0,1,3.0,5,4.0,0.818730753078,0.818730753078,3.0,215.93708451500001
"(663, 5)",1,0.0,3,3.0,7,4.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(663, 6)",1,18.0,1,3.0,5,4.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(664, 0)",1,5.0,1,1.0,9,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(664, 1)",1,5.0,3,1.0,11,5.0,0.818730753078,0.548811636094,0.0,54.881163609399998
"(664, 4)",1,10.0,1,1.0,9,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(664, 6)",1,10.0,1,1.0,9,5.0,0.670320046036,0.670320046036,0.0,67.032004603600001
"(665, 0)",1,5.0,1,1.0,10,5.0,0.670320046036,0.670320046036,0.0,67.032004603600001
"(665, 1)",1,5.0,3,1.0,12,5.0,0.818730753078,0.548811636094,0.0,54.881163609399998
"(665, 4)",1,10.0,1,1.0,10,5.0,0.818730753078,0.670320046036,0.0,54.881163609399998
"(687, 1)",1,19.5,3,3.0,6,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(687, 2)",1,19.5,3,3.0,6,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(687, 4)",1,19.5,1,3.0,4,1.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(687, 5)",1,12.0,3,3.0,6,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(687, 6)",1,7.5,1,3.0,4,1.0,0.818730753078,0.818730753078,0.0,245.61922592299999
"(688, 0)",1,10.0,1,2.0,8,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(688, 1)",1,10.0,3,2.0,10,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(688, 3)",1,20.0,2,2.0,9,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(688, 4)",1,20.0,1,2.0,8,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(689, 0)",1,10.0,1,2.0,10,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(689, 1)",1,10.0,3,2.0,12,5.0,0.670320046036,0.548811636094,0.0,109.762327219
"(689, 4)",1,20.0,1,2.0,10,5.0,0.818730753078,0.670320046036,0.0,109.762327219
"(696, 0)",1,10.0,1,2.0,11,5.0,0.818730753078,0.548811636094,0.0,109.762327219
"(696, 1)",1,10.0,3,2.0,13,5.0,0.670320046036,0.548811636094,0.0,109.762327219
"(700, 1)",1,7.5,3,3.0,8,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(700, 2)",1,7.5,3,3.0,8,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(700, 3)",1,7.5,2,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(700, 4)",1,15.0,1,3.0,6,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(702, 0)",1,5.0,1,1.0,8,5.0,0.670320046036,0.670320046036,0.0,67.032004603600001
"(702, 1)",1,5.0,3,1.0,10,5.0,0.670320046036,0.670320046036,0.0,67.032004603600001
"(702, 3)",1,10.0,2,1.0,9,5.0,0.670320046036,0.670320046036,0.0,67.032004603600001
"(702, 4)",1,10.0,1,1.0,8,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(704, 0)",1,7.5,1,3.0,7,2.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(704, 1)",1,7.5,3,3.0,9,2.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(704, 3)",1,16.5,2,3.0,8,2.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(704, 4)",1,16.5,1,3.0,7,2.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(704, 6)",1,16.5,1,3.0,7,2.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(706, 0)",1,0.0,1,3.0,4,1.0,0.818730753078,0.818730753078,0.0,245.61922592299999
"(706, 2)",1,0.0,3,3.0,6,1.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(706, 4)",1,27.0,1,3.0,4,1.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(706, 5)",1,0.0,3,3.0,6,1.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(706, 6)",1,27.0,1,3.0,4,1.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(707, 0)",1,0.0,1,3.0,7,1.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(707, 2)",1,0.0,3,3.0,9,1.0,0.670320046036,0.670320046036,0.0,201.09601381099998
"(707, 4)",1,27.0,1,3.0,7,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(707, 6)",1,27.0,1,3.0,7,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(708, 0)",1,0.0,1,3.0,10,1.0,0.670320046036,0.670320046036,0.0,164.64349082799998
"(708, 3)",1,27.0,2,3.0,11,1.0,0.818730753078,0.548811636094,3.0,164.64349082799998
"(708, 4)",1,27.0,1,3.0,10,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(708, 6)",1,27.0,1,3.0,10,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(713, 2)",1,50.0,3,5.0,9,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(713, 4)",1,50.0,1,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(713, 5)",1,25.0,3,5.0,9,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(713, 6)",1,25.0,1,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(715, 0)",1,10.0,1,2.0,9,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(715, 1)",1,10.0,3,2.0,11,5.0,0.818730753078,0.548811636094,0.0,109.762327219
"(715, 4)",1,20.0,1,2.0,9,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(715, 6)",1,20.0,1,2.0,9,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(720, 0)",1,1.66666666667,1,2.0,5,5.0,0.818730753078,0.818730753078,0.0,134.064009207
"(720, 1)",1,1.66666666667,3,2.0,7,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(720, 2)",1,3.33333333333,3,2.0,7,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(720, 3)",1,3.33333333333,2,2.0,6,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(720, 4)",1,3.33333333333,1,2.0,5,5.0,0.818730753078,0.818730753078,0.0,134.064009207
"(721, 0)",1,10.0,1,2.0,9,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(721, 1)",1,10.0,3,2.0,11,5.0,0.670320046036,0.548811636094,0.0,109.762327219
"(721, 3)",1,20.0,2,2.0,10,5.0,0.818730753078,0.670320046036,0.0,109.762327219
"(722, 0)",1,1.66666666667,1,2.0,6,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(722, 1)",1,1.66666666667,3,2.0,8,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(722, 2)",1,3.33333333333,3,2.0,8,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(722, 3)",1,3.33333333333,2,2.0,7,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(724, 2)",1,0.0,3,3.0,10,1.0,0.818730753078,0.670320046036,0.0,164.64349082799998
"(724, 3)",1,27.0,2,3.0,9,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(724, 4)",1,27.0,1,3.0,8,1.0,0.670320046036,0.670320046036,3.0,201.09601381099998
"(724, 6)",1,27.0,1,3.0,8,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(726, 0)",1,10.0,1,2.0,10,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(726, 1)",1,10.0,3,2.0,12,5.0,0.818730753078,0.548811636094,0.0,109.762327219
"(726, 6)",1,20.0,1,2.0,10,5.0,0.670320046036,0.670320046036,0.0,109.762327219
"(732, 1)",1,16.5,3,3.0,6,2.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(732, 2)",1,16.5,3,3.0,6,2.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(732, 4)",1,16.5,1,3.0,4,2.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(732, 5)",1,9.0,3,3.0,6,2.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(732, 6)",1,7.5,1,3.0,4,2.0,0.818730753078,0.818730753078,0.0,245.61922592299999
"(737, 0)",1,0.833333333333,1,1.0,5,5.0,0.818730753078,0.818730753078,0.0,67.032004603600001
"(737, 1)",1,0.833333333333,3,1.0,7,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(737, 2)",1,1.66666666667,3,1.0,7,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(737, 3)",1,1.66666666667,2,1.0,6,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(737, 4)",1,1.66666666667,1,1.0,5,5.0,0.818730753078,0.818730753078,0.0,67.032004603600001
"(742, 0)",1,10.0,1,2.0,7,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(742, 1)",1,10.0,3,2.0,9,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(742, 2)",1,20.0,3,2.0,9,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(742, 4)",1,20.0,1,2.0,7,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(744, 0)",1,5.0,1,1.0,7,5.0,0.670320046036,0.670320046036,0.0,67.032004603600001
"(744, 1)",1,5.0,3,1.0,9,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(744, 2)",1,10.0,3,1.0,9,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(744, 4)",1,10.0,1,1.0,7,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(754, 0)",1,10.0,1,2.0,8,5.0,0.670320046036,0.670320046036,0.0,134.064009207
"(754, 1)",1,10.0,3,2.0,10,5.0,0.818730753078,0.670320046036,0.0,134.064009207
"(754, 2)",1,20.0,3,2.0,10,5.0,0.818730753078,0.670320046036,0.0,109.762327219
"(755, 2)",1,10.0,3,1.0,10,5.0,0.818730753078,0.670320046036,0.0,54.881163609399998
"(755, 5)",1,5.0,3,1.0,10,5.0,0.670320046036,0.670320046036,0.0,67.032004603600001
"(755, 6)",1,5.0,1,1.0,8,5.0,0.818730753078,0.670320046036,0.0,67.032004603600001
"(757, 0)",1,20.0,1,4.0,5,5.0,0.818730753078,0.818730753078,0.0,268.128018414
"(757, 2)",1,20.0,3,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(757, 3)",1,20.0,2,4.0,6,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(757, 5)",1,20.0,3,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(757, 6)",1,20.0,1,4.0,5,5.0,0.818730753078,0.818730753078,0.0,327.492301231
"(767, 0)",1,40.0,1,4.0,7,5.0,0.670320046036,0.670320046036,0.0,268.128018414
"(767, 2)",1,40.0,3,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(767, 5)",1,20.0,3,4.0,9,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(767, 6)",1,20.0,1,4.0,7,5.0,0.818730753078,0.670320046036,0.0,268.128018414
"(769, 1)",1,0.0,3,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(769, 2)",1,0.0,3,3.0,7,5.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(769, 3)",1,7.5,2,3.0,6,5.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(769, 4)",1,7.5,1,3.0,5,5.0,0.818730753078,0.818730753078,3.0,201.09601381099998
"(769, 6)",1,7.5,1,3.0,5,5.0,0.818730753078,0.818730753078,3.0,201.09601381099998
"(770, 1)",1,12.5,3,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(770, 2)",1,12.5,3,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(770, 3)",1,12.5,2,5.0,7,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(770, 6)",1,25.0,1,5.0,6,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(773, 2)",1,0.0,3,3.0,7,1.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(773, 3)",1,27.0,2,3.0,6,1.0,0.818730753078,0.670320046036,3.0,201.09601381099998
"(773, 4)",1,27.0,1,3.0,5,1.0,0.818730753078,0.818730753078,3.0,244.13511885299999
"(773, 5)",1,0.0,3,3.0,7,1.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(773, 6)",1,27.0,1,3.0,5,1.0,0.818730753078,0.818730753078,3.0,245.61922592299999
"(777, 2)",1,50.0,3,5.0,10,5.0,0.818730753078,0.670320046036,0.0,274.40581804700003
"(777, 5)",1,25.0,3,5.0,10,5.0,0.670320046036,0.670320046036,0.0,335.160023018
"(777, 6)",1,25.0,1,5.0,8,5.0,0.818730753078,0.670320046036,0.0,335.160023018
"(788, 0)",1,0.0,1,3.0,7,1.0,0.818730753078,0.670320046036,0.0,201.09601381099998
"(788, 3)",1,27.0,2,3.0,8,1.0,0.670320046036,0.670320046036,3.0,201.09601381099998
