s,a,probability,reward,s_prime
0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.1,67.0320046036,192.0
0.0,1.0,0.4,201.096013811,457.0
0.0,1.0,0.2,268.128018414,290.0
0.0,1.0,0.1,335.160023018,578.0
0.0,1.0,0.2,134.064009207,6.0
0.0,5.0,0.2,109.762327219,712.0
0.0,5.0,0.2,219.524654438,793.0
0.0,5.0,0.1,274.405818047,754.0
0.0,5.0,0.1,54.8811636094,468.0
0.0,5.0,0.4,164.643490828,46.0
0.0,6.0,0.4,245.619225923,96.0
0.0,6.0,0.2,163.746150616,120.0
0.0,6.0,0.1,409.365376539,415.0
0.0,6.0,0.2,327.492301231,132.0
0.0,6.0,0.1,81.8730753078,816.0
1.0,1.0,0.1,67.0320046036,204.0
1.0,1.0,0.2,268.128018414,314.0
1.0,1.0,0.2,134.064009207,7.0
1.0,1.0,0.1,335.160023018,404.0
1.0,1.0,0.4,201.096013811,575.0
1.0,2.0,0.1,183.939720586,474.0
1.0,2.0,0.2,147.151776469,153.0
1.0,2.0,0.4,110.363832351,2.0
1.0,2.0,0.2,73.5758882343,322.0
1.0,2.0,0.1,36.7879441171,848.0
1.0,3.0,0.1,409.365376539,612.0
1.0,3.0,0.4,245.619225923,651.0
1.0,3.0,0.2,327.492301231,12.0
1.0,3.0,0.2,163.746150616,397.0
1.0,3.0,0.1,81.8730753078,726.0
1.0,5.0,0.1,44.9328964117,520.0
1.0,5.0,0.1,224.664482059,465.0
1.0,5.0,0.2,179.731585647,10.0
1.0,5.0,0.4,134.798689235,275.0
1.0,5.0,0.2,89.8657928234,713.0
1.0,6.0,0.2,134.064009207,121.0
1.0,6.0,0.2,268.128018414,258.0
1.0,6.0,0.1,335.160023018,179.0
1.0,6.0,0.4,201.096013811,106.0
1.0,6.0,0.1,67.0320046036,735.0
2.0,1.0,1.0,0.0,223.0
2.0,3.0,0.4,73.5758882343,26.0
2.0,3.0,0.2,73.5758882343,3.0
2.0,3.0,0.1,73.5758882343,310.0
2.0,3.0,0.2,73.5758882343,398.0
2.0,3.0,0.1,36.7879441171,679.0
2.0,4.0,0.4,60.2388423824,88.0
2.0,4.0,0.1,60.2388423824,504.0
2.0,4.0,0.2,60.2388423824,67.0
2.0,4.0,0.2,60.2388423824,728.0
2.0,4.0,0.1,30.1194211912,526.0
2.0,5.0,1.0,0.0,43.0
2.0,6.0,0.2,120.477684765,425.0
2.0,6.0,0.4,90.3582635737,667.0
2.0,6.0,0.1,30.1194211912,724.0
2.0,6.0,0.2,60.2388423824,5.0
2.0,6.0,0.1,150.597105956,277.0
3.0,1.0,1.0,0.0,16.0
3.0,4.0,1.0,0.0,33.0
3.0,5.0,1.0,40.3793035989,4.0
3.0,6.0,1.0,60.2388423824,203.0
854.0,2.0,1.0,0.0,696.0
854.0,4.0,1.0,0.0,808.0
854.0,5.0,1.0,150.597105956,659.0
854.0,6.0,1.0,224.664482059,527.0
6.0,0.0,1.0,0.0,7.0
6.0,2.0,1.0,0.0,80.0
6.0,4.0,0.2,164.643490828,267.0
6.0,4.0,0.2,109.762327219,193.0
6.0,4.0,0.1,54.8811636094,610.0
6.0,4.0,0.1,164.643490828,319.0
6.0,4.0,0.4,164.643490828,23.0
6.0,5.0,1.0,0.0,30.0
6.0,6.0,0.4,164.643490828,97.0
6.0,6.0,0.1,274.405818047,14.0
6.0,6.0,0.1,54.8811636094,37.0
6.0,6.0,0.2,109.762327219,358.0
6.0,6.0,0.2,219.524654438,177.0
7.0,2.0,1.0,0.0,60.0
7.0,3.0,0.2,164.643490828,8.0
7.0,3.0,0.1,54.8811636094,432.0
7.0,3.0,0.1,164.643490828,650.0
7.0,3.0,0.4,164.643490828,36.0
7.0,3.0,0.2,109.762327219,446.0
7.0,4.0,0.1,164.643490828,320.0
7.0,4.0,0.4,164.643490828,630.0
7.0,4.0,0.2,109.762327219,157.0
7.0,4.0,0.2,164.643490828,478.0
7.0,4.0,0.1,54.8811636094,205.0
7.0,5.0,1.0,0.0,104.0
7.0,6.0,0.1,54.8811636094,748.0
7.0,6.0,0.2,109.762327219,330.0
7.0,6.0,0.4,164.643490828,52.0
7.0,6.0,0.2,219.524654438,93.0
7.0,6.0,0.1,274.405818047,830.0
8.0,2.0,1.0,0.0,27.0
8.0,4.0,1.0,0.0,267.0
8.0,5.0,1.0,30.1194211912,9.0
8.0,6.0,1.0,44.9328964117,22.0
600.0,2.0,1.0,0.0,599.0
600.0,4.0,1.0,0.0,559.0
600.0,5.0,1.0,120.477684765,609.0
600.0,6.0,1.0,179.731585647,453.0
10.0,1.0,1.0,0.0,54.0
10.0,2.0,1.0,0.0,42.0
10.0,3.0,0.1,224.664482059,772.0
10.0,3.0,0.2,89.8657928234,11.0
10.0,3.0,0.4,134.798689235,84.0
10.0,3.0,0.1,44.9328964117,763.0
10.0,3.0,0.2,179.731585647,483.0
10.0,4.0,0.2,36.7879441171,164.0
10.0,4.0,0.1,36.7879441171,266.0
10.0,4.0,0.1,36.7879441171,603.0
10.0,4.0,0.4,36.7879441171,156.0
10.0,4.0,0.2,36.7879441171,490.0
10.0,6.0,0.2,36.7879441171,137.0
10.0,6.0,0.1,36.7879441171,665.0
10.0,6.0,0.2,36.7879441171,20.0
10.0,6.0,0.1,36.7879441171,477.0
10.0,6.0,0.4,36.7879441171,39.0
12.0,1.0,0.1,54.8811636094,36.0
12.0,1.0,0.1,54.8811636094,538.0
12.0,1.0,0.2,54.8811636094,284.0
12.0,1.0,0.2,54.8811636094,445.0
12.0,1.0,0.4,54.8811636094,270.0
12.0,2.0,0.1,36.7879441171,616.0
12.0,2.0,0.2,36.7879441171,571.0
12.0,2.0,0.2,36.7879441171,460.0
12.0,2.0,0.4,36.7879441171,725.0
12.0,2.0,0.1,36.7879441171,398.0
12.0,4.0,0.4,67.0320046036,498.0
12.0,4.0,0.2,67.0320046036,375.0
12.0,4.0,0.2,67.0320046036,655.0
12.0,4.0,0.1,67.0320046036,643.0
12.0,4.0,0.1,67.0320046036,327.0
12.0,5.0,0.2,89.8657928234,224.0
12.0,5.0,0.1,44.9328964117,664.0
12.0,5.0,0.2,179.731585647,483.0
12.0,5.0,0.1,224.664482059,76.0
12.0,5.0,0.4,134.798689235,15.0
12.0,6.0,1.0,0.0,13.0
13.0,1.0,0.1,224.664482059,416.0
13.0,1.0,0.2,179.731585647,25.0
13.0,1.0,0.2,89.8657928234,299.0
13.0,1.0,0.4,134.798689235,14.0
13.0,1.0,0.1,44.9328964117,161.0
13.0,2.0,0.2,120.477684765,433.0
13.0,2.0,0.4,90.3582635737,155.0
13.0,2.0,0.1,150.597105956,636.0
13.0,2.0,0.2,60.2388423824,163.0
13.0,2.0,0.1,30.1194211912,359.0
13.0,4.0,0.2,109.762327219,265.0
13.0,4.0,0.1,54.8811636094,307.0
13.0,4.0,0.2,219.524654438,236.0
13.0,4.0,0.1,274.405818047,45.0
13.0,4.0,0.4,164.643490828,111.0
13.0,5.0,0.1,183.939720586,577.0
13.0,5.0,0.4,110.363832351,83.0
13.0,5.0,0.2,147.151776469,172.0
13.0,5.0,0.2,73.5758882343,21.0
13.0,5.0,0.1,36.7879441171,181.0
685.0,2.0,1.0,0.0,702.0
685.0,4.0,1.0,0.0,686.0
685.0,5.0,1.0,150.597105956,659.0
685.0,6.0,1.0,224.664482059,527.0
16.0,4.0,1.0,0.0,18.0
16.0,5.0,1.0,27.0670566473,24.0
16.0,6.0,1.0,40.3793035989,17.0
529.0,2.0,1.0,0.0,281.0
529.0,3.0,1.0,0.0,559.0
529.0,5.0,1.0,120.477684765,598.0
529.0,6.0,1.0,179.731585647,533.0
18.0,0.0,1.0,0.0,170.0
18.0,3.0,1.0,0.0,170.0
18.0,5.0,1.0,22.1606316725,41.0
18.0,6.0,1.0,33.0597776443,19.0
20.0,0.0,1.0,36.7879441171,21.0
20.0,1.0,1.0,30.1194211912,55.0
20.0,2.0,1.0,16.5298888222,44.0
20.0,2.0,1.0,0.0,294.0
20.0,3.0,1.0,36.7879441171,21.0
20.0,4.0,1.0,0.0,50.0
686.0,0.0,1.0,0.0,843.0
686.0,2.0,1.0,0.0,580.0
686.0,3.0,1.0,0.0,843.0
686.0,5.0,1.0,123.298481971,694.0
686.0,6.0,1.0,183.939720586,687.0
512.0,0.0,1.0,60.5689553984,601.0
512.0,1.0,1.0,0.0,546.0
512.0,1.0,1.0,49.5896664665,269.0
512.0,3.0,0.1,100.948258997,706.0
512.0,3.0,0.4,60.5689553984,601.0
512.0,3.0,0.2,40.3793035989,154.0
512.0,3.0,0.1,20.1896517995,315.0
512.0,3.0,0.2,80.7586071979,509.0
512.0,4.0,0.4,49.5896664665,386.0
512.0,4.0,0.1,16.5298888222,68.0
512.0,4.0,0.2,66.1195552886,517.0
512.0,4.0,1.0,0.0,201.0
512.0,4.0,0.1,82.6494441108,570.0
512.0,4.0,0.2,33.0597776443,158.0
512.0,6.0,0.2,33.0597776443,40.0
512.0,6.0,0.2,66.1195552886,524.0
512.0,6.0,0.1,16.5298888222,44.0
512.0,6.0,0.4,49.5896664665,301.0
512.0,6.0,1.0,0.0,243.0
512.0,6.0,0.1,82.6494441108,758.0
810.0,0.0,1.0,66.1195552886,517.0
810.0,1.0,1.0,54.1341132946,383.0
810.0,3.0,1.0,0.0,815.0
810.0,6.0,1.0,0.0,775.0
26.0,1.0,1.0,0.0,27.0
26.0,4.0,1.0,0.0,71.0
26.0,5.0,1.0,20.1896517995,436.0
26.0,6.0,1.0,30.1194211912,35.0
27.0,4.0,1.0,0.0,28.0
27.0,5.0,1.0,13.5335283237,77.0
27.0,6.0,1.0,20.1896517995,59.0
28.0,0.0,1.0,0.0,90.0
28.0,3.0,1.0,0.0,90.0
28.0,5.0,1.0,11.0803158362,29.0
28.0,6.0,1.0,16.5298888222,49.0
30.0,0.0,1.0,0.0,104.0
30.0,2.0,1.0,0.0,31.0
30.0,4.0,0.1,150.597105956,484.0
30.0,4.0,0.2,60.2388423824,363.0
30.0,4.0,0.4,90.3582635737,148.0
30.0,4.0,0.1,30.1194211912,451.0
30.0,4.0,0.2,120.477684765,119.0
30.0,6.0,0.1,30.1194211912,544.0
30.0,6.0,0.2,60.2388423824,331.0
30.0,6.0,0.2,120.477684765,108.0
30.0,6.0,0.1,150.597105956,389.0
30.0,6.0,0.4,90.3582635737,151.0
31.0,0.0,1.0,0.0,61.0
31.0,3.0,0.2,66.1195552886,32.0
31.0,3.0,0.1,82.6494441108,145.0
31.0,3.0,0.4,49.5896664665,234.0
31.0,3.0,0.1,16.5298888222,184.0
31.0,3.0,0.2,33.0597776443,548.0
31.0,4.0,0.1,13.5335283237,385.0
31.0,4.0,0.2,54.1341132946,87.0
31.0,4.0,0.1,67.6676416183,355.0
31.0,4.0,0.4,40.600584971,38.0
31.0,4.0,0.2,27.0670566473,79.0
31.0,6.0,0.1,13.5335283237,555.0
31.0,6.0,0.1,67.6676416183,217.0
31.0,6.0,0.2,54.1341132946,91.0
31.0,6.0,0.4,40.600584971,116.0
31.0,6.0,0.2,27.0670566473,239.0
33.0,1.0,1.0,0.0,18.0
33.0,5.0,1.0,33.0597776443,82.0
33.0,6.0,1.0,49.3193927883,34.0
546.0,3.0,0.2,54.1341132946,384.0
546.0,3.0,0.1,13.5335283237,65.0
546.0,3.0,0.1,67.6676416183,683.0
546.0,3.0,0.4,40.600584971,428.0
546.0,3.0,0.2,27.0670566473,70.0
546.0,4.0,0.1,13.5335283237,72.0
546.0,4.0,0.2,27.0670566473,129.0
546.0,4.0,0.2,54.1341132946,594.0
546.0,4.0,0.1,67.6676416183,574.0
546.0,4.0,0.4,40.600584971,231.0
546.0,6.0,0.2,27.0670566473,168.0
546.0,6.0,0.1,13.5335283237,176.0
546.0,6.0,0.2,54.1341132946,482.0
546.0,6.0,0.1,67.6676416183,675.0
546.0,6.0,0.4,40.600584971,78.0
859.0,0.0,1.0,67.6676416183,798.0
859.0,1.0,1.0,55.4015791812,801.0
39.0,0.0,1.0,73.5758882343,83.0
39.0,1.0,1.0,60.2388423824,98.0
39.0,2.0,1.0,33.0597776443,40.0
39.0,2.0,1.0,0.0,272.0
39.0,3.0,1.0,73.5758882343,83.0
39.0,4.0,1.0,0.0,57.0
553.0,4.0,1.0,0.0,532.0
553.0,5.0,1.0,13.5335283237,77.0
553.0,6.0,1.0,20.1896517995,59.0
42.0,1.0,1.0,0.0,69.0
42.0,3.0,0.1,20.1896517995,48.0
42.0,3.0,0.2,80.7586071979,601.0
42.0,3.0,0.4,60.5689553984,154.0
42.0,3.0,0.2,40.3793035989,315.0
42.0,3.0,0.1,100.948258997,509.0
42.0,4.0,0.1,16.5298888222,442.0
42.0,4.0,0.2,33.0597776443,68.0
42.0,4.0,0.2,66.1195552886,386.0
42.0,4.0,0.4,49.5896664665,158.0
42.0,4.0,0.1,82.6494441108,517.0
42.0,6.0,0.4,49.5896664665,40.0
42.0,6.0,0.1,82.6494441108,524.0
42.0,6.0,0.2,33.0597776443,44.0
42.0,6.0,0.2,66.1195552886,301.0
42.0,6.0,0.1,16.5298888222,53.0
43.0,1.0,1.0,0.0,64.0
43.0,3.0,0.1,20.1896517995,232.0
43.0,3.0,0.2,40.3793035989,48.0
43.0,3.0,0.2,80.7586071979,154.0
43.0,3.0,0.4,60.5689553984,315.0
43.0,3.0,0.1,100.948258997,601.0
43.0,4.0,0.1,16.5298888222,274.0
43.0,4.0,0.4,49.5896664665,68.0
43.0,4.0,0.2,33.0597776443,442.0
43.0,4.0,0.2,66.1195552886,158.0
43.0,4.0,0.1,82.6494441108,386.0
43.0,6.0,0.2,66.1195552886,40.0
43.0,6.0,0.1,16.5298888222,461.0
43.0,6.0,0.4,49.5896664665,44.0
43.0,6.0,0.2,33.0597776443,53.0
43.0,6.0,0.1,82.6494441108,301.0
46.0,0.0,1.0,0.0,275.0
46.0,1.0,1.0,0.0,85.0
46.0,2.0,1.0,0.0,215.0
46.0,4.0,0.2,89.8657928234,669.0
46.0,4.0,0.1,44.9328964117,496.0
46.0,4.0,0.1,89.8657928234,99.0
46.0,4.0,0.4,89.8657928234,501.0
46.0,4.0,0.2,89.8657928234,47.0
46.0,6.0,0.1,89.8657928234,136.0
46.0,6.0,0.1,44.9328964117,233.0
46.0,6.0,0.2,89.8657928234,181.0
46.0,6.0,0.2,89.8657928234,657.0
46.0,6.0,0.4,89.8657928234,247.0
559.0,0.0,1.0,0.0,529.0
559.0,2.0,1.0,0.0,379.0
559.0,3.0,1.0,0.0,529.0
559.0,5.0,1.0,98.6387855766,582.0
559.0,6.0,1.0,147.151776469,560.0
520.0,1.0,1.0,0.0,208.0
520.0,2.0,1.0,0.0,492.0
520.0,3.0,0.2,179.731585647,664.0
520.0,3.0,0.1,44.9328964117,851.0
520.0,3.0,0.2,89.8657928234,554.0
520.0,3.0,0.4,134.798689235,539.0
520.0,3.0,0.1,224.664482059,589.0
520.0,4.0,0.1,147.151776469,490.0
520.0,4.0,0.1,36.7879441171,618.0
520.0,4.0,0.2,73.5758882343,717.0
520.0,4.0,0.2,147.151776469,266.0
520.0,4.0,0.4,110.363832351,583.0
520.0,6.0,0.1,36.7879441171,752.0
520.0,6.0,0.4,110.363832351,107.0
520.0,6.0,0.1,147.151776469,20.0
520.0,6.0,0.2,147.151776469,477.0
520.0,6.0,0.2,73.5758882343,647.0
50.0,0.0,1.0,30.1194211912,147.0
50.0,1.0,1.0,24.6596963942,56.0
50.0,2.0,1.0,0.0,250.0
50.0,2.0,1.0,13.5335283237,51.0
50.0,3.0,1.0,30.1194211912,147.0
54.0,2.0,1.0,0.0,69.0
54.0,3.0,0.1,150.597105956,505.0
54.0,3.0,0.2,60.2388423824,178.0
54.0,3.0,0.4,90.3582635737,101.0
54.0,3.0,0.2,120.477684765,430.0
54.0,3.0,0.1,30.1194211912,103.0
54.0,4.0,0.2,120.477684765,257.0
54.0,4.0,0.4,90.3582635737,146.0
54.0,4.0,0.1,30.1194211912,124.0
54.0,4.0,0.2,60.2388423824,434.0
54.0,4.0,0.1,150.597105956,642.0
54.0,6.0,0.1,150.597105956,408.0
54.0,6.0,0.1,30.1194211912,112.0
54.0,6.0,0.4,90.3582635737,98.0
54.0,6.0,0.2,120.477684765,130.0
54.0,6.0,0.2,60.2388423824,55.0
57.0,0.0,1.0,60.2388423824,63.0
57.0,1.0,1.0,49.3193927883,58.0
57.0,2.0,1.0,0.0,309.0
57.0,2.0,1.0,27.0670566473,94.0
57.0,3.0,1.0,60.2388423824,63.0
571.0,1.0,1.0,0.0,553.0
571.0,4.0,1.0,0.0,455.0
571.0,5.0,1.0,20.1896517995,436.0
571.0,6.0,1.0,30.1194211912,35.0
60.0,3.0,0.2,73.9790891825,27.0
60.0,3.0,0.1,73.9790891825,16.0
60.0,3.0,0.2,49.3193927883,75.0
60.0,3.0,0.4,73.9790891825,403.0
60.0,3.0,0.1,24.6596963942,479.0
60.0,4.0,0.2,49.3193927883,209.0
60.0,4.0,0.1,73.9790891825,170.0
60.0,4.0,0.2,73.9790891825,90.0
60.0,4.0,0.1,24.6596963942,374.0
60.0,4.0,0.4,73.9790891825,206.0
60.0,5.0,1.0,0.0,61.0
60.0,6.0,0.2,98.6387855766,720.0
60.0,6.0,0.1,24.6596963942,556.0
60.0,6.0,0.1,123.298481971,515.0
60.0,6.0,0.2,49.3193927883,540.0
60.0,6.0,0.4,73.9790891825,437.0
61.0,3.0,0.2,27.0670566473,73.0
61.0,3.0,0.1,13.5335283237,326.0
61.0,3.0,0.1,67.6676416183,70.0
61.0,3.0,0.4,40.600584971,62.0
61.0,3.0,0.2,54.1341132946,65.0
61.0,4.0,0.2,54.1341132946,72.0
61.0,4.0,0.1,13.5335283237,417.0
61.0,4.0,0.4,40.600584971,66.0
61.0,4.0,0.2,27.0670566473,218.0
61.0,4.0,0.1,67.6676416183,129.0
61.0,6.0,0.2,54.1341132946,176.0
61.0,6.0,0.4,40.600584971,105.0
61.0,6.0,0.1,13.5335283237,418.0
61.0,6.0,0.1,67.6676416183,168.0
61.0,6.0,0.2,27.0670566473,361.0
575.0,2.0,1.0,0.0,223.0
575.0,3.0,0.4,109.762327219,8.0
575.0,3.0,0.1,109.762327219,578.0
575.0,3.0,0.2,109.762327219,36.0
575.0,3.0,0.2,109.762327219,650.0
575.0,3.0,0.1,54.8811636094,446.0
575.0,4.0,0.2,109.762327219,320.0
575.0,4.0,0.2,109.762327219,630.0
575.0,4.0,0.1,54.8811636094,157.0
575.0,4.0,0.4,109.762327219,478.0
575.0,4.0,0.1,109.762327219,405.0
575.0,5.0,1.0,0.0,102.0
575.0,6.0,0.1,274.405818047,648.0
575.0,6.0,0.2,219.524654438,259.0
575.0,6.0,0.1,54.8811636094,743.0
575.0,6.0,0.2,109.762327219,350.0
575.0,6.0,0.4,164.643490828,199.0
64.0,3.0,0.4,40.600584971,65.0
64.0,3.0,0.1,67.6676416183,428.0
64.0,3.0,0.2,27.0670566473,62.0
64.0,3.0,0.2,54.1341132946,70.0
64.0,3.0,0.1,13.5335283237,73.0
64.0,4.0,0.4,40.600584971,72.0
64.0,4.0,0.2,54.1341132946,129.0
64.0,4.0,0.2,27.0670566473,66.0
64.0,4.0,0.1,13.5335283237,218.0
64.0,4.0,0.1,67.6676416183,231.0
64.0,6.0,0.2,54.1341132946,168.0
64.0,6.0,0.4,40.600584971,176.0
64.0,6.0,0.1,13.5335283237,361.0
64.0,6.0,0.1,67.6676416183,78.0
64.0,6.0,0.2,27.0670566473,105.0
608.0,0.0,1.0,27.0670566473,94.0
608.0,1.0,1.0,22.1606316725,390.0
608.0,3.0,1.0,0.0,309.0
578.0,0.0,1.0,0.0,404.0
578.0,2.0,1.0,0.0,311.0
578.0,4.0,0.1,0.0,267.0
578.0,4.0,0.1,0.0,686.0
578.0,4.0,1.0,0.0,406.0
578.0,5.0,1.0,90.3582635737,336.0
578.0,5.0,1.0,0.0,729.0
578.0,6.0,0.2,109.762327219,402.0
578.0,6.0,1.0,134.798689235,444.0
578.0,6.0,0.2,219.524654438,453.0
578.0,6.0,0.1,54.8811636094,22.0
579.0,0.0,1.0,0.0,580.0
579.0,3.0,1.0,0.0,580.0
579.0,5.0,1.0,67.6676416183,574.0
579.0,6.0,1.0,100.948258997,588.0
580.0,0.0,1.0,0.0,579.0
580.0,5.0,1.0,55.4015791812,604.0
580.0,6.0,1.0,82.6494441108,581.0
69.0,3.0,0.1,67.6676416183,384.0
69.0,3.0,0.2,27.0670566473,65.0
69.0,3.0,0.2,54.1341132946,428.0
69.0,3.0,0.1,13.5335283237,62.0
69.0,3.0,0.4,40.600584971,70.0
69.0,4.0,0.2,27.0670566473,72.0
69.0,4.0,0.4,40.600584971,129.0
69.0,4.0,0.1,13.5335283237,66.0
69.0,4.0,0.1,67.6676416183,594.0
69.0,4.0,0.2,54.1341132946,231.0
69.0,6.0,0.4,40.600584971,168.0
69.0,6.0,0.1,13.5335283237,105.0
69.0,6.0,0.1,67.6676416183,482.0
69.0,6.0,0.2,27.0670566473,176.0
69.0,6.0,0.2,54.1341132946,78.0
71.0,1.0,1.0,0.0,28.0
71.0,5.0,1.0,16.5298888222,126.0
71.0,6.0,1.0,24.6596963942,74.0
585.0,2.0,1.0,0.0,546.0
585.0,3.0,0.2,120.477684765,505.0
585.0,3.0,0.1,30.1194211912,178.0
585.0,3.0,0.1,150.597105956,659.0
585.0,3.0,0.2,60.2388423824,101.0
585.0,3.0,0.4,90.3582635737,430.0
585.0,4.0,0.4,90.3582635737,257.0
585.0,4.0,0.1,30.1194211912,434.0
585.0,4.0,0.2,120.477684765,642.0
585.0,4.0,0.2,60.2388423824,146.0
585.0,4.0,0.1,150.597105956,674.0
585.0,6.0,0.2,120.477684765,408.0
585.0,6.0,0.1,150.597105956,737.0
585.0,6.0,0.4,90.3582635737,130.0
585.0,6.0,0.2,60.2388423824,98.0
585.0,6.0,0.1,30.1194211912,55.0
587.0,1.0,1.0,0.0,296.0
587.0,5.0,1.0,33.0597776443,82.0
587.0,6.0,1.0,49.3193927883,34.0
80.0,0.0,1.0,0.0,60.0
80.0,3.0,0.2,90.3582635737,200.0
80.0,3.0,0.1,30.1194211912,684.0
80.0,3.0,0.2,60.2388423824,131.0
80.0,3.0,0.4,90.3582635737,92.0
80.0,3.0,0.1,90.3582635737,279.0
80.0,4.0,0.1,73.9790891825,18.0
80.0,4.0,0.1,24.6596963942,187.0
80.0,4.0,0.2,73.9790891825,28.0
80.0,4.0,0.2,49.3193927883,467.0
80.0,4.0,0.4,73.9790891825,183.0
80.0,5.0,1.0,0.0,31.0
80.0,6.0,0.1,123.298481971,480.0
80.0,6.0,0.2,49.3193927883,81.0
80.0,6.0,0.1,24.6596963942,690.0
80.0,6.0,0.4,73.9790891825,592.0
80.0,6.0,0.2,98.6387855766,407.0
713.0,1.0,1.0,0.0,104.0
713.0,2.0,1.0,0.0,435.0
713.0,3.0,0.2,179.731585647,224.0
713.0,3.0,0.4,134.798689235,721.0
713.0,3.0,0.2,89.8657928234,714.0
713.0,3.0,0.1,224.664482059,700.0
713.0,3.0,0.1,44.9328964117,756.0
713.0,4.0,0.2,110.363832351,490.0
713.0,4.0,0.4,110.363832351,266.0
713.0,4.0,0.1,110.363832351,156.0
713.0,4.0,0.1,36.7879441171,717.0
713.0,4.0,0.2,73.5758882343,583.0
713.0,6.0,0.1,36.7879441171,647.0
713.0,6.0,0.2,73.5758882343,107.0
713.0,6.0,0.2,110.363832351,20.0
713.0,6.0,0.4,110.363832351,477.0
713.0,6.0,0.1,110.363832351,39.0
85.0,0.0,1.0,0.0,102.0
85.0,2.0,1.0,0.0,86.0
85.0,4.0,0.2,120.477684765,484.0
85.0,4.0,0.1,30.1194211912,363.0
85.0,4.0,0.2,60.2388423824,148.0
85.0,4.0,0.1,150.597105956,100.0
85.0,4.0,0.4,90.3582635737,119.0
85.0,6.0,0.1,150.597105956,202.0
85.0,6.0,0.1,30.1194211912,331.0
85.0,6.0,0.4,90.3582635737,108.0
85.0,6.0,0.2,120.477684765,389.0
85.0,6.0,0.2,60.2388423824,151.0
86.0,0.0,1.0,0.0,64.0
86.0,3.0,0.4,49.5896664665,32.0
86.0,3.0,0.2,66.1195552886,145.0
86.0,3.0,0.2,33.0597776443,234.0
86.0,3.0,0.1,16.5298888222,548.0
86.0,3.0,0.1,82.6494441108,269.0
86.0,4.0,0.2,54.1341132946,355.0
86.0,4.0,0.1,67.6676416183,210.0
86.0,4.0,0.1,13.5335283237,79.0
86.0,4.0,0.2,27.0670566473,38.0
86.0,4.0,0.4,40.600584971,87.0
86.0,6.0,0.2,54.1341132946,217.0
86.0,6.0,0.4,40.600584971,91.0
86.0,6.0,0.2,27.0670566473,116.0
86.0,6.0,0.1,67.6676416183,349.0
86.0,6.0,0.1,13.5335283237,239.0
599.0,4.0,1.0,0.0,379.0
599.0,5.0,1.0,54.1341132946,537.0
599.0,6.0,1.0,80.7586071979,607.0
88.0,1.0,1.0,0.0,90.0
88.0,3.0,1.0,0.0,71.0
88.0,5.0,1.0,16.5298888222,123.0
88.0,6.0,1.0,24.6596963942,89.0
90.0,0.0,1.0,0.0,28.0
90.0,3.0,1.0,0.0,28.0
90.0,5.0,1.0,13.5335283237,95.0
90.0,6.0,1.0,20.1896517995,117.0
603.0,0.0,1.0,147.151776469,617.0
603.0,1.0,1.0,120.477684765,642.0
603.0,2.0,1.0,66.1195552886,517.0
603.0,2.0,1.0,0.0,815.0
603.0,3.0,1.0,147.151776469,617.0
603.0,6.0,1.0,0.0,619.0
606.0,1.0,1.0,0.0,599.0
606.0,4.0,1.0,0.0,304.0
606.0,5.0,1.0,80.7586071979,476.0
606.0,6.0,1.0,120.477684765,614.0
96.0,0.0,1.0,0.0,106.0
96.0,1.0,0.2,109.762327219,97.0
96.0,1.0,0.1,54.8811636094,220.0
96.0,1.0,0.1,274.405818047,444.0
96.0,1.0,0.2,219.524654438,109.0
96.0,1.0,0.4,164.643490828,525.0
96.0,3.0,1.0,0.0,106.0
96.0,4.0,0.2,134.064009207,185.0
96.0,4.0,0.2,134.064009207,307.0
96.0,4.0,0.4,134.064009207,228.0
96.0,4.0,0.1,134.064009207,133.0
96.0,4.0,0.1,67.0320046036,563.0
96.0,5.0,0.1,89.8657928234,645.0
96.0,5.0,0.1,44.9328964117,233.0
96.0,5.0,0.2,89.8657928234,423.0
96.0,5.0,0.2,89.8657928234,181.0
96.0,5.0,0.4,89.8657928234,409.0
528.0,0.0,1.0,16.5298888222,68.0
528.0,1.0,1.0,13.5335283237,87.0
528.0,3.0,1.0,0.0,334.0
528.0,6.0,1.0,0.0,249.0
99.0,0.0,1.0,0.0,164.0
99.0,1.0,1.0,90.3582635737,100.0
99.0,2.0,1.0,0.0,392.0
99.0,3.0,1.0,0.0,164.0
99.0,6.0,1.0,0.0,140.0
612.0,1.0,0.2,0.0,538.0
612.0,1.0,0.1,0.0,854.0
612.0,1.0,0.4,0.0,284.0
612.0,1.0,0.1,0.0,445.0
612.0,1.0,0.2,0.0,270.0
612.0,2.0,0.2,0.0,616.0
612.0,2.0,0.1,0.0,571.0
612.0,2.0,0.4,0.0,460.0
612.0,2.0,0.2,0.0,725.0
612.0,2.0,0.1,0.0,695.0
612.0,4.0,0.1,0.0,375.0
612.0,4.0,0.1,0.0,807.0
612.0,4.0,0.2,0.0,498.0
612.0,4.0,0.2,0.0,643.0
612.0,4.0,0.4,0.0,655.0
612.0,5.0,0.4,134.798689235,625.0
612.0,5.0,0.2,89.8657928234,700.0
612.0,5.0,0.1,224.664482059,652.0
612.0,5.0,0.1,44.9328964117,589.0
612.0,5.0,0.2,179.731585647,772.0
612.0,6.0,1.0,0.0,634.0
102.0,2.0,1.0,0.0,64.0
102.0,3.0,0.4,90.3582635737,178.0
102.0,3.0,0.1,30.1194211912,211.0
