Unnamed: 0,q_val
"(571, 0)",67.667641618299996
"(571, 1)",55.401579181199999
"(579, 0)",82.649444110800005
"(579, 1)",67.667641618299996
"(579, 6)",67.667641618299996
"(583, 0)",40.600584970999996
"(583, 3)",49.589666466499999
"(583, 4)",40.600584970999996
"(583, 6)",40.600584970999996
"(591, 0)",49.589666466499999
"(591, 1)",40.600584970999996
"(591, 4)",40.600584970999996
"(592, 0)",99.179332932999998
"(592, 1)",49.589666466499999
"(592, 3)",76.013106412200003
"(592, 4)",49.589666466499999
"(592, 6)",49.589666466499999
"(593, 1)",66.119555288599997
"(593, 5)",66.119555288599997
"(593, 6)",98.6387855766
"(597, 2)",80.758607197900005
"(597, 4)",147.151776469
"(597, 5)",120.47768476500001
"(597, 6)",179.731585647
"(598, 4)",66.119555288599997
"(598, 5)",54.134113294599999
"(598, 6)",80.758607197900005
"(600, 0)",40.600584970999996
"(600, 1)",33.240947508699996
"(605, 0)",49.589666466499999
"(605, 1)",40.600584970999996
"(605, 3)",49.589666466499999
"(605, 6)",40.600584970999996
"(606, 1)",80.758607197900005
"(606, 4)",98.6387855766
"(606, 5)",80.758607197900005
"(606, 6)",120.47768476500001
"(609, 0)",164.64349082799998
"(609, 1)",134.79868923500001
"(609, 2)",147.95817836500001
"(609, 3)",164.64349082799998
"(609, 5)",90.358263573700015
"(617, 0)",90.358263573700015
"(617, 2)",49.589666466499999
"(617, 4)",90.358263573700015
"(617, 6)",90.358263573700015
"(624, 0)",164.64349082799998
"(624, 2)",86.44379372440001
"(624, 4)",153.70039691100001
"(624, 5)",90.358263573700015
"(624, 6)",164.64349082799998
"(627, 1)",80.758607197900005
"(627, 3)",98.6387855766
"(627, 5)",66.119555288599997
"(627, 6)",98.6387855766
"(628, 1)",80.758607197900005
"(628, 5)",66.119555288599997
"(628, 6)",98.6387855766
"(635, 2)",60.5689553984
"(635, 4)",110.363832351
"(635, 5)",90.358263573700015
"(635, 6)",134.79868923500001
"(637, 0)",16.5298888222
"(637, 1)",13.533528323699999
"(637, 3)",16.5298888222
"(637, 6)",13.533528323699999
"(638, 0)",60.5689553984
"(638, 1)",90.190251437499995
"(638, 3)",60.5689553984
"(638, 4)",99.179332932999998
"(638, 6)",99.179332932999998
"(644, 0)",20.189651799500002
"(644, 1)",16.5298888222
"(644, 4)",16.5298888222
"(644, 6)",16.5298888222
"(648, 0)",16.5298888222
"(648, 1)",13.533528323699999
"(648, 6)",13.533528323699999
"(656, 0)",73.979089182500005
"(656, 3)",86.44379372440001
"(656, 4)",69.062040128299998
"(656, 5)",49.589666466499999
"(656, 6)",73.979089182500005
"(660, 0)",147.151776469
"(660, 1)",120.47768476500001
"(660, 2)",66.119555288599997
"(660, 3)",147.151776469
"(660, 4)",120.47768476500001
"(661, 0)",66.119555288599997
"(661, 1)",54.134113294599999
"(661, 3)",66.119555288599997
"(661, 4)",54.134113294599999
"(662, 0)",66.119555288599997
"(662, 1)",54.134113294599999
"(662, 4)",54.134113294599999
"(664, 0)",120.47768476500001
"(664, 1)",98.6387855766
"(664, 2)",54.134113294599999
"(664, 3)",120.47768476500001
"(666, 0)",66.119555288599997
"(666, 1)",54.134113294599999
"(666, 6)",54.134113294599999
"(669, 0)",36.787944117100004
"(669, 1)",30.119421191199997
"(669, 2)",16.5298888222
"(669, 3)",36.787944117100004
"(669, 6)",30.119421191199997
"(676, 0)",219.524654438
"(676, 1)",179.731585647
"(676, 2)",197.277571153
"(676, 3)",219.524654438
"(676, 5)",120.47768476500001
"(680, 0)",54.134113294599999
"(680, 1)",44.321263344899997
"(688, 0)",90.358263573700015
"(688, 1)",73.979089182500005
"(688, 4)",73.979089182500005
"(688, 5)",49.589666466499999
"(690, 0)",66.119555288599997
"(690, 1)",54.134113294599999
"(690, 3)",66.119555288599997
"(690, 6)",54.134113294599999
"(691, 0)",150.59710595600001
"(691, 1)",123.298481971
"(691, 2)",67.667641618299996
"(691, 3)",150.59710595600001
"(693, 1)",144.74695643299998
"(693, 2)",97.026786499500005
"(693, 4)",176.794331822
"(693, 5)",134.79868923500001
"(693, 6)",164.64349082799998
"(694, 0)",54.134113294599999
"(694, 1)",44.321263344899997
"(694, 3)",54.134113294599999
"(700, 0)",147.151776469
"(700, 1)",120.47768476500001
"(700, 2)",66.119555288599997
"(700, 3)",147.151776469
"(700, 4)",120.47768476500001
"(706, 0)",66.119555288599997
"(706, 1)",54.134113294599999
"(706, 3)",66.119555288599997
"(706, 4)",54.134113294599999
"(707, 0)",66.119555288599997
"(707, 1)",54.134113294599999
"(707, 4)",54.134113294599999
"(717, 0)",120.47768476500001
"(717, 1)",98.6387855766
"(717, 4)",98.6387855766
"(717, 5)",66.119555288599997
"(719, 0)",98.6387855766
"(719, 1)",80.758607197900005
"(719, 5)",54.134113294599999
"(722, 1)",90.358263573700015
"(722, 2)",60.5689553984
"(722, 3)",134.79868923500001
"(722, 4)",110.363832351
"(722, 6)",110.363832351
"(726, 4)",82.649444110800005
"(726, 5)",67.667641618299996
"(726, 6)",100.94825899700001
"(728, 5)",55.401579181199999
"(728, 6)",82.649444110800005
"(730, 0)",49.589666466499999
"(730, 1)",40.600584970999996
"(730, 6)",40.600584970999996
"(732, 0)",110.363832351
"(732, 1)",90.358263573700015
"(732, 2)",49.589666466499999
"(732, 3)",110.363832351
"(732, 6)",90.358263573700015
"(735, 0)",73.979089182500005
"(735, 1)",60.5689553984
"(735, 5)",40.600584970999996
"(736, 1)",80.758607197900005
"(736, 4)",98.6387855766
"(736, 5)",80.758607197900005
"(736, 6)",120.47768476500001
"(739, 0)",164.64349082799998
"(739, 2)",83.6212688345
"(739, 4)",144.74695643299998
"(739, 5)",90.358263573700015
"(739, 6)",164.64349082799998
"(745, 0)",100.94825899700001
"(745, 1)",82.649444110800005
"(745, 4)",82.649444110800005
"(745, 6)",82.649444110800005
"(747, 0)",73.979089182500005
"(747, 3)",83.6212688345
"(747, 4)",65.038999993100006
"(747, 5)",49.589666466499999
"(747, 6)",73.979089182500005
"(748, 0)",40.379303598900002
"(748, 4)",40.379303598900002
"(748, 5)",33.059777644299999
"(748, 6)",49.3193927883
"(750, 0)",80.758607197900005
"(750, 1)",66.119555288599997
"(750, 4)",66.119555288599997
"(750, 6)",66.119555288599997
"(751, 0)",82.649444110800005
"(751, 1)",67.667641618299996
"(751, 3)",82.649444110800005
"(751, 4)",67.667641618299996
"(760, 0)",82.649444110800005
"(760, 1)",67.667641618299996
"(760, 4)",67.667641618299996
"(783, 2)",80.758607197900005
"(783, 4)",179.731585647
"(783, 5)",120.47768476500001
"(783, 6)",179.731585647
"(784, 0)",134.79868923500001
"(784, 1)",90.358263573700015
"(784, 2)",60.5689553984
"(784, 4)",131.540708317
"(784, 6)",131.540708317
"(789, 0)",134.79868923500001
"(789, 1)",90.358263573700015
"(789, 2)",60.5689553984
"(789, 4)",133.984194006
"(789, 6)",133.984194006
"(792, 0)",164.64349082799998
"(792, 2)",89.812291094000003
"(792, 4)",163.64866410900001
"(792, 5)",90.358263573700015
"(792, 6)",164.64349082799998
"(794, 0)",90.358263573700015
"(794, 2)",49.589666466499999
"(794, 4)",90.358263573700015
"(794, 6)",90.358263573700015
"(797, 0)",40.600584970999996
"(797, 3)",49.589666466499999
"(797, 4)",40.600584970999996
"(797, 6)",40.600584970999996
"(803, 0)",60.5689553984
"(803, 1)",49.589666466499999
"(803, 3)",60.5689553984
"(803, 4)",60.202979100699999
"(803, 6)",60.202979100699999
"(804, 0)",60.5689553984
"(804, 1)",49.589666466499999
"(804, 3)",60.5689553984
"(804, 4)",59.1050502075
"(804, 6)",59.1050502075
"(805, 1)",100.94825899700001
"(805, 4)",123.298481971
"(805, 5)",100.94825899700001
"(805, 6)",150.59710595600001
"(806, 1)",82.649444110800005
"(806, 5)",82.649444110800005
"(806, 6)",123.298481971
"(811, 0)",73.979089182500005
"(811, 3)",89.812291094000003
"(811, 4)",73.532084722999997
"(811, 5)",49.589666466499999
"(811, 6)",73.979089182500005
"(815, 0)",164.64349082799998
"(815, 1)",134.79868923500001
"(815, 2)",73.979089182500005
"(815, 3)",164.64349082799998
"(815, 5)",90.358263573700015
"(822, 0)",73.979089182500005
"(822, 1)",60.5689553984
"(822, 3)",73.979089182500005
"(822, 5)",40.600584970999996
"(827, 1)",183.93972058599999
"(827, 2)",123.298481971
"(827, 5)",183.93972058599999
"(827, 6)",274.40581804700003
"(830, 2)",100.94825899700001
"(830, 4)",224.66448205900002
"(830, 5)",150.59710595600001
"(830, 6)",224.66448205900002
"(831, 0)",150.59710595600001
"(831, 1)",123.298481971
"(831, 4)",123.298481971
"(831, 5)",82.649444110800005
"(833, 0)",123.298481971
"(833, 1)",100.94825899700001
"(833, 5)",67.667641618299996
"(837, 0)",82.649444110800005
"(837, 1)",67.667641618299996
"(837, 4)",67.667641618299996
"(838, 0)",67.667641618299996
"(838, 1)",55.401579181199999
"(839, 0)",183.93972058599999
"(839, 1)",150.59710595600001
"(839, 2)",82.649444110800005
"(839, 3)",183.93972058599999
"(839, 4)",150.59710595600001
"(840, 0)",219.524654438
"(840, 1)",179.731585647
"(840, 2)",98.6387855766
"(840, 3)",219.524654438
"(840, 5)",120.47768476500001
"(842, 0)",98.6387855766
"(842, 1)",80.758607197900005
"(842, 3)",98.6387855766
"(842, 5)",54.134113294599999
"(846, 0)",274.40581804700003
"(846, 1)",224.66448205900002
"(846, 2)",246.596963942
"(846, 3)",274.40581804700003
"(846, 5)",150.59710595600001
"(847, 0)",150.59710595600001
"(847, 1)",123.298481971
"(847, 2)",135.335283237
"(847, 3)",150.59710595600001
"(859, 1)",150.59710595600001
"(859, 2)",82.649444110800005
"(859, 3)",183.93972058599999
"(859, 4)",150.59710595600001
"(861, 0)",100.94825899700001
"(861, 4)",100.94825899700001
"(861, 5)",82.649444110800005
"(861, 6)",123.298481971
