,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,BC_debris,BC_regular,BC_regular_sp,IG_1
"(1653, 14)",1,48.0,1.0,3.0,18.0,2.0,0.8187307530779818,0.02732372244729256,4.0,2.0,24.0,0.0
"(1678, 3)",1,0.0,1.0,3.0,16.0,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,0.0,0.0
"(1678, 8)",1,0.0,4.0,3.0,19.0,1.0,0.049787068367863944,0.02237077185616559,4.0,2.0,0.0,0.0
"(1678, 10)",1,54.0,1.0,3.0,16.0,1.0,0.049787068367863944,0.04076220397836621,4.0,2.0,27.0,0.0
"(1678, 11)",1,54.0,1.0,3.0,16.0,1.0,0.049787068367863944,0.04076220397836621,4.0,2.0,27.0,3.0000000000000004
"(1678, 13)",1,54.0,0.5,3.0,15.5,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,27.0,0.0
"(1678, 14)",1,54.0,1.0,3.0,16.0,1.0,0.8187307530779818,0.04076220397836621,4.0,2.0,27.0,0.0
"(1686, 2)",1,0.0,3.0,3.0,15.0,3.0,0.09071795328941247,0.049787068367863944,4.0,4.0,0.0,0.0
"(1686, 5)",1,0.0,1.0,3.0,13.0,3.0,0.09071795328941247,0.07427357821433388,4.0,4.0,0.0,0.0
"(1686, 7)",1,0.0,4.0,3.0,16.0,3.0,0.09071795328941247,0.04076220397836621,3.0,4.0,0.0,0.0
"(1686, 10)",1,42.0,1.0,3.0,13.0,3.0,0.09071795328941247,0.07427357821433388,6.333333333333333,4.0,21.0,0.0
"(1686, 11)",1,42.0,1.0,3.0,13.0,3.0,0.09071795328941247,0.07427357821433388,6.333333333333333,4.0,21.0,3.0000000000000004
"(1686, 13)",1,42.0,0.5,3.0,12.5,3.0,0.09071795328941247,0.07427357821433388,6.333333333333333,4.0,21.0,0.0
"(1688, 0)",1,0.0,4.0,3.0,19.0,4.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(1688, 9)",1,0.0,1.0,3.0,16.0,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,0.0,0.0
"(1688, 10)",1,36.0,1.0,3.0,16.0,4.0,0.049787068367863944,0.04076220397836621,4.0,2.0,18.0,0.0
"(1688, 11)",1,36.0,1.0,3.0,16.0,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,18.0,3.0000000000000004
"(1688, 13)",1,36.0,0.5,3.0,15.5,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,18.0,0.0
"(1688, 14)",1,36.0,1.0,3.0,16.0,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,18.0,0.0
"(1692, 1)",1,0.0,1.0,3.0,15.0,4.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(1692, 3)",1,0.0,1.0,3.0,15.0,4.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(1692, 7)",1,0.0,4.0,3.0,18.0,4.0,0.06081006262521795,0.02732372244729256,3.0,4.0,0.0,0.0
"(1692, 10)",1,36.0,1.0,3.0,15.0,4.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,18.0,0.0
"(1692, 11)",1,36.0,1.0,3.0,15.0,4.0,0.06081006262521795,0.049787068367863944,6.333333333333333,4.0,18.0,3.0000000000000004
"(1692, 13)",1,36.0,0.5,3.0,14.5,4.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,18.0,0.0
"(1693, 1)",1,0.0,1.0,3.0,19.0,4.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(1693, 3)",1,0.0,1.0,3.0,19.0,4.0,0.02732372244729256,0.02237077185616559,4.0,2.0,0.0,0.0
"(1693, 10)",1,36.0,1.0,3.0,19.0,4.0,0.8187307530779818,0.02237077185616559,4.0,2.0,18.0,0.0
"(1693, 11)",1,36.0,1.0,3.0,19.0,4.0,0.8187307530779818,0.02237077185616559,4.0,2.0,18.0,3.0000000000000004
"(1693, 13)",1,36.0,0.5,3.0,18.5,4.0,0.8187307530779818,0.02237077185616559,4.0,2.0,18.0,0.0
"(1693, 14)",1,36.0,1.0,3.0,19.0,4.0,0.8187307530779818,0.02237077185616559,4.0,2.0,18.0,0.0
"(1696, 0)",1,0.0,4.0,3.0,19.0,3.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(1696, 4)",1,0.0,1.0,3.0,16.0,3.0,0.8187307530779818,0.04076220397836621,4.0,2.0,0.0,0.0
"(1696, 10)",1,42.0,1.0,3.0,16.0,3.0,0.049787068367863944,0.04076220397836621,4.0,2.0,21.0,0.0
"(1696, 11)",1,42.0,1.0,3.0,16.0,3.0,0.8187307530779818,0.04076220397836621,4.0,2.0,21.0,3.0000000000000004
"(1696, 13)",1,42.0,0.5,3.0,15.5,3.0,0.049787068367863944,0.04076220397836621,4.0,2.0,21.0,0.0
"(1696, 14)",1,42.0,1.0,3.0,16.0,3.0,0.049787068367863944,0.04076220397836621,4.0,2.0,21.0,0.0
"(1700, 1)",1,0.0,1.0,3.0,15.0,5.0,0.06081006262521795,0.049787068367863944,4.0,4.0,0.0,0.0
"(1700, 5)",1,0.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(1700, 7)",1,0.0,4.0,3.0,18.0,5.0,0.06081006262521795,0.02732372244729256,3.0,4.0,0.0,0.0
"(1700, 10)",1,30.0,1.0,3.0,15.0,5.0,0.06081006262521795,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(1700, 11)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,3.0000000000000004
"(1700, 13)",1,30.0,0.5,3.0,14.5,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(1701, 1)",1,0.0,1.0,3.0,19.0,5.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(1701, 5)",1,0.0,1.0,3.0,19.0,5.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(1701, 10)",1,30.0,1.0,3.0,19.0,5.0,0.8187307530779818,0.02237077185616559,4.0,2.0,15.0,0.0
"(1701, 11)",1,30.0,1.0,3.0,19.0,5.0,0.8187307530779818,0.02237077185616559,4.0,2.0,15.0,3.0000000000000004
"(1701, 13)",1,30.0,0.5,3.0,18.5,5.0,0.02732372244729256,0.02237077185616559,4.0,2.0,15.0,0.0
"(1701, 14)",1,30.0,1.0,3.0,19.0,5.0,0.8187307530779818,0.02237077185616559,4.0,2.0,15.0,0.0
"(1704, 0)",1,0.0,4.0,3.0,16.0,2.0,0.8187307530779818,0.04076220397836621,4.0,2.0,0.0,0.0
"(1704, 2)",1,0.0,3.0,3.0,15.0,2.0,0.8187307530779818,0.049787068367863944,4.0,2.0,0.0,0.0
"(1704, 5)",1,0.0,1.0,3.0,13.0,2.0,0.8187307530779818,0.07427357821433388,4.0,2.0,0.0,0.0
"(1704, 10)",1,48.0,1.0,3.0,13.0,2.0,0.09071795328941247,0.07427357821433388,4.0,2.0,24.0,0.0
"(1704, 11)",1,48.0,1.0,3.0,13.0,2.0,0.09071795328941247,0.07427357821433388,4.0,2.0,24.0,3.0000000000000004
"(1704, 13)",1,48.0,0.5,3.0,12.5,2.0,0.8187307530779818,0.07427357821433388,4.0,2.0,24.0,0.0
"(1704, 14)",1,48.0,1.0,3.0,13.0,2.0,0.8187307530779818,0.07427357821433388,4.0,2.0,24.0,0.0
"(1712, 1)",1,0.0,1.0,3.0,19.0,2.0,0.02732372244729256,0.02237077185616559,4.0,2.0,0.0,0.0
"(1712, 9)",1,0.0,1.0,3.0,19.0,2.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(1712, 10)",1,48.0,1.0,3.0,19.0,2.0,0.02732372244729256,0.02237077185616559,4.0,2.0,24.0,0.0
"(1712, 11)",1,48.0,1.0,3.0,19.0,2.0,0.8187307530779818,0.02237077185616559,4.0,2.0,24.0,3.0000000000000004
"(1712, 13)",1,48.0,0.5,3.0,18.5,2.0,0.8187307530779818,0.02237077185616559,4.0,2.0,24.0,0.0
"(1712, 14)",1,48.0,1.0,3.0,19.0,2.0,0.8187307530779818,0.02237077185616559,4.0,2.0,24.0,0.0
"(1721, 0)",1,0.0,4.0,3.0,17.0,2.0,0.07427357821433388,0.033373269960326066,4.0,2.0,0.0,0.0
"(1721, 2)",1,0.0,3.0,3.0,16.0,2.0,0.8187307530779818,0.04076220397836621,4.0,2.0,0.0,0.0
"(1721, 10)",1,48.0,1.0,3.0,14.0,2.0,0.07427357821433388,0.06081006262521795,4.0,2.0,24.0,0.0
"(1721, 11)",1,48.0,1.0,3.0,14.0,2.0,0.07427357821433388,0.06081006262521795,4.0,2.0,24.0,3.0000000000000004
"(1721, 13)",1,48.0,0.5,3.0,13.5,2.0,0.07427357821433388,0.06081006262521795,4.0,2.0,24.0,0.0
"(1721, 14)",1,48.0,1.0,3.0,14.0,2.0,0.07427357821433388,0.06081006262521795,4.0,2.0,24.0,0.0
"(1728, 4)",1,0.0,1.0,3.0,11.0,3.0,0.8187307530779818,0.11080315836233387,4.0,4.0,0.0,0.0
"(1728, 5)",1,0.0,1.0,3.0,11.0,3.0,0.1353352832366127,0.11080315836233387,4.0,4.0,0.0,0.0
"(1728, 7)",1,0.0,4.0,3.0,14.0,3.0,0.8187307530779818,0.06081006262521795,3.0,4.0,0.0,0.0
"(1728, 8)",1,0.0,4.0,3.0,14.0,3.0,0.1353352832366127,0.06081006262521795,4.0,4.0,0.0,0.0
"(1728, 10)",1,42.0,1.0,3.0,11.0,3.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,21.0,0.0
"(1728, 11)",1,42.0,1.0,3.0,11.0,3.0,0.1353352832366127,0.11080315836233387,6.333333333333333,4.0,21.0,3.0000000000000004
"(1728, 13)",1,42.0,0.5,3.0,10.5,3.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,21.0,0.0
"(1730, 0)",1,0.0,4.0,3.0,20.0,2.0,0.04076220397836621,0.01831563888873418,4.0,2.0,0.0,0.0
"(1730, 10)",1,48.0,1.0,3.0,17.0,2.0,0.8187307530779818,0.033373269960326066,4.0,2.0,24.0,0.0
"(1730, 11)",1,48.0,1.0,3.0,17.0,2.0,0.04076220397836621,0.033373269960326066,4.0,2.0,24.0,3.0000000000000004
"(1730, 13)",1,48.0,0.5,3.0,16.5,2.0,0.8187307530779818,0.033373269960326066,4.0,2.0,24.0,0.0
"(1730, 14)",1,48.0,1.0,3.0,17.0,2.0,0.04076220397836621,0.033373269960326066,4.0,2.0,24.0,0.0
"(1739, 1)",1,0.0,1.0,3.0,12.0,4.0,0.8187307530779818,0.09071795328941247,4.0,4.0,0.0,0.0
"(1739, 2)",1,0.0,3.0,3.0,14.0,4.0,0.8187307530779818,0.06081006262521795,4.0,4.0,0.0,0.0
"(1739, 4)",1,0.0,1.0,3.0,12.0,4.0,0.8187307530779818,0.09071795328941247,4.0,4.0,0.0,0.0
"(1739, 7)",1,0.0,4.0,3.0,15.0,4.0,0.8187307530779818,0.049787068367863944,3.0,4.0,0.0,0.0
"(1739, 10)",1,36.0,1.0,3.0,12.0,4.0,0.8187307530779818,0.09071795328941247,6.333333333333333,4.0,18.0,0.0
"(1739, 11)",1,36.0,1.0,3.0,12.0,4.0,0.11080315836233387,0.09071795328941247,6.333333333333333,4.0,18.0,3.0000000000000004
"(1739, 13)",1,36.0,0.5,3.0,11.5,4.0,0.11080315836233387,0.09071795328941247,6.333333333333333,4.0,18.0,0.0
"(1744, 2)",1,0.0,3.0,3.0,17.0,5.0,0.8187307530779818,0.033373269960326066,5.333333333333333,4.0,0.0,0.0
"(1744, 3)",1,0.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,8.666666666666666,6.0,0.0,0.0
"(1744, 4)",1,0.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,5.333333333333333,4.0,0.0,0.0
"(1744, 5)",1,0.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,5.333333333333333,4.0,0.0,0.0
"(1744, 10)",1,30.0,1.0,3.0,15.0,5.0,0.06081006262521795,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(1744, 11)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,3.0000000000000004
"(1744, 13)",1,30.0,0.5,3.0,14.5,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(1744, 14)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(1746, 1)",1,0.0,1.0,3.0,15.0,3.0,0.06081006262521795,0.049787068367863944,4.0,4.0,0.0,0.0
"(1746, 5)",1,0.0,1.0,3.0,15.0,3.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(1746, 7)",1,0.0,4.0,3.0,18.0,3.0,0.8187307530779818,0.02732372244729256,3.0,4.0,0.0,0.0
"(1746, 10)",1,42.0,1.0,3.0,15.0,3.0,0.06081006262521795,0.049787068367863944,6.333333333333333,4.0,21.0,0.0
"(1746, 11)",1,42.0,1.0,3.0,15.0,3.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,21.0,3.0000000000000004
"(1746, 13)",1,42.0,0.5,3.0,14.5,3.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,21.0,0.0
"(1747, 2)",1,0.0,3.0,3.0,11.0,3.0,0.8187307530779818,0.11080315836233387,3.0,4.0,0.0,0.0
"(1747, 7)",1,0.0,4.0,3.0,12.0,3.0,0.20189651799465538,0.09071795328941247,4.0,4.0,0.0,0.0
"(1747, 8)",1,0.0,4.0,3.0,12.0,3.0,0.20189651799465538,0.09071795328941247,4.0,4.0,0.0,0.0
"(1747, 9)",1,42.0,1.0,3.0,9.0,3.0,0.8187307530779818,0.16529888822158653,6.333333333333333,4.0,21.0,3.0000000000000004
"(1747, 11)",1,42.0,1.0,3.0,9.0,3.0,0.8187307530779818,0.16529888822158653,6.333333333333333,4.0,21.0,3.0000000000000004
"(1747, 13)",1,42.0,0.5,3.0,8.5,3.0,0.8187307530779818,0.16529888822158653,6.333333333333333,4.0,21.0,0.0
"(1753, 3)",1,0.0,1.0,3.0,16.0,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,0.0,0.0
"(1753, 8)",1,0.0,4.0,3.0,19.0,4.0,0.049787068367863944,0.02237077185616559,4.0,2.0,0.0,0.0
"(1753, 10)",1,36.0,1.0,3.0,16.0,4.0,0.049787068367863944,0.04076220397836621,4.0,2.0,18.0,0.0
"(1753, 11)",1,36.0,1.0,3.0,16.0,4.0,0.049787068367863944,0.04076220397836621,4.0,2.0,18.0,3.0000000000000004
"(1753, 13)",1,36.0,0.5,3.0,15.5,4.0,0.049787068367863944,0.04076220397836621,4.0,2.0,18.0,0.0
"(1753, 14)",1,36.0,1.0,3.0,16.0,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,18.0,0.0
"(1758, 1)",1,0.0,1.0,3.0,19.0,4.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(1758, 9)",1,0.0,1.0,3.0,19.0,4.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(1758, 10)",1,36.0,1.0,3.0,19.0,4.0,0.02732372244729256,0.02237077185616559,4.0,2.0,18.0,0.0
"(1758, 11)",1,36.0,1.0,3.0,19.0,4.0,0.8187307530779818,0.02237077185616559,4.0,2.0,18.0,3.0000000000000004
"(1758, 13)",1,36.0,0.5,3.0,18.5,4.0,0.8187307530779818,0.02237077185616559,4.0,2.0,18.0,0.0
"(1758, 14)",1,36.0,1.0,3.0,19.0,4.0,0.02732372244729256,0.02237077185616559,4.0,2.0,18.0,0.0
"(1762, 2)",1,0.0,3.0,3.0,18.0,4.0,0.8187307530779818,0.02732372244729256,4.0,2.0,0.0,0.0
"(1762, 3)",1,0.0,1.0,3.0,16.0,4.0,0.049787068367863944,0.04076220397836621,4.0,2.0,0.0,0.0
"(1762, 4)",1,0.0,1.0,3.0,16.0,4.0,0.049787068367863944,0.04076220397836621,4.0,2.0,0.0,0.0
"(1762, 10)",1,36.0,1.0,3.0,16.0,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,18.0,0.0
"(1762, 11)",1,36.0,1.0,3.0,16.0,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,18.0,3.0000000000000004
"(1762, 13)",1,36.0,0.5,3.0,15.5,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,18.0,0.0
"(1762, 14)",1,36.0,1.0,3.0,16.0,4.0,0.8187307530779818,0.04076220397836621,4.0,2.0,18.0,0.0
"(1764, 1)",1,0.0,1.0,3.0,19.0,1.0,0.02732372244729256,0.02237077185616559,4.0,2.0,0.0,0.0
"(1764, 4)",1,0.0,1.0,3.0,19.0,1.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(1764, 10)",1,54.0,1.0,3.0,19.0,1.0,0.8187307530779818,0.02237077185616559,4.0,2.0,27.0,0.0
"(1764, 11)",1,54.0,1.0,3.0,19.0,1.0,0.02732372244729256,0.02237077185616559,4.0,2.0,27.0,3.0000000000000004
"(1764, 13)",1,54.0,0.5,3.0,18.5,1.0,0.8187307530779818,0.02237077185616559,4.0,2.0,27.0,0.0
"(1764, 14)",1,54.0,1.0,3.0,19.0,1.0,0.02732372244729256,0.02237077185616559,4.0,2.0,27.0,0.0
"(1766, 4)",1,0.0,1.0,3.0,11.0,1.0,0.1353352832366127,0.11080315836233387,4.0,4.0,0.0,0.0
"(1766, 5)",1,0.0,1.0,3.0,11.0,1.0,0.8187307530779818,0.11080315836233387,4.0,4.0,0.0,0.0
"(1766, 7)",1,0.0,4.0,3.0,14.0,1.0,0.8187307530779818,0.06081006262521795,3.0,4.0,0.0,0.0
"(1766, 8)",1,0.0,4.0,3.0,14.0,1.0,0.8187307530779818,0.06081006262521795,4.0,4.0,0.0,0.0
"(1766, 10)",1,54.0,1.0,3.0,11.0,1.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,27.0,0.0
"(1766, 11)",1,54.0,1.0,3.0,11.0,1.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,27.0,3.0000000000000004
"(1766, 13)",1,54.0,0.5,3.0,10.5,1.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,27.0,0.0
"(1769, 0)",1,0.0,4.0,3.0,19.0,3.0,0.8187307530779818,0.02237077185616559,4.0,2.0,0.0,0.0
"(1769, 3)",1,0.0,1.0,3.0,16.0,3.0,0.8187307530779818,0.04076220397836621,4.0,2.0,0.0,0.0
"(1769, 10)",1,42.0,1.0,3.0,16.0,3.0,0.8187307530779818,0.04076220397836621,4.0,2.0,21.0,0.0
"(1769, 11)",1,42.0,1.0,3.0,16.0,3.0,0.049787068367863944,0.04076220397836621,4.0,2.0,21.0,3.0000000000000004
"(1769, 13)",1,42.0,0.5,3.0,15.5,3.0,0.049787068367863944,0.04076220397836621,4.0,2.0,21.0,0.0
"(1769, 14)",1,42.0,1.0,3.0,16.0,3.0,0.049787068367863944,0.04076220397836621,4.0,2.0,21.0,0.0
"(1773, 1)",1,0.0,1.0,3.0,15.0,3.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(1773, 2)",1,0.0,3.0,3.0,17.0,3.0,0.06081006262521795,0.033373269960326066,3.0,4.0,0.0,0.0
"(1773, 9)",1,42.0,1.0,3.0,15.0,3.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,21.0,3.0000000000000004
"(1773, 11)",1,42.0,1.0,3.0,15.0,3.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,21.0,3.0000000000000004
"(1773, 13)",1,42.0,0.5,3.0,14.5,3.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,21.0,0.0
"(1773, 14)",1,0.0,1.0,3.0,15.0,3.0,0.06081006262521795,0.049787068367863944,4.0,4.0,0.0,0.0
"(1774, 1)",1,0.0,1.0,3.0,16.0,3.0,0.8187307530779818,0.04076220397836621,4.0,4.0,0.0,0.0
"(1774, 2)",1,0.0,3.0,3.0,18.0,3.0,0.049787068367863944,0.02732372244729256,3.0,4.0,0.0,0.0
"(1774, 9)",1,42.0,1.0,3.0,16.0,3.0,0.049787068367863944,0.04076220397836621,6.333333333333333,4.0,21.0,3.0000000000000004
"(1774, 11)",1,42.0,1.0,3.0,16.0,3.0,0.8187307530779818,0.04076220397836621,6.333333333333333,4.0,21.0,3.0000000000000004
"(1774, 13)",1,42.0,0.5,3.0,15.5,3.0,0.8187307530779818,0.04076220397836621,6.333333333333333,4.0,21.0,0.0
"(1775, 0)",1,0.0,4.0,3.0,11.0,4.0,0.24659696394160643,0.11080315836233387,6.133333333333334,6.0,0.0,0.0
"(1775, 2)",1,0.0,3.0,3.0,10.0,4.0,0.24659696394160643,0.1353352832366127,6.133333333333334,6.0,0.0,0.0
"(1775, 3)",1,0.0,1.0,3.0,8.0,4.0,0.8187307530779818,0.20189651799465538,6.133333333333334,6.0,0.0,0.0
"(1775, 4)",1,0.0,1.0,3.0,8.0,4.0,0.8187307530779818,0.20189651799465538,10.266666666666667,10.0,0.0,0.0
"(1775, 7)",1,0.0,4.0,3.0,11.0,4.0,0.8187307530779818,0.11080315836233387,6.133333333333334,7.0,0.0,0.0
"(1775, 10)",1,36.0,1.0,3.0,8.0,4.0,0.8187307530779818,0.20189651799465538,10.266666666666666,7.0,18.0,0.0
"(1775, 11)",1,36.0,1.0,3.0,8.0,4.0,0.8187307530779818,0.20189651799465538,10.266666666666666,7.0,18.0,3.0000000000000004
"(1775, 13)",1,36.0,0.5,3.0,7.5,4.0,0.8187307530779818,0.20189651799465538,10.266666666666666,7.0,18.0,0.0
"(1776, 0)",1,0.0,4.0,3.0,14.0,4.0,0.8187307530779818,0.06081006262521795,4.0,4.0,0.0,0.0
"(1776, 3)",1,0.0,1.0,3.0,11.0,4.0,0.8187307530779818,0.11080315836233387,4.0,4.0,0.0,0.0
"(1776, 4)",1,0.0,1.0,3.0,11.0,4.0,0.1353352832366127,0.11080315836233387,4.0,4.0,0.0,0.0
"(1776, 7)",1,0.0,4.0,3.0,14.0,4.0,0.8187307530779818,0.06081006262521795,3.0,4.0,0.0,0.0
"(1776, 10)",1,36.0,1.0,3.0,11.0,4.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,18.0,0.0
"(1776, 11)",1,36.0,1.0,3.0,11.0,4.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,18.0,3.0000000000000004
"(1776, 13)",1,36.0,0.5,3.0,10.5,4.0,0.8187307530779818,0.11080315836233387,6.333333333333333,4.0,18.0,0.0
"(1777, 0)",1,0.0,4.0,3.0,15.0,4.0,0.11080315836233387,0.049787068367863944,4.0,4.0,0.0,0.0
"(1777, 3)",1,0.0,1.0,3.0,12.0,4.0,0.8187307530779818,0.09071795328941247,4.0,4.0,0.0,0.0
"(1777, 7)",1,0.0,4.0,3.0,15.0,4.0,0.8187307530779818,0.049787068367863944,3.0,4.0,0.0,0.0
"(1777, 10)",1,36.0,1.0,3.0,12.0,4.0,0.11080315836233387,0.09071795328941247,6.333333333333333,4.0,18.0,0.0
"(1777, 11)",1,36.0,1.0,3.0,12.0,4.0,0.8187307530779818,0.09071795328941247,6.333333333333333,4.0,18.0,3.0000000000000004
"(1777, 13)",1,36.0,0.5,3.0,11.5,4.0,0.11080315836233387,0.09071795328941247,6.333333333333333,4.0,18.0,0.0
"(1804, 3)",1,0.0,1.0,3.0,10.0,4.0,0.16529888822158653,0.1353352832366127,5.0,5.5,0.0,0.0
"(1804, 4)",1,0.0,1.0,3.0,10.0,4.0,0.8187307530779818,0.1353352832366127,6.0,7.0,0.0,0.0
"(1804, 7)",1,0.0,4.0,3.0,13.0,4.0,0.8187307530779818,0.07427357821433388,4.0,5.5,0.0,0.0
"(1804, 8)",1,0.0,4.0,3.0,13.0,4.0,0.16529888822158653,0.07427357821433388,5.0,5.5,0.0,0.0
"(1804, 9)",1,0.0,1.0,3.0,10.0,4.0,0.16529888822158653,0.1353352832366127,5.0,5.5,0.0,0.0
"(1804, 11)",1,36.0,1.0,3.0,10.0,4.0,0.8187307530779818,0.1353352832366127,9.333333333333332,7.0,18.0,3.0000000000000004
"(1804, 13)",1,36.0,0.5,3.0,9.5,4.0,0.8187307530779818,0.1353352832366127,9.333333333333332,7.0,18.0,0.0
"(1807, 0)",1,0.0,4.0,3.0,15.0,2.0,0.8187307530779818,0.049787068367863944,5.333333333333333,4.0,0.0,0.0
"(1807, 2)",1,0.0,3.0,3.0,14.0,2.0,0.8187307530779818,0.06081006262521795,5.333333333333333,4.0,0.0,0.0
"(1807, 3)",1,0.0,1.0,3.0,12.0,2.0,0.8187307530779818,0.09071795328941247,5.333333333333333,4.0,0.0,0.0
"(1807, 4)",1,0.0,1.0,3.0,12.0,2.0,0.8187307530779818,0.09071795328941247,8.666666666666666,6.0,0.0,0.0
"(1807, 10)",1,48.0,1.0,3.0,12.0,2.0,0.11080315836233387,0.09071795328941247,6.333333333333333,4.0,24.0,0.0
"(1807, 11)",1,48.0,1.0,3.0,12.0,2.0,0.11080315836233387,0.09071795328941247,6.333333333333333,4.0,24.0,3.0000000000000004
"(1807, 13)",1,48.0,0.5,3.0,11.5,2.0,0.8187307530779818,0.09071795328941247,6.333333333333333,4.0,24.0,0.0
"(1807, 14)",1,48.0,1.0,3.0,12.0,2.0,0.11080315836233387,0.09071795328941247,6.333333333333333,4.0,24.0,0.0
"(1810, 4)",1,0.0,1.0,3.0,15.0,5.0,0.06081006262521795,0.049787068367863944,4.0,4.0,0.0,0.0
"(1810, 7)",1,0.0,4.0,3.0,18.0,5.0,0.8187307530779818,0.02732372244729256,3.0,4.0,0.0,0.0
"(1810, 9)",1,0.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,4.0,4.0,0.0,0.0
"(1810, 10)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(1810, 11)",1,30.0,1.0,3.0,15.0,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,3.0000000000000004
"(1810, 13)",1,30.0,0.5,3.0,14.5,5.0,0.8187307530779818,0.049787068367863944,6.333333333333333,4.0,15.0,0.0
"(1811, 7)",1,0.0,4.0,3.0,19.0,5.0,0.8187307530779818,0.02237077185616559,3.0,4.0,0.0,0.0
"(1811, 9)",1,0.0,1.0,3.0,16.0,5.0,0.049787068367863944,0.04076220397836621,4.0,4.0,0.0,0.0
"(1811, 10)",1,30.0,1.0,3.0,16.0,5.0,0.049787068367863944,0.04076220397836621,6.333333333333333,4.0,15.0,0.0
"(1811, 11)",1,30.0,1.0,3.0,16.0,5.0,0.8187307530779818,0.04076220397836621,6.333333333333333,4.0,15.0,3.0000000000000004
"(1811, 13)",1,30.0,0.5,3.0,15.5,5.0,0.8187307530779818,0.04076220397836621,6.333333333333333,4.0,15.0,0.0
"(1812, 1)",1,0.0,1.0,3.0,18.0,3.0,0.033373269960326066,0.02732372244729256,4.0,2.0,0.0,0.0
"(1812, 4)",1,0.0,1.0,3.0,18.0,3.0,0.8187307530779818,0.02732372244729256,4.0,2.0,0.0,0.0
"(1812, 5)",1,0.0,1.0,3.0,18.0,3.0,0.8187307530779818,0.02732372244729256,4.0,2.0,0.0,0.0
"(1812, 10)",1,42.0,1.0,3.0,18.0,3.0,0.033373269960326066,0.02732372244729256,4.0,2.0,21.0,0.0
