-1245999913,726
-751055276,476
-1037408382,268
-759466738,288
509066514,767
495322329,732
1026579283,482
-1129601766,312
-1348266288,366
441799966,88
431392758,114
-1467309520,810
651174946,421
1356810407,545
1087977569,536
1396108584,537
2038158633,385
-1693483733,11
672840494,817
1269534258,461
-1390975698,192
-870064017,859
896888113,242
41197113,823
818400565,164
-2083438633,769
649591689,227
-259586508,775
1487791906,401
-2075005635,235
-772969525,505
227435842,754
-400901330,354
-1349126602,355
660778310,145
2075041385,811
541132106,124
408845193,565
-222642523,485
-534362797,295
-1032544711,718
1087494306,100
-782486769,353
-462412912,794
-253928093,749
616505927,793
-1166700059,639
-2031243924,222
1710272999,306
544392561,411
-1063336588,48
1959777854,425
571983224,436
739054969,451
513100351,784
-517263126,314
-863068608,478
167768797,613
-1602581269,336
1688849797,245
1213881735,108
-1149636372,650
1886444439,713
-864979572,17
-1691177587,223
-711847123,854
118424977,12
716905921,845
1623449315,119
-663974288,453
-1204751923,65
-688065124,678
1400683077,496
-2142909022,87
-1448729181,231
-287612346,219
-1623349850,21
226491839,849
103326279,525
-1944865116,667
-1400906321,586
1699378057,261
-1892625848,265
-632501571,400
1739212432,577
-879155782,570
264310205,53
366130623,248
943068608,703
1930993089,714
746096067,557
-30621204,463
-1665509214,269
-2105522828,686
-1538750451,507
-1055713694,359
-266316329,224
-892968028,842
-438977400,711
283068583,460
-1852127778,834
-1801309148,705
-1214426544,243
750691579,249
-72346140,317
-451448539,270
-578628137,861
86653577,383
-165670318,644
1482587017,431
469863921,258
637695132,723
-1181654445,647
1878272722,377
1755467348,428
-842312130,433
210673216,685
376649218,459
521831939,781
-1847136764,349
601132554,652
-716589548,299
731585512,203
762463766,31
82740760,159
-915892558,809
246150540,645
171604911,742
-448149988,382
-1245555957,458
1664718367,267
-1326811616,250
277174136,841
898084102,602
-1963267901,821
1078998600,559
746855469,770
-983992739,515
-1161775987,454
195792434,95
590209017,22
-1333328332,84
-1564155229,556
-275384778,10
-773120455,702
-933081542,756
378668834,681
231429694,111
-1642260555,322
545726016,350
-1399200590,851
1827003546,755
1627319879,585
347453000,418
1978639779,266
1474916444,423
130900920,294
-1454348353,464
681725524,424
314275086,113
-2057734563,514
-1958844506,473
-1191405982,325
1090854685,548
-1236010065,744
-1916461463,2
692971115,837
-1435972819,360
-564675310,852
-1660345411,653
409767536,133
1001299561,24
1910693498,143
1441498747,195
973673160,662
406205564,566
1736074269,272
-1912551792,493
1172358803,18
-735481148,693
1019400814,416
1971825926,631
721167611,121
1231603798,483
628727449,307
-47162541,71
1137255706,33
1872957040,167
-1270346076,236
-1453420891,76
1756102310,82
1443248306,79
860765896,706
700772015,798
-1689385294,232
-859070797,97
1515541790,62
734252728,185
1830249774,292
924329661,141
-1633792606,479
-1846711349,491
1962325702,390
1984617130,156
547256008,158
1672069410,427
2038142670,44
2082945997,0
436573904,23
-1776197736,448
-1650575385,122
295329402,362
-1525190363,42
-1676882208,58
-80108461,80
503449211,201
-1185341799,627
1512472299,165
471557016,90
186210036,142
-370584279,782
-146387204,300
1593374918,858
-615964926,384
641205784,259
-500739512,298
113164247,9
636531175,616
181462318,220
184640473,561
665835288,721
1535708954,135
-1822824654,103
1492033309,174
-625295586,517
-266639582,279
1970629937,634
1728188380,15
-2020413650,361
1200811822,257
1398400818,157
353551326,443
-294720887,339
-2109048598,695
-1360810181,835
837373756,619
-255341259,285
2048075593,441
2047850314,356
-103409813,477
988427940,671
1463689869,474
977047379,738
-1977441125,853
-1869162764,560
-1780338858,20
456324955,829
-1482013040,572
-2010111673,455
-799752349,197
132988773,532
1189168999,37
930441865,346
-1182484505,125
1805327336,329
-75020653,531
949448533,608
-376900064,665
167630712,677
1732960121,818
-1582340228,194
49427597,291
278173569,717
-971643006,309
232181564,813
1569993369,593
829939608,638
394276752,676
-1119221437,172
1702469273,153
1875292996,180
699755624,281
-1811633406,741
1043218275,264
-1095144753,656
1174807536,704
-1021841407,615
-412963514,228
-1318590554,137
-1114063797,657
-1996906169,316
1368174510,34
1950879396,146
1578964917,323
1614873930,117
-1087025524,787
165363701,341
-501907516,398
1505134582,289
221900629,824
-987539345,234
-764272514,753
952853155,551
1663950841,247
-787575132,104
1884065756,193
-802265123,389
-912197666,492
-1296384347,405
1293607577,583
-1247793779,388
-1843757402,502
2038740967,283
-711971107,730
-1917860525,274
2031206389,183
-36698122,311
-528839445,188
1973431693,184
1773494265,93
-1761806948,727
-1696899076,612
-1171170646,246
1212473342,745
