,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,BC_debris,BC_regular,BC_regular_sp,IG_1
"(460, 4)",1,30.0,1.0,3.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,30.0,0.0
"(460, 5)",1,15.0,3.0,3.0,8.0,5.0,0.367879441171,0.201896517995,2.0,2.0,15.0,0.0
"(460, 6)",1,15.0,1.0,3.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,15.0,0.0
"(465, 1)",1,0.0,1.5,3.0,5.0,5.0,0.818730753078,0.367879441171,3.66666666667,4.0,0.0,0.0
"(465, 2)",1,0.0,4.0,3.0,7.5,5.0,0.818730753078,0.201896517995,3.66666666667,4.0,0.0,0.0
"(465, 3)",1,30.0,0.5,3.0,4.0,5.0,0.449328964117,0.449328964117,6.0,4.0,15.0,3.0
"(465, 4)",1,30.0,1.0,3.0,4.5,5.0,0.818730753078,0.367879441171,5.0,4.0,15.0,3.0
"(465, 6)",1,30.0,1.0,3.0,4.5,5.0,0.818730753078,0.367879441171,5.0,4.0,15.0,3.0
"(468, 0)",1,15.0,0.5,3.0,3.5,1.0,0.818730753078,0.449328964117,8.66666666667,5.5,3.75,0.0
"(468, 1)",1,0.0,1.5,3.0,4.5,1.0,0.818730753078,0.367879441171,4.33333333333,5.5,3.75,0.0
"(468, 2)",1,15.0,4.0,3.0,7.0,1.0,0.548811636094,0.246596963942,7.66666666667,7.0,7.5,0.0
"(468, 4)",1,12.0,1.0,3.0,4.0,1.0,0.818730753078,0.449328964117,6.0,5.5,15.75,3.0
"(468, 6)",1,12.0,1.0,3.0,4.0,1.0,0.818730753078,0.449328964117,6.0,5.5,15.75,3.0
"(469, 0)",1,15.0,0.5,3.0,7.5,1.0,0.818730753078,0.201896517995,8.0,4.0,7.5,0.0
"(469, 1)",1,15.0,1.5,3.0,8.5,1.0,0.818730753078,0.165298888222,8.0,4.0,7.5,0.0
"(469, 3)",1,39.0,0.5,3.0,7.5,1.0,0.818730753078,0.201896517995,8.0,4.0,19.5,3.0
"(469, 4)",1,39.0,1.0,3.0,8.0,1.0,0.818730753078,0.201896517995,8.0,4.0,19.5,3.0
"(469, 6)",1,39.0,1.0,3.0,8.0,1.0,0.246596963942,0.201896517995,8.0,4.0,19.5,3.0
"(474, 1)",1,0.0,1.5,3.0,6.0,5.0,0.818730753078,0.301194211912,4.0,4.0,0.0,0.0
"(474, 3)",1,15.0,0.5,3.0,5.0,5.0,0.818730753078,0.367879441171,6.33333333333,4.0,15.0,3.0
"(474, 4)",1,15.0,1.0,3.0,5.5,5.0,0.818730753078,0.301194211912,6.33333333333,4.0,15.0,3.0
"(474, 5)",1,0.0,3.0,3.0,7.5,5.0,0.367879441171,0.201896517995,3.0,4.0,0.0,0.0
"(474, 6)",1,15.0,1.0,3.0,5.5,5.0,0.818730753078,0.301194211912,5.33333333333,4.0,15.0,3.0
"(475, 1)",1,0.0,1.5,3.0,9.0,5.0,0.818730753078,0.165298888222,4.0,2.0,0.0,0.0
"(475, 3)",1,30.0,0.5,3.0,8.0,5.0,0.201896517995,0.201896517995,4.0,2.0,15.0,3.0
"(475, 4)",1,30.0,1.0,3.0,8.5,5.0,0.201896517995,0.165298888222,4.0,2.0,15.0,3.0
"(475, 6)",1,30.0,1.0,3.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,15.0,3.0
"(478, 0)",1,10.0,0.5,1.0,3.5,5.0,0.548811636094,0.449328964117,2.0,2.0,10.0,0.0
"(478, 2)",1,10.0,4.0,1.0,7.0,5.0,0.818730753078,0.246596963942,2.0,2.0,10.0,0.0
"(478, 3)",1,10.0,0.5,1.0,3.5,5.0,0.548811636094,0.449328964117,2.0,2.0,10.0,0.0
"(478, 5)",1,5.0,3.0,1.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,5.0,0.0
"(478, 6)",1,5.0,1.0,1.0,4.0,5.0,0.818730753078,0.449328964117,2.0,2.0,5.0,0.0
"(488, 1)",1,30.0,1.5,3.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,30.0,0.0
"(488, 5)",1,15.0,3.0,3.0,9.0,5.0,0.301194211912,0.165298888222,2.0,2.0,15.0,0.0
"(488, 6)",1,15.0,1.0,3.0,7.0,5.0,0.818730753078,0.246596963942,2.0,2.0,15.0,0.0
"(489, 0)",1,20.0,0.5,2.0,9.0,5.0,0.818730753078,0.165298888222,4.0,2.0,10.0,0.0
"(489, 1)",1,20.0,1.5,2.0,10.0,5.0,0.165298888222,0.135335283237,4.0,2.0,10.0,0.0
"(489, 6)",1,40.0,1.0,2.0,9.5,5.0,0.165298888222,0.135335283237,4.0,2.0,20.0,0.0
"(490, 0)",1,0.0,0.5,1.0,5.0,5.0,0.367879441171,0.367879441171,4.0,2.0,0.0,0.0
"(490, 1)",1,10.0,1.5,1.0,6.0,5.0,0.367879441171,0.301194211912,4.0,2.0,5.0,0.0
"(490, 2)",1,10.0,4.0,1.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,5.0,0.0
"(490, 3)",1,10.0,0.5,1.0,5.0,5.0,0.367879441171,0.367879441171,4.0,2.0,5.0,0.0
"(490, 6)",1,20.0,1.0,1.0,5.5,5.0,0.367879441171,0.301194211912,4.0,2.0,10.0,0.0
"(491, 0)",1,30.0,0.5,3.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,30.0,0.0
"(491, 3)",1,30.0,0.5,3.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,30.0,3.0
"(491, 4)",1,30.0,1.0,3.0,7.0,5.0,0.301194211912,0.246596963942,2.0,2.0,30.0,0.0
"(491, 5)",1,15.0,3.0,3.0,9.0,5.0,0.818730753078,0.165298888222,2.0,2.0,15.0,0.0
"(491, 6)",1,15.0,1.0,3.0,7.0,5.0,0.301194211912,0.246596963942,2.0,2.0,15.0,0.0
"(492, 1)",1,0.0,1.5,3.0,9.0,1.0,0.201896517995,0.165298888222,4.0,2.0,0.0,0.0
"(492, 3)",1,54.0,0.5,3.0,8.0,1.0,0.818730753078,0.201896517995,4.0,2.0,27.0,3.0
"(492, 4)",1,54.0,1.0,3.0,8.5,1.0,0.201896517995,0.165298888222,4.0,2.0,27.0,3.0
"(492, 6)",1,54.0,1.0,3.0,8.5,1.0,0.201896517995,0.165298888222,4.0,2.0,27.0,3.0
"(495, 3)",1,30.0,0.5,3.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,15.0,3.0
"(495, 4)",1,30.0,1.0,3.0,10.0,5.0,0.165298888222,0.135335283237,4.0,2.0,15.0,3.0
"(495, 6)",1,30.0,1.0,3.0,10.0,5.0,0.818730753078,0.135335283237,4.0,2.0,15.0,3.0
"(498, 1)",1,20.0,1.5,2.0,3.5,5.0,0.670320046036,0.449328964117,2.0,2.0,20.0,0.0
"(498, 2)",1,20.0,4.0,2.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,20.0,0.0
"(498, 5)",1,10.0,3.0,2.0,5.0,5.0,0.818730753078,0.367879441171,2.0,2.0,10.0,0.0
"(498, 6)",1,10.0,1.0,2.0,3.0,5.0,0.818730753078,0.548811636094,2.0,2.0,10.0,0.0
"(499, 2)",1,10.0,4.0,1.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,10.0,0.0
"(499, 5)",1,5.0,3.0,1.0,6.5,5.0,0.449328964117,0.246596963942,2.0,2.0,5.0,0.0
"(499, 6)",1,5.0,1.0,1.0,4.5,5.0,0.449328964117,0.367879441171,2.0,2.0,5.0,0.0
"(501, 0)",1,5.0,0.5,1.0,4.5,5.0,0.818730753078,0.367879441171,8.0,4.0,0.0,0.0
"(501, 1)",1,0.0,1.5,1.0,5.5,5.0,0.449328964117,0.301194211912,4.0,4.0,5.0,0.0
"(501, 2)",1,5.0,4.0,1.0,8.0,5.0,0.449328964117,0.201896517995,8.0,4.0,5.0,0.0
"(501, 3)",1,5.0,0.5,1.0,4.5,5.0,0.818730753078,0.367879441171,8.0,4.0,5.0,0.0
"(501, 6)",1,0.0,1.0,1.0,5.0,5.0,0.818730753078,0.367879441171,4.0,4.0,10.0,0.0
"(504, 1)",1,30.0,1.5,3.0,7.0,5.0,0.301194211912,0.246596963942,2.0,2.0,30.0,0.0
"(504, 3)",1,30.0,0.5,3.0,6.0,5.0,0.301194211912,0.301194211912,2.0,2.0,30.0,0.0
"(504, 5)",1,15.0,3.0,3.0,8.5,5.0,0.818730753078,0.165298888222,2.0,2.0,15.0,0.0
"(504, 6)",1,15.0,1.0,3.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,15.0,0.0
"(512, 0)",1,0.0,0.5,3.0,8.0,5.0,0.818730753078,0.201896517995,4.0,2.0,0.0,0.0
"(512, 1)",1,0.0,1.5,3.0,9.0,5.0,0.818730753078,0.165298888222,4.0,2.0,0.0,0.0
"(512, 3)",1,30.0,0.5,3.0,8.0,5.0,0.201896517995,0.201896517995,4.0,2.0,15.0,3.0
"(512, 4)",1,30.0,1.0,3.0,8.5,5.0,0.201896517995,0.165298888222,4.0,2.0,15.0,3.0
"(512, 6)",1,30.0,1.0,3.0,8.5,5.0,0.201896517995,0.165298888222,4.0,2.0,15.0,3.0
"(519, 0)",1,20.0,0.5,2.0,8.5,5.0,0.201896517995,0.165298888222,4.0,2.0,10.0,0.0
"(519, 1)",1,20.0,1.5,2.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,10.0,0.0
"(519, 3)",1,40.0,0.5,2.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,20.0,0.0
"(519, 4)",1,40.0,1.0,2.0,9.0,5.0,0.818730753078,0.165298888222,4.0,2.0,20.0,0.0
"(520, 1)",1,0.0,1.5,3.0,5.0,1.0,0.449328964117,0.367879441171,3.66666666667,4.0,0.0,0.0
"(520, 2)",1,0.0,4.0,3.0,7.5,1.0,0.449328964117,0.201896517995,3.66666666667,4.0,0.0,0.0
"(520, 3)",1,42.0,0.5,3.0,4.0,1.0,0.818730753078,0.449328964117,6.0,4.0,27.0,3.0
"(520, 4)",1,42.0,1.0,3.0,4.5,1.0,0.818730753078,0.367879441171,5.0,4.0,27.0,3.0
"(520, 6)",1,42.0,1.0,3.0,4.5,1.0,0.818730753078,0.367879441171,5.0,4.0,27.0,3.0
"(528, 0)",1,10.0,0.5,1.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,5.0,0.0
"(528, 1)",1,10.0,1.5,1.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,5.0,0.0
"(528, 3)",1,20.0,0.5,1.0,8.5,5.0,0.201896517995,0.165298888222,4.0,2.0,10.0,0.0
"(528, 6)",1,20.0,1.0,1.0,9.0,5.0,0.818730753078,0.165298888222,4.0,2.0,10.0,0.0
"(529, 2)",1,40.0,4.0,4.0,7.0,5.0,0.548811636094,0.246596963942,2.0,2.0,40.0,0.0
"(529, 3)",1,40.0,0.5,4.0,3.5,5.0,0.818730753078,0.449328964117,2.0,2.0,40.0,0.0
"(529, 5)",1,20.0,3.0,4.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,20.0,0.0
"(529, 6)",1,20.0,1.0,4.0,4.0,5.0,0.818730753078,0.449328964117,2.0,2.0,20.0,0.0
"(532, 5)",1,5.0,3.0,1.0,10.5,5.0,0.201896517995,0.110803158362,2.0,2.0,5.0,0.0
"(532, 6)",1,5.0,1.0,1.0,8.5,5.0,0.201896517995,0.165298888222,2.0,2.0,5.0,0.0
"(538, 2)",1,40.0,4.0,4.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,40.0,0.0
"(538, 4)",1,40.0,1.0,4.0,3.5,5.0,0.818730753078,0.449328964117,2.0,2.0,40.0,0.0
"(538, 5)",1,20.0,3.0,4.0,5.5,5.0,0.818730753078,0.301194211912,2.0,2.0,20.0,0.0
"(538, 6)",1,20.0,1.0,4.0,3.5,5.0,0.548811636094,0.449328964117,2.0,2.0,20.0,0.0
"(542, 0)",1,0.0,0.5,3.0,6.0,3.0,0.818730753078,0.301194211912,4.0,4.0,0.0,0.0
"(542, 3)",1,27.0,0.5,3.0,6.0,3.0,0.301194211912,0.301194211912,6.33333333333,4.0,21.0,3.0
"(542, 4)",1,27.0,1.0,3.0,6.5,3.0,0.818730753078,0.246596963942,6.33333333333,4.0,21.0,3.0
"(542, 5)",1,0.0,3.0,3.0,8.5,3.0,0.818730753078,0.165298888222,3.0,4.0,0.0,0.0
"(542, 6)",1,27.0,1.0,3.0,6.5,3.0,0.818730753078,0.246596963942,5.33333333333,4.0,21.0,3.0
"(546, 3)",1,30.0,0.5,3.0,9.5,5.0,0.818730753078,0.135335283237,4.0,2.0,15.0,3.0
"(546, 4)",1,30.0,1.0,3.0,10.0,5.0,0.818730753078,0.135335283237,4.0,2.0,15.0,3.0
"(546, 6)",1,30.0,1.0,3.0,10.0,5.0,0.165298888222,0.135335283237,4.0,2.0,15.0,3.0
"(553, 4)",1,10.0,1.0,1.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,10.0,0.0
"(553, 5)",1,5.0,3.0,1.0,9.5,5.0,0.818730753078,0.135335283237,2.0,2.0,5.0,0.0
"(553, 6)",1,5.0,1.0,1.0,7.5,5.0,0.246596963942,0.201896517995,2.0,2.0,5.0,0.0
"(559, 0)",1,40.0,0.5,4.0,3.0,5.0,0.818730753078,0.548811636094,2.0,2.0,40.0,0.0
"(559, 2)",1,40.0,4.0,4.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,40.0,0.0
"(559, 3)",1,40.0,0.5,4.0,3.0,5.0,0.818730753078,0.548811636094,2.0,2.0,40.0,0.0
"(559, 5)",1,20.0,3.0,4.0,6.5,5.0,0.449328964117,0.246596963942,2.0,2.0,20.0,0.0
"(559, 6)",1,20.0,1.0,4.0,4.5,5.0,0.449328964117,0.367879441171,2.0,2.0,20.0,0.0
"(561, 2)",1,40.0,4.0,4.0,7.5,5.0,0.449328964117,0.201896517995,2.0,2.0,40.0,0.0
"(561, 5)",1,20.0,3.0,4.0,6.5,5.0,0.449328964117,0.246596963942,2.0,2.0,20.0,0.0
"(561, 6)",1,20.0,1.0,4.0,4.5,5.0,0.818730753078,0.367879441171,2.0,2.0,20.0,0.0
"(562, 5)",1,20.0,3.0,4.0,10.5,5.0,0.201896517995,0.110803158362,2.0,2.0,20.0,0.0
"(562, 6)",1,20.0,1.0,4.0,8.5,5.0,0.818730753078,0.165298888222,2.0,2.0,20.0,0.0
"(571, 1)",1,10.0,1.5,1.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,10.0,0.0
"(571, 4)",1,10.0,1.0,1.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,10.0,0.0
"(571, 5)",1,5.0,3.0,1.0,8.0,5.0,0.367879441171,0.201896517995,2.0,2.0,5.0,0.0
"(571, 6)",1,5.0,1.0,1.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,5.0,0.0
"(575, 2)",1,0.0,4.0,3.0,6.0,3.0,0.670320046036,0.301194211912,4.0,4.0,0.0,0.0
"(575, 3)",1,27.0,0.5,3.0,2.5,3.0,0.818730753078,0.548811636094,6.33333333333,4.0,21.0,3.0
"(575, 4)",1,27.0,1.0,3.0,3.0,3.0,0.670320046036,0.548811636094,6.33333333333,4.0,21.0,3.0
"(575, 5)",1,0.0,3.0,3.0,5.0,3.0,0.818730753078,0.367879441171,3.0,4.0,0.0,0.0
"(575, 6)",1,27.0,1.0,3.0,3.0,3.0,0.818730753078,0.548811636094,5.33333333333,4.0,21.0,3.0
"(576, 0)",1,0.0,0.5,4.0,5.0,5.0,0.367879441171,0.367879441171,4.0,2.0,0.0,0.0
"(576, 1)",1,40.0,1.5,4.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,20.0,0.0
"(576, 2)",1,40.0,4.0,4.0,8.5,5.0,0.818730753078,0.165298888222,4.0,2.0,20.0,0.0
"(576, 3)",1,40.0,0.5,4.0,5.0,5.0,0.367879441171,0.367879441171,4.0,2.0,20.0,0.0
"(576, 4)",1,80.0,1.0,4.0,5.5,5.0,0.818730753078,0.301194211912,4.0,2.0,40.0,0.0
"(578, 0)",1,30.0,0.5,3.0,2.0,5.0,0.818730753078,0.670320046036,2.0,2.0,30.0,0.0
"(578, 2)",1,30.0,4.0,3.0,6.5,5.0,0.548811636094,0.246596963942,2.0,2.0,30.0,0.0
"(578, 4)",1,30.0,1.0,3.0,3.5,5.0,0.818730753078,0.449328964117,2.0,2.0,30.0,0.0
"(578, 5)",1,15.0,3.0,3.0,5.5,5.0,0.548811636094,0.301194211912,2.0,2.0,15.0,0.0
"(578, 6)",1,15.0,1.0,3.0,3.5,5.0,0.818730753078,0.449328964117,2.0,2.0,15.0,0.0
"(579, 0)",1,50.0,0.5,5.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,50.0,0.0
"(579, 3)",1,50.0,0.5,5.0,7.5,5.0,0.246596963942,0.201896517995,2.0,2.0,50.0,0.0
"(579, 5)",1,25.0,3.0,5.0,10.0,5.0,0.818730753078,0.135335283237,2.0,2.0,25.0,0.0
"(579, 6)",1,25.0,1.0,5.0,8.0,5.0,0.818730753078,0.201896517995,2.0,2.0,25.0,0.0
"(580, 0)",1,50.0,0.5,5.0,7.0,5.0,0.818730753078,0.246596963942,2.0,2.0,50.0,0.0
"(580, 5)",1,25.0,3.0,5.0,10.5,5.0,0.818730753078,0.110803158362,2.0,2.0,25.0,0.0
"(580, 6)",1,25.0,1.0,5.0,8.5,5.0,0.201896517995,0.165298888222,2.0,2.0,25.0,0.0
"(585, 2)",1,0.0,4.0,3.0,9.0,5.0,0.367879441171,0.165298888222,4.0,2.0,0.0,0.0
"(585, 3)",1,30.0,0.5,3.0,5.5,5.0,0.818730753078,0.301194211912,4.0,2.0,15.0,3.0
"(585, 4)",1,30.0,1.0,3.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,15.0,3.0
"(585, 6)",1,30.0,1.0,3.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,15.0,3.0
"(587, 1)",1,20.0,1.5,2.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,20.0,0.0
"(587, 5)",1,10.0,3.0,2.0,9.0,5.0,0.301194211912,0.165298888222,2.0,2.0,10.0,0.0
"(587, 6)",1,10.0,1.0,2.0,7.0,5.0,0.301194211912,0.246596963942,2.0,2.0,10.0,0.0
"(599, 4)",1,40.0,1.0,4.0,7.5,5.0,0.246596963942,0.201896517995,2.0,2.0,40.0,0.0
"(599, 5)",1,20.0,3.0,4.0,9.5,5.0,0.818730753078,0.135335283237,2.0,2.0,20.0,0.0
"(599, 6)",1,20.0,1.0,4.0,7.5,5.0,0.246596963942,0.201896517995,2.0,2.0,20.0,0.0
"(600, 2)",1,40.0,4.0,4.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,40.0,0.0
"(600, 4)",1,40.0,1.0,4.0,3.5,5.0,0.548811636094,0.449328964117,2.0,2.0,40.0,0.0
"(600, 5)",1,20.0,3.0,4.0,5.5,5.0,0.818730753078,0.301194211912,2.0,2.0,20.0,0.0
"(600, 6)",1,20.0,1.0,4.0,3.5,5.0,0.818730753078,0.449328964117,2.0,2.0,20.0,0.0
"(603, 0)",1,0.0,0.5,4.0,5.0,5.0,0.367879441171,0.367879441171,4.0,2.0,0.0,0.0
"(603, 1)",1,40.0,1.5,4.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,20.0,0.0
"(603, 2)",1,40.0,4.0,4.0,8.5,5.0,0.367879441171,0.165298888222,4.0,2.0,20.0,0.0
"(603, 3)",1,40.0,0.5,4.0,5.0,5.0,0.818730753078,0.367879441171,4.0,2.0,20.0,0.0
"(603, 6)",1,80.0,1.0,4.0,5.5,5.0,0.818730753078,0.301194211912,4.0,2.0,40.0,0.0
"(606, 1)",1,40.0,1.5,4.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,40.0,0.0
"(606, 4)",1,40.0,1.0,4.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,40.0,0.0
"(606, 5)",1,20.0,3.0,4.0,8.0,5.0,0.367879441171,0.201896517995,2.0,2.0,20.0,0.0
"(606, 6)",1,20.0,1.0,4.0,6.0,5.0,0.367879441171,0.301194211912,2.0,2.0,20.0,0.0
"(608, 0)",1,20.0,0.5,2.0,9.5,5.0,0.165298888222,0.135335283237,4.0,2.0,10.0,0.0
"(608, 1)",1,20.0,1.5,2.0,10.5,5.0,0.818730753078,0.110803158362,4.0,2.0,10.0,0.0
"(608, 3)",1,40.0,0.5,2.0,9.5,5.0,0.165298888222,0.135335283237,4.0,2.0,20.0,0.0
"(612, 1)",1,7.5,1.5,3.0,2.5,5.0,0.818730753078,0.548811636094,4.0,4.0,15.0,3.0
"(612, 2)",1,7.5,4.0,3.0,5.0,5.0,0.818730753078,0.367879441171,4.0,4.0,15.0,3.0
"(612, 4)",1,7.5,1.0,3.0,2.0,5.0,0.818730753078,0.670320046036,4.0,4.0,15.0,3.0
"(612, 5)",1,0.0,3.0,3.0,4.0,5.0,0.818730753078,0.449328964117,2.0,4.0,15.0,3.0
"(612, 6)",1,7.5,1.0,3.0,2.0,5.0,0.818730753078,0.670320046036,4.0,4.0,0.0,0.0
"(616, 1)",1,40.0,1.5,4.0,6.5,5.0,0.818730753078,0.246596963942,2.0,2.0,40.0,0.0
"(616, 4)",1,40.0,1.0,4.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,40.0,0.0
"(616, 5)",1,20.0,3.0,4.0,8.0,5.0,0.367879441171,0.201896517995,2.0,2.0,20.0,0.0
"(616, 6)",1,20.0,1.0,4.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,20.0,0.0
"(619, 0)",1,0.0,0.5,4.0,6.0,5.0,0.301194211912,0.301194211912,4.0,2.0,0.0,0.0
"(619, 1)",1,40.0,1.5,4.0,7.0,5.0,0.818730753078,0.246596963942,4.0,2.0,20.0,0.0
"(619, 2)",1,40.0,4.0,4.0,9.5,5.0,0.301194211912,0.135335283237,4.0,2.0,20.0,0.0
"(619, 3)",1,40.0,0.5,4.0,6.0,5.0,0.301194211912,0.301194211912,4.0,2.0,20.0,0.0
"(622, 4)",1,40.0,1.0,4.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,40.0,0.0
"(622, 5)",1,20.0,3.0,4.0,9.5,5.0,0.246596963942,0.135335283237,2.0,2.0,20.0,0.0
"(622, 6)",1,20.0,1.0,4.0,7.5,5.0,0.246596963942,0.201896517995,2.0,2.0,20.0,0.0
"(623, 2)",1,0.0,4.0,3.0,9.0,5.0,0.367879441171,0.165298888222,4.0,2.0,0.0,0.0
"(623, 3)",1,30.0,0.5,3.0,5.5,5.0,0.818730753078,0.301194211912,4.0,2.0,15.0,3.0
"(623, 4)",1,30.0,1.0,3.0,6.0,5.0,0.367879441171,0.301194211912,4.0,2.0,15.0,3.0
"(623, 6)",1,30.0,1.0,3.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,15.0,3.0
"(624, 0)",1,0.0,0.5,5.0,5.0,5.0,0.367879441171,0.367879441171,4.0,2.0,0.0,0.0
"(624, 1)",1,50.0,1.5,5.0,6.0,5.0,0.818730753078,0.301194211912,4.0,2.0,25.0,0.0
"(624, 2)",1,50.0,4.0,5.0,8.5,5.0,0.367879441171,0.165298888222,4.0,2.0,25.0,0.0
"(624, 3)",1,50.0,0.5,5.0,5.0,5.0,0.818730753078,0.367879441171,4.0,2.0,25.0,0.0
"(624, 6)",1,100.0,1.0,5.0,5.5,5.0,0.818730753078,0.301194211912,4.0,2.0,50.0,0.0
"(634, 1)",1,15.0,1.5,3.0,3.5,5.0,0.818730753078,0.449328964117,2.0,2.0,15.0,3.0
"(634, 2)",1,15.0,4.0,3.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,15.0,3.0
"(634, 4)",1,15.0,1.0,3.0,3.0,5.0,0.670320046036,0.548811636094,2.0,2.0,15.0,3.0
"(634, 5)",1,15.0,3.0,3.0,5.0,5.0,0.818730753078,0.367879441171,2.0,2.0,15.0,3.0
"(638, 1)",1,40.0,1.5,4.0,7.5,5.0,0.818730753078,0.201896517995,2.0,2.0,40.0,0.0
"(638, 5)",1,20.0,3.0,4.0,9.0,5.0,0.818730753078,0.165298888222,2.0,2.0,20.0,0.0
"(638, 6)",1,20.0,1.0,4.0,7.0,5.0,0.301194211912,0.246596963942,2.0,2.0,20.0,0.0
"(643, 1)",1,40.0,1.5,4.0,3.5,5.0,0.818730753078,0.449328964117,2.0,2.0,40.0,0.0
"(643, 2)",1,40.0,4.0,4.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,40.0,0.0
"(643, 5)",1,20.0,3.0,4.0,5.0,5.0,0.818730753078,0.367879441171,2.0,2.0,20.0,0.0
"(643, 6)",1,20.0,1.0,4.0,3.0,5.0,0.670320046036,0.548811636094,2.0,2.0,20.0,0.0
"(645, 0)",1,15.0,0.5,3.0,4.5,5.0,0.449328964117,0.367879441171,8.0,4.0,0.0,0.0
"(645, 1)",1,0.0,1.5,3.0,5.5,5.0,0.818730753078,0.301194211912,4.0,4.0,15.0,0.0
"(645, 2)",1,15.0,4.0,3.0,8.0,5.0,0.818730753078,0.201896517995,8.0,4.0,15.0,0.0
"(645, 3)",1,15.0,0.5,3.0,4.5,5.0,0.818730753078,0.367879441171,8.0,4.0,15.0,0.0
"(645, 4)",1,0.0,1.0,3.0,5.0,5.0,0.818730753078,0.367879441171,4.0,4.0,30.0,0.0
"(650, 2)",1,20.0,4.0,2.0,6.5,5.0,0.548811636094,0.246596963942,2.0,2.0,20.0,0.0
"(650, 4)",1,20.0,1.0,2.0,3.5,5.0,0.818730753078,0.449328964117,2.0,2.0,20.0,0.0
"(650, 5)",1,10.0,3.0,2.0,5.5,5.0,0.818730753078,0.301194211912,2.0,2.0,10.0,0.0
"(650, 6)",1,10.0,1.0,2.0,3.5,5.0,0.818730753078,0.449328964117,2.0,2.0,10.0,0.0
"(651, 1)",1,13.5,1.5,3.0,2.5,3.0,0.818730753078,0.548811636094,4.0,4.0,21.0,3.0
"(651, 2)",1,13.5,4.0,3.0,5.0,3.0,0.818730753078,0.367879441171,4.0,4.0,21.0,3.0
"(651, 4)",1,13.5,1.0,3.0,2.0,3.0,0.818730753078,0.670320046036,4.0,4.0,21.0,3.0
"(651, 5)",1,6.0,3.0,3.0,4.0,3.0,0.818730753078,0.449328964117,2.0,4.0,21.0,3.0
"(651, 6)",1,7.5,1.0,3.0,2.0,3.0,0.818730753078,0.670320046036,4.0,4.0,0.0,0.0
"(655, 1)",1,30.0,1.5,3.0,3.5,5.0,0.670320046036,0.449328964117,2.0,2.0,30.0,0.0
"(655, 2)",1,30.0,4.0,3.0,6.0,5.0,0.818730753078,0.301194211912,2.0,2.0,30.0,0.0
"(655, 5)",1,15.0,3.0,3.0,5.0,5.0,0.670320046036,0.367879441171,2.0,2.0,15.0,0.0
"(655, 6)",1,15.0,1.0,3.0,3.0,5.0,0.818730753078,0.548811636094,2.0,2.0,15.0,0.0
"(657, 0)",1,10.0,0.5,2.0,4.5,5.0,0.818730753078,0.367879441171,8.0,4.0,0.0,0.0
"(657, 1)",1,0.0,1.5,2.0,5.5,5.0,0.449328964117,0.301194211912,4.0,4.0,10.0,0.0
"(657, 2)",1,10.0,4.0,2.0,8.0,5.0,0.818730753078,0.201896517995,8.0,4.0,10.0,0.0
"(657, 3)",1,10.0,0.5,2.0,4.5,5.0,0.818730753078,0.367879441171,8.0,4.0,10.0,0.0
"(657, 4)",1,0.0,1.0,2.0,5.0,5.0,0.818730753078,0.367879441171,4.0,4.0,20.0,0.0
