,Action Betw,resource,satisfied demand,mean rem demand,actual rem demand,collected debris,satisfied demand,period,exponential period,degree
"(239, 6)",21.0,1,4.0,0,0.0,7,3.0,1.0,0.818730753078,0.75
"(243, 1)",2.5,3,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(243, 2)",2.5,3,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(243, 3)",2.5,2,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(243, 4)",5.0,1,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.0
"(261, 1)",0.0,3,0.0,3,3.0,7,2.0,2.0,0.670320046036,0.0
"(261, 3)",24.0,2,1.0,0,0.0,7,2.0,2.0,0.670320046036,0.75
"(261, 4)",24.0,1,3.0,0,0.0,7,2.0,1.0,0.818730753078,0.75
"(261, 6)",24.0,1,3.0,0,0.0,7,2.0,1.0,0.818730753078,0.75
"(265, 0)",0.0,1,0.0,3,3.0,6,3.0,2.0,0.670320046036,0.0
"(265, 3)",21.0,2,2.0,0,0.0,6,3.0,1.0,0.818730753078,0.75
"(265, 4)",21.0,1,2.0,0,0.0,6,3.0,2.0,0.670320046036,0.75
"(265, 5)",0.0,3,0.0,3,3.0,6,3.0,1.0,0.818730753078,0.0
"(265, 6)",21.0,1,3.0,0,0.0,6,3.0,1.0,0.818730753078,0.75
"(269, 1)",0.0,3,0.0,3,3.0,4,1.0,1.0,0.818730753078,0.0
"(269, 2)",0.0,3,0.0,3,3.0,4,1.0,1.0,0.818730753078,0.0
"(269, 3)",19.5,2,4.0,0,0.0,4,1.0,1.0,0.818730753078,0.75
"(269, 4)",19.5,1,3.0,0,0.0,4,1.0,1.0,0.818730753078,0.75
"(269, 6)",19.5,1,4.0,0,0.0,4,1.0,1.0,0.818730753078,0.75
"(270, 1)",0.0,3,0.0,3,3.0,7,1.0,1.0,0.818730753078,0.0
"(270, 3)",27.0,2,5.0,0,0.0,7,1.0,2.0,0.670320046036,0.75
"(270, 4)",27.0,1,2.0,0,0.0,7,1.0,2.0,0.670320046036,0.75
"(270, 6)",27.0,1,3.0,0,0.0,7,1.0,1.0,0.818730753078,0.75
"(273, 2)",0.0,3,0.0,3,3.0,7,4.0,1.0,0.818730753078,0.0
"(273, 3)",18.0,2,2.0,0,0.0,7,4.0,1.0,0.818730753078,0.75
"(273, 4)",18.0,1,1.0,0,0.0,7,4.0,2.0,0.670320046036,0.75
"(273, 6)",18.0,1,3.0,0,0.0,7,4.0,1.0,0.818730753078,0.75
"(277, 5)",20.0,3,4.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(277, 6)",20.0,1,4.0,0,0.0,10,5.0,1.0,0.818730753078,0.0
"(279, 0)",0.833333333333,1,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(279, 1)",0.833333333333,3,1.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(279, 2)",1.66666666667,3,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(279, 3)",1.66666666667,2,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(279, 4)",1.66666666667,1,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.0
"(282, 0)",0.0,1,0.0,3,3.0,1,5.0,1.0,0.818730753078,0.75
"(282, 1)",5.0,3,3.0,0,0.0,1,5.0,1.0,0.818730753078,1.0
"(282, 3)",0.0,2,0.0,3,3.0,1,5.0,1.0,0.818730753078,0.75
"(282, 4)",5.0,1,0.0,3,3.0,1,5.0,1.0,0.818730753078,1.0
"(282, 5)",5.0,3,0.0,3,2.0,1,5.0,1.0,0.818730753078,1.0
"(283, 0)",7.5,1,0.0,3,3.0,3,5.0,1.0,0.818730753078,0.0
"(283, 1)",0.0,3,4.0,0,0.0,3,5.0,1.0,0.818730753078,1.0
"(283, 2)",7.5,3,0.0,3,3.0,3,5.0,1.0,0.818730753078,1.0
"(283, 4)",7.5,1,0.0,3,3.0,3,5.0,1.0,0.818730753078,1.0
"(283, 5)",7.5,3,0.0,3,3.0,3,5.0,1.0,0.818730753078,1.0
"(284, 0)",15.0,1,3.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(284, 1)",15.0,3,3.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(284, 4)",30.0,1,0.0,3,3.0,6,5.0,1.0,0.818730753078,0.0
"(284, 5)",30.0,3,0.0,3,3.0,6,5.0,1.0,0.818730753078,0.0
"(289, 4)",40.0,1,0.0,3,4.0,9,5.0,1.0,0.818730753078,0.0
"(289, 5)",20.0,3,4.0,0,0.0,9,5.0,2.0,0.670320046036,0.0
"(289, 6)",20.0,1,4.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(292, 3)",27.0,2,1.0,0,0.0,10,1.0,2.0,0.670320046036,0.75
"(292, 4)",27.0,1,4.0,0,0.0,10,1.0,2.0,0.670320046036,0.75
"(292, 6)",27.0,1,3.0,0,0.0,10,1.0,2.0,0.670320046036,0.75
"(296, 1)",7.5,3,3.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(296, 2)",7.5,3,3.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(296, 3)",7.5,2,3.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(296, 6)",15.0,1,0.0,3,3.0,5,5.0,1.0,0.818730753078,0.0
"(297, 1)",7.5,3,3.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(297, 2)",7.5,3,3.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(297, 3)",7.5,2,3.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(303, 0)",7.5,1,0.0,3,3.0,3,3.0,1.0,0.818730753078,0.0
"(303, 1)",6.0,3,2.0,0,0.0,3,3.0,1.0,0.818730753078,1.0
"(303, 2)",13.5,3,2.0,0,0.0,3,3.0,1.0,0.818730753078,1.0
"(303, 4)",13.5,1,2.0,3,1.0,3,3.0,1.0,0.818730753078,1.0
"(303, 5)",13.5,3,2.0,3,1.0,3,3.0,1.0,0.818730753078,1.0
"(304, 0)",5.0,1,1.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(304, 1)",5.0,3,1.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(304, 2)",10.0,3,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.0
"(304, 5)",10.0,3,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.0
"(310, 0)",15.0,1,3.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(310, 1)",15.0,3,3.0,0,0.0,9,5.0,2.0,0.670320046036,0.0
"(310, 4)",30.0,1,0.0,3,3.0,9,5.0,1.0,0.818730753078,0.0
"(316, 3)",18.0,2,3.0,0,0.0,10,4.0,1.0,0.818730753078,0.75
"(316, 4)",18.0,1,5.0,0,0.0,10,4.0,1.0,0.818730753078,0.75
"(316, 6)",18.0,1,3.0,0,0.0,10,4.0,2.0,0.670320046036,0.75
"(325, 0)",15.0,1,3.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(325, 1)",15.0,3,3.0,0,0.0,10,5.0,1.0,0.818730753078,0.0
"(328, 1)",21.0,3,2.0,0,0.0,4,3.0,1.0,0.818730753078,1.0
"(328, 2)",21.0,3,4.0,0,0.0,4,3.0,1.0,0.818730753078,1.0
"(328, 4)",21.0,1,4.0,0,0.0,4,3.0,1.0,0.818730753078,1.0
"(328, 5)",21.0,3,1.0,0,0.0,4,3.0,1.0,0.818730753078,1.0
"(332, 1)",7.5,3,3.0,0,0.0,3,5.0,1.0,0.818730753078,0.0
"(332, 2)",7.5,3,3.0,0,0.0,3,5.0,1.0,0.818730753078,0.0
"(332, 3)",7.5,2,3.0,0,0.0,3,5.0,1.0,0.818730753078,0.0
"(332, 5)",15.0,3,0.0,3,3.0,3,5.0,1.0,0.818730753078,0.0
"(337, 0)",15.0,1,3.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(337, 1)",15.0,3,3.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(337, 2)",30.0,3,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.0
"(337, 5)",30.0,3,0.0,3,3.0,4,5.0,1.0,0.818730753078,0.0
"(338, 0)",15.0,1,3.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(338, 1)",15.0,3,3.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(338, 5)",30.0,3,0.0,3,3.0,7,5.0,2.0,0.670320046036,0.0
"(349, 0)",15.0,1,3.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(349, 1)",15.0,3,3.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(349, 2)",30.0,3,0.0,3,3.0,6,5.0,2.0,0.670320046036,0.0
"(349, 4)",30.0,1,0.0,3,3.0,6,5.0,1.0,0.818730753078,0.0
"(352, 0)",0.0,1,0.0,3,3.0,9,3.0,1.0,0.818730753078,0.0
"(352, 3)",21.0,2,2.0,0,0.0,9,3.0,1.0,0.818730753078,0.75
"(352, 4)",21.0,1,2.0,0,0.0,9,3.0,2.0,0.670320046036,0.75
"(352, 6)",21.0,1,3.0,0,0.0,9,3.0,2.0,0.670320046036,0.75
"(358, 1)",0.0,3,0.0,3,3.0,7,5.0,1.0,0.818730753078,0.0
"(358, 3)",15.0,2,4.0,0,0.0,7,5.0,1.0,0.818730753078,0.75
"(358, 4)",15.0,1,3.0,0,0.0,7,5.0,1.0,0.818730753078,0.75
"(358, 6)",15.0,1,1.0,0,0.0,7,5.0,2.0,0.670320046036,0.75
"(359, 0)",0.833333333333,1,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.75
"(359, 1)",0.833333333333,3,1.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(359, 2)",1.66666666667,3,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.75
"(359, 3)",1.66666666667,2,0.0,3,1.0,5,5.0,1.0,0.818730753078,0.75
"(360, 1)",2.5,3,1.0,0,0.0,3,5.0,1.0,0.818730753078,0.0
"(360, 2)",2.5,3,1.0,0,0.0,3,5.0,1.0,0.818730753078,0.0
"(360, 3)",2.5,2,1.0,0,0.0,3,5.0,1.0,0.818730753078,0.0
"(360, 5)",5.0,3,0.0,3,1.0,3,5.0,1.0,0.818730753078,0.0
"(363, 0)",15.0,1,3.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(363, 1)",15.0,3,3.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(363, 2)",30.0,3,0.0,3,3.0,7,5.0,2.0,0.670320046036,0.0
"(364, 0)",5.0,1,1.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(364, 1)",5.0,3,1.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(364, 3)",10.0,2,0.0,3,1.0,7,5.0,1.0,0.818730753078,0.0
"(364, 4)",10.0,1,0.0,3,1.0,7,5.0,2.0,0.670320046036,0.0
"(365, 0)",5.0,1,1.0,0,0.0,8,5.0,2.0,0.670320046036,0.0
"(365, 1)",5.0,3,1.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(365, 3)",10.0,2,0.0,3,1.0,8,5.0,1.0,0.818730753078,0.0
"(373, 1)",5.0,3,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(373, 2)",5.0,3,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(373, 3)",5.0,2,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(373, 6)",10.0,1,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.0
"(374, 1)",5.0,3,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(374, 2)",5.0,3,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(374, 3)",5.0,2,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(374, 4)",10.0,1,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.0
"(375, 1)",2.5,3,1.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(375, 2)",2.5,3,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(375, 3)",2.5,2,1.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(379, 2)",0.0,3,0.0,3,3.0,7,1.0,2.0,0.670320046036,0.0
"(379, 3)",27.0,2,1.0,0,0.0,7,1.0,2.0,0.670320046036,0.75
"(379, 4)",27.0,1,2.0,0,0.0,7,1.0,1.0,0.818730753078,0.75
"(379, 6)",27.0,1,4.0,0,0.0,7,1.0,2.0,0.670320046036,0.75
"(381, 0)",2.5,1,0.0,3,3.0,2,5.0,1.0,0.818730753078,0.75
"(381, 1)",2.5,3,3.0,0,0.0,2,5.0,1.0,0.818730753078,0.0
"(381, 2)",5.0,3,0.0,3,3.0,2,5.0,1.0,0.818730753078,0.75
"(381, 3)",5.0,2,0.0,3,3.0,2,5.0,1.0,0.818730753078,0.75
"(381, 5)",5.0,3,0.0,3,3.0,2,5.0,1.0,0.818730753078,0.0
"(382, 0)",15.0,1,3.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(382, 1)",15.0,3,3.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(382, 3)",30.0,2,0.0,3,3.0,5,5.0,1.0,0.818730753078,0.0
"(382, 5)",30.0,3,0.0,3,3.0,5,5.0,1.0,0.818730753078,0.0
"(387, 1)",13.5,3,2.0,3,1.0,3,3.0,1.0,0.818730753078,1.0
"(387, 2)",13.5,3,2.0,3,1.0,3,3.0,1.0,0.818730753078,1.0
"(387, 4)",13.5,1,2.0,0,0.0,3,3.0,1.0,0.818730753078,1.0
"(387, 5)",6.0,3,4.0,0,0.0,3,3.0,1.0,0.818730753078,1.0
"(387, 6)",7.5,1,0.0,3,3.0,3,3.0,1.0,0.818730753078,0.0
"(388, 1)",10.0,3,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(388, 4)",10.0,1,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(388, 5)",5.0,3,1.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(388, 6)",5.0,1,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(389, 0)",5.0,1,0.0,3,3.0,3,2.0,1.0,0.818730753078,0.75
"(389, 1)",0.0,3,0.0,3,3.0,3,2.0,1.0,0.818730753078,0.0
"(389, 2)",5.0,3,0.0,3,3.0,3,2.0,1.0,0.818730753078,0.75
"(389, 4)",9.0,1,3.0,3,1.0,3,2.0,1.0,0.818730753078,0.75
"(389, 6)",9.0,1,2.0,0,0.0,3,2.0,1.0,0.818730753078,0.75
"(390, 1)",0.0,3,0.0,3,3.0,4,2.0,1.0,0.818730753078,0.0
"(390, 2)",0.0,3,0.0,3,3.0,4,2.0,1.0,0.818730753078,0.0
"(390, 3)",16.5,2,2.0,0,0.0,4,2.0,1.0,0.818730753078,0.75
"(390, 4)",16.5,1,2.0,0,0.0,4,2.0,1.0,0.818730753078,0.75
"(390, 6)",16.5,1,3.0,0,0.0,4,2.0,1.0,0.818730753078,0.75
"(395, 2)",50.0,3,0.0,3,5.0,5,5.0,1.0,0.818730753078,0.0
"(395, 3)",50.0,2,0.0,3,5.0,5,5.0,1.0,0.818730753078,0.0
"(395, 5)",25.0,3,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(395, 6)",25.0,1,5.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(396, 3)",50.0,2,0.0,3,5.0,8,5.0,2.0,0.670320046036,0.0
"(396, 5)",25.0,3,5.0,0,0.0,8,5.0,2.0,0.670320046036,0.0
"(396, 6)",25.0,1,5.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(397, 5)",25.0,3,5.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(397, 6)",25.0,1,5.0,0,0.0,10,5.0,1.0,0.818730753078,0.0
"(400, 2)",10.0,3,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(400, 4)",10.0,1,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(400, 5)",5.0,3,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(400, 6)",5.0,1,1.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(411, 0)",7.5,1,0.0,3,3.0,6,2.0,2.0,0.670320046036,0.0
"(411, 1)",7.5,3,0.0,3,3.0,6,2.0,1.0,0.818730753078,0.0
"(411, 3)",16.5,2,3.0,0,0.0,6,2.0,1.0,0.818730753078,0.75
"(411, 4)",16.5,1,3.0,3,2.0,6,2.0,2.0,0.670320046036,0.75
"(411, 6)",16.5,1,2.0,0,0.0,6,2.0,1.0,0.818730753078,0.75
"(412, 0)",10.0,1,2.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(412, 1)",10.0,3,2.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(412, 3)",20.0,2,0.0,3,2.0,7,5.0,1.0,0.818730753078,0.0
"(412, 6)",20.0,1,0.0,3,2.0,7,5.0,1.0,0.818730753078,0.0
"(417, 1)",0.0,3,0.0,3,3.0,4,1.0,1.0,0.818730753078,0.0
"(417, 3)",27.0,2,3.0,0,0.0,4,1.0,1.0,0.818730753078,0.75
"(417, 4)",27.0,1,3.0,0,0.0,4,1.0,1.0,0.818730753078,0.75
"(417, 5)",0.0,3,0.0,3,3.0,4,1.0,1.0,0.818730753078,0.0
"(417, 6)",27.0,1,1.0,0,0.0,4,1.0,1.0,0.818730753078,0.75
"(427, 0)",10.0,1,2.0,0,0.0,9,5.0,2.0,0.670320046036,0.0
"(427, 1)",10.0,3,2.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(427, 6)",20.0,1,0.0,3,2.0,9,5.0,2.0,0.670320046036,0.0
"(432, 1)",5.0,3,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(432, 2)",5.0,3,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(432, 3)",5.0,2,2.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(432, 4)",10.0,1,0.0,3,2.0,5,5.0,1.0,0.818730753078,0.0
"(433, 1)",5.0,3,2.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(433, 2)",5.0,3,2.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(433, 3)",5.0,2,2.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(434, 0)",10.0,1,2.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(434, 1)",10.0,3,2.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(434, 2)",20.0,3,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.0
"(434, 5)",20.0,3,0.0,3,2.0,4,5.0,1.0,0.818730753078,0.0
"(436, 0)",0.0,1,0.0,3,3.0,6,3.0,1.0,0.818730753078,0.75
"(436, 2)",0.0,3,0.0,3,3.0,6,3.0,2.0,0.670320046036,0.75
"(436, 4)",21.0,1,3.0,0,0.0,6,3.0,1.0,0.818730753078,0.75
"(436, 6)",21.0,1,5.0,0,0.0,6,3.0,2.0,0.670320046036,0.75
"(439, 0)",10.0,1,2.0,0,0.0,10,5.0,1.0,0.818730753078,0.0
"(439, 1)",10.0,3,2.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(445, 0)",10.0,1,2.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(445, 1)",10.0,3,2.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(445, 2)",20.0,3,0.0,3,2.0,7,5.0,1.0,0.818730753078,0.0
"(446, 0)",20.0,1,4.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(446, 1)",20.0,3,4.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(446, 2)",40.0,3,0.0,3,4.0,6,5.0,2.0,0.670320046036,0.0
"(446, 4)",40.0,1,0.0,3,4.0,6,5.0,1.0,0.818730753078,0.0
"(447, 0)",20.0,1,4.0,0,0.0,9,5.0,2.0,0.670320046036,0.0
"(447, 1)",20.0,3,4.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(447, 4)",40.0,1,0.0,3,4.0,9,5.0,1.0,0.818730753078,0.0
"(449, 0)",20.0,1,4.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(449, 1)",20.0,3,4.0,0,0.0,10,5.0,1.0,0.818730753078,0.0
"(460, 0)",15.0,1,3.0,0,0.0,8,5.0,2.0,0.670320046036,0.0
"(460, 1)",15.0,3,3.0,0,0.0,8,5.0,2.0,0.670320046036,0.0
"(460, 3)",30.0,2,0.0,3,3.0,8,5.0,1.0,0.818730753078,0.0
"(469, 3)",30.0,2,0.0,3,3.0,8,5.0,2.0,0.670320046036,0.0
"(469, 5)",15.0,3,3.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(469, 6)",15.0,1,3.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(471, 0)",10.0,1,2.0,0,0.0,8,5.0,2.0,0.670320046036,0.0
"(471, 1)",10.0,3,2.0,0,0.0,8,5.0,2.0,0.670320046036,0.0
"(471, 3)",20.0,2,0.0,3,2.0,8,5.0,2.0,0.670320046036,0.0
"(475, 4)",10.0,1,0.0,3,1.0,9,5.0,1.0,0.818730753078,0.0
"(475, 5)",5.0,3,1.0,0,0.0,9,5.0,2.0,0.670320046036,0.0
"(475, 6)",5.0,1,1.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(478, 0)",10.0,1,2.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(478, 1)",10.0,3,2.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(478, 2)",20.0,3,0.0,3,2.0,6,5.0,1.0,0.818730753078,0.0
"(478, 4)",20.0,1,0.0,3,2.0,6,5.0,1.0,0.818730753078,0.0
"(484, 1)",10.0,3,4.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(484, 2)",10.0,3,4.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(484, 3)",10.0,2,4.0,0,0.0,5,5.0,1.0,0.818730753078,0.0
"(484, 6)",20.0,1,0.0,3,4.0,5,5.0,1.0,0.818730753078,0.0
"(488, 2)",10.0,3,0.0,3,1.0,6,5.0,1.0,0.818730753078,0.0
"(488, 4)",10.0,1,0.0,3,1.0,6,5.0,2.0,0.670320046036,0.0
"(488, 5)",5.0,3,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(488, 6)",5.0,1,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(489, 2)",10.0,3,0.0,3,1.0,7,5.0,1.0,0.818730753078,0.0
"(489, 5)",5.0,3,1.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(489, 6)",5.0,1,1.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(492, 0)",10.0,1,2.0,0,0.0,9,5.0,1.0,0.818730753078,0.0
"(492, 1)",10.0,3,2.0,0,0.0,9,5.0,2.0,0.670320046036,0.0
"(492, 4)",20.0,1,0.0,3,2.0,9,5.0,1.0,0.818730753078,0.0
"(496, 5)",5.0,3,1.0,0,0.0,10,5.0,1.0,0.818730753078,0.0
"(496, 6)",5.0,1,1.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(499, 1)",10.0,3,0.0,3,1.0,7,5.0,1.0,0.818730753078,0.0
"(499, 5)",5.0,3,1.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(499, 6)",5.0,1,1.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(506, 0)",10.0,1,2.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(506, 1)",10.0,3,2.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(506, 4)",20.0,1,0.0,3,2.0,6,5.0,2.0,0.670320046036,0.0
"(506, 5)",20.0,3,0.0,3,2.0,6,5.0,1.0,0.818730753078,0.0
"(510, 0)",10.0,1,0.0,3,1.0,8,5.0,2.0,0.670320046036,0.0
"(510, 4)",10.0,1,0.0,3,1.0,8,5.0,2.0,0.670320046036,0.0
"(510, 5)",5.0,3,1.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(510, 6)",5.0,1,1.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(512, 0)",1.66666666667,1,0.0,3,2.0,2,5.0,1.0,0.818730753078,0.75
"(512, 1)",1.66666666667,3,2.0,0,0.0,2,5.0,1.0,0.818730753078,0.0
"(512, 2)",3.33333333333,3,0.0,3,2.0,2,5.0,1.0,0.818730753078,0.75
"(512, 3)",3.33333333333,2,0.0,3,2.0,2,5.0,1.0,0.818730753078,0.75
"(512, 5)",3.33333333333,3,0.0,3,2.0,2,5.0,1.0,0.818730753078,0.0
"(516, 0)",10.0,1,2.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(516, 1)",10.0,3,2.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(516, 3)",20.0,2,0.0,3,2.0,7,5.0,1.0,0.818730753078,0.0
"(516, 4)",20.0,1,0.0,3,2.0,7,5.0,2.0,0.670320046036,0.0
"(519, 0)",5.0,1,1.0,0,0.0,7,5.0,1.0,0.818730753078,0.0
"(519, 1)",5.0,3,1.0,0,0.0,7,5.0,2.0,0.670320046036,0.0
"(519, 3)",10.0,2,0.0,3,1.0,7,5.0,2.0,0.670320046036,0.0
"(519, 6)",10.0,1,0.0,3,1.0,7,5.0,1.0,0.818730753078,0.0
"(521, 0)",5.0,1,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(521, 2)",5.0,3,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(521, 3)",5.0,2,0.0,3,1.0,4,5.0,1.0,0.818730753078,0.75
"(521, 5)",5.0,3,1.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(521, 6)",5.0,1,1.0,0,0.0,4,5.0,1.0,0.818730753078,0.0
"(523, 3)",27.0,2,1.0,0,0.0,7,1.0,2.0,0.670320046036,0.75
"(523, 4)",27.0,1,3.0,0,0.0,7,1.0,2.0,0.670320046036,0.75
"(523, 5)",0.0,3,0.0,3,3.0,7,1.0,1.0,0.818730753078,0.0
"(523, 6)",27.0,1,3.0,0,0.0,7,1.0,2.0,0.670320046036,0.75
"(525, 0)",5.0,1,1.0,0,0.0,8,5.0,1.0,0.818730753078,0.0
"(525, 1)",5.0,3,1.0,0,0.0,8,5.0,2.0,0.670320046036,0.0
"(525, 3)",10.0,2,0.0,3,1.0,8,5.0,2.0,0.670320046036,0.0
"(526, 0)",5.0,1,1.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(526, 1)",5.0,3,1.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(532, 0)",10.0,1,0.0,3,1.0,6,5.0,2.0,0.670320046036,0.0
"(532, 2)",10.0,3,0.0,3,1.0,6,5.0,2.0,0.670320046036,0.0
"(532, 5)",5.0,3,1.0,0,0.0,6,5.0,1.0,0.818730753078,0.0
"(532, 6)",5.0,1,1.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
"(534, 0)",10.0,1,2.0,0,0.0,10,5.0,2.0,0.670320046036,0.0
"(534, 1)",10.0,3,2.0,0,0.0,10,5.0,1.0,0.818730753078,0.0
"(535, 1)",10.5,3,1.0,3,4.0,3,4.0,1.0,0.818730753078,1.0
"(535, 2)",10.5,3,1.0,3,2.0,3,4.0,1.0,0.818730753078,1.0
"(535, 4)",10.5,1,1.0,3,3.0,3,4.0,1.0,0.818730753078,1.0
"(535, 5)",3.0,3,3.0,0,0.0,3,4.0,1.0,0.818730753078,1.0
"(535, 6)",7.5,1,0.0,3,3.0,3,4.0,1.0,0.818730753078,0.0
"(536, 1)",20.0,3,0.0,3,2.0,6,5.0,2.0,0.670320046036,0.0
"(536, 4)",20.0,1,0.0,3,2.0,6,5.0,1.0,0.818730753078,0.0
"(536, 5)",10.0,3,2.0,0,0.0,6,5.0,2.0,0.670320046036,0.0
