Unnamed: 0,q_optimal,q_pred
"(487, 4)",90.358263573700015,0.0
"(488, 0)",90.358263573700015,0.0
"(488, 1)",73.979089182500005,0.0
"(488, 2)",81.201169941999993,0.0
"(488, 3)",90.358263573700015,0.0
"(499, 4)",100.94825899700001,0.0
"(499, 5)",67.667641618299996,0.0
"(499, 6)",100.94825899700001,0.0
"(501, 0)",73.979089182500005,0.0
"(501, 1)",60.5689553984,0.0
"(501, 3)",73.979089182500005,0.0
"(501, 5)",40.600584970999996,0.0
"(503, 0)",16.5298888222,0.0
"(503, 1)",13.533528323699999,0.0
"(503, 4)",13.533528323699999,0.0
"(506, 0)",179.731585647,0.0
"(506, 2)",80.758607197900005,0.0
"(506, 3)",179.731585647,0.0
"(506, 5)",120.47768476500001,0.0
"(506, 6)",179.731585647,0.0
"(514, 0)",16.5298888222,0.0
"(514, 1)",13.533528323699999,0.0
"(514, 3)",16.5298888222,0.0
"(514, 6)",13.533528323699999,0.0
"(515, 0)",16.5298888222,0.0
"(515, 1)",13.533528323699999,0.0
"(515, 6)",13.533528323699999,0.0
"(519, 0)",66.119555288599997,0.0
"(519, 1)",54.134113294599999,0.0
"(519, 4)",54.134113294599999,0.0
"(522, 0)",54.134113294599999,0.0
"(522, 1)",44.321263344899997,0.0
"(522, 3)",54.134113294599999,0.0
"(525, 0)",120.47768476500001,0.0
"(525, 1)",98.6387855766,0.0
"(525, 4)",98.6387855766,0.0
"(525, 5)",66.119555288599997,0.0
"(526, 0)",36.787944117100004,0.0
"(526, 1)",30.119421191199997,0.0
"(526, 2)",16.5298888222,0.0
"(526, 3)",36.787944117100004,0.0
"(526, 6)",30.119421191199997,0.0
"(529, 0)",49.589666466499999,0.0
"(529, 1)",40.600584970999996,0.0
"(529, 3)",49.589666466499999,0.0
"(529, 4)",40.600584970999996,0.0
"(530, 2)",73.979089182500005,0.0
"(530, 3)",163.64866410900001,0.0
"(530, 4)",163.64866410900001,0.0
"(530, 5)",90.358263573700015,0.0
"(530, 6)",164.64349082799998,0.0
"(533, 0)",110.363832351,0.0
"(533, 1)",90.358263573700015,0.0
"(533, 2)",49.589666466499999,0.0
"(533, 3)",110.363832351,0.0
"(533, 6)",90.358263573700015,0.0
"(534, 0)",90.358263573700015,0.0
"(534, 1)",73.979089182500005,0.0
"(534, 2)",40.600584970999996,0.0
"(534, 3)",90.358263573700015,0.0
"(535, 0)",49.589666466499999,0.0
"(535, 1)",40.600584970999996,0.0
"(535, 4)",40.600584970999996,0.0
"(537, 0)",147.151776469,0.0
"(537, 1)",120.47768476500001,0.0
"(537, 2)",66.119555288599997,0.0
"(537, 3)",147.151776469,0.0
"(537, 4)",120.47768476500001,0.0
"(542, 0)",90.358263573700015,0.0
"(542, 1)",73.979089182500005,0.0
"(542, 4)",73.979089182500005,0.0
"(542, 5)",49.589666466499999,0.0
"(548, 0)",98.6387855766,0.0
"(548, 1)",80.758607197900005,0.0
"(548, 5)",54.134113294599999,0.0
"(550, 0)",110.363832351,0.0
"(550, 1)",90.358263573700015,0.0
"(550, 2)",99.179332932999998,0.0
"(550, 3)",110.363832351,0.0
"(550, 6)",90.358263573700015,0.0
"(551, 0)",36.787944117100004,0.0
"(551, 1)",30.119421191199997,0.0
"(551, 2)",16.5298888222,0.0
"(551, 3)",36.787944117100004,0.0
"(551, 4)",30.119421191199997,0.0
"(556, 0)",73.57588823430001,0.0
"(556, 1)",60.238842382399994,0.0
"(556, 2)",33.059777644299999,0.0
"(556, 3)",73.57588823430001,0.0
"(556, 6)",60.238842382399994,0.0
"(557, 0)",100.94825899700001,0.0
"(557, 3)",100.94825899700001,0.0
"(557, 5)",55.401579181199999,0.0
"(557, 6)",82.649444110800005,0.0
"(559, 4)",80.758607197900005,0.0
"(559, 5)",54.134113294599999,0.0
"(559, 6)",80.758607197900005,0.0
"(563, 0)",66.119555288599997,0.0
"(563, 1)",54.134113294599999,0.0
"(563, 4)",54.134113294599999,0.0
"(571, 1)",134.79868923500001,0.0
"(571, 2)",90.358263573700015,0.0
"(571, 4)",164.64349082799998,0.0
"(571, 5)",134.79868923500001,0.0
"(571, 6)",164.64349082799998,0.0
"(572, 1)",134.79868923500001,0.0
"(572, 2)",90.358263573700015,0.0
"(572, 4)",164.64349082799998,0.0
"(572, 5)",110.363832351,0.0
"(579, 1)",100.94825899700001,0.0
"(579, 4)",123.298481971,0.0
"(579, 5)",100.94825899700001,0.0
"(579, 6)",150.59710595600001,0.0
"(582, 1)",80.758607197900005,0.0
"(582, 4)",98.6387855766,0.0
"(582, 5)",80.758607197900005,0.0
"(582, 6)",120.47768476500001,0.0
"(584, 2)",20.189651799500002,0.0
"(584, 4)",36.787944117100004,0.0
"(584, 5)",30.119421191199997,0.0
"(584, 6)",44.9328964117,0.0
"(586, 0)",164.64349082799998,0.0
"(586, 2)",88.174373654899995,0.0
"(586, 4)",160.66418394900001,0.0
"(586, 5)",90.358263573700015,0.0
"(586, 6)",164.64349082799998,0.0
"(590, 1)",110.363832351,0.0
"(590, 2)",73.979089182500005,0.0
"(590, 5)",110.363832351,0.0
"(590, 6)",164.64349082799998,0.0
"(592, 1)",49.589666466499999,0.0
"(592, 5)",49.589666466499999,0.0
"(592, 6)",73.979089182500005,0.0
"(593, 0)",164.64349082799998,0.0
"(593, 2)",85.634277924599999,0.0
"(593, 4)",144.74695643299998,0.0
"(593, 5)",90.358263573700015,0.0
"(593, 6)",164.64349082799998,0.0
"(594, 4)",66.119555288599997,0.0
"(594, 5)",54.134113294599999,0.0
"(594, 6)",80.758607197900005,0.0
"(595, 2)",73.979089182500005,0.0
"(595, 3)",160.66418394900001,0.0
"(595, 4)",160.66418394900001,0.0
"(595, 5)",90.358263573700015,0.0
"(595, 6)",164.64349082799998,0.0
"(600, 4)",82.649444110800005,0.0
"(600, 5)",67.667641618299996,0.0
"(600, 6)",100.94825899700001,0.0
"(601, 5)",55.401579181199999,0.0
"(601, 6)",82.649444110800005,0.0
"(606, 1)",80.758607197900005,0.0
"(606, 4)",98.6387855766,0.0
"(606, 5)",80.758607197900005,0.0
"(606, 6)",120.47768476500001,0.0
"(607, 1)",82.649444110800005,0.0
"(607, 5)",82.649444110800005,0.0
"(607, 6)",123.298481971,0.0
"(608, 0)",219.524654438,0.0
"(608, 1)",179.731585647,0.0
"(608, 2)",98.6387855766,0.0
"(608, 3)",219.524654438,0.0
"(608, 5)",120.47768476500001,0.0
"(611, 0)",30.119421191199997,0.0
"(611, 1)",24.659696394200001,0.0
"(611, 2)",13.533528323699999,0.0
"(611, 3)",30.119421191199997,0.0
"(612, 2)",49.589666466499999,0.0
"(612, 5)",73.979089182500005,0.0
"(612, 6)",110.363832351,0.0
"(613, 5)",33.240947508699996,0.0
"(613, 6)",49.589666466499999,0.0
"(615, 0)",98.6387855766,0.0
"(615, 1)",80.758607197900005,0.0
"(615, 3)",98.6387855766,0.0
"(615, 5)",54.134113294599999,0.0
"(616, 1)",80.758607197900005,0.0
"(616, 5)",66.119555288599997,0.0
"(616, 6)",98.6387855766,0.0
"(623, 1)",160.66418394900001,0.0
"(623, 2)",107.696423181,0.0
"(623, 4)",196.23567741299999,0.0
"(623, 5)",134.79868923500001,0.0
"(623, 6)",164.64349082799998,0.0
"(624, 1)",40.379303598900002,0.0
"(624, 4)",49.3193927883,0.0
"(624, 5)",40.379303598900002,0.0
"(624, 6)",60.238842382399994,0.0
"(627, 0)",20.189651799500002,0.0
"(627, 1)",16.5298888222,0.0
"(627, 4)",16.5298888222,0.0
"(627, 6)",16.5298888222,0.0
"(629, 0)",180.71652714699999,0.0
"(629, 1)",164.64349082799998,0.0
"(629, 3)",180.71652714699999,0.0
"(629, 4)",196.23567741299999,0.0
"(629, 5)",131.540708317,0.0
"(631, 0)",164.64349082799998,0.0
"(631, 1)",164.64349082799998,0.0
"(631, 2)",180.71652714699999,0.0
"(631, 3)",164.64349082799998,0.0
"(631, 4)",164.64349082799998,0.0
"(631, 5)",110.363832351,0.0
"(635, 2)",40.379303598900002,0.0
"(635, 4)",73.57588823430001,0.0
"(635, 5)",60.238842382399994,0.0
"(635, 6)",89.8657928234,0.0
"(637, 0)",73.979089182500005,0.0
"(637, 3)",88.174373654899995,0.0
"(637, 4)",72.191071344600005,0.0
"(637, 5)",49.589666466499999,0.0
"(637, 6)",73.979089182500005,0.0
"(639, 4)",33.059777644299999,0.0
"(639, 5)",27.067056647299999,0.0
"(639, 6)",40.379303598900002,0.0
"(646, 5)",44.321263344899997,0.0
"(646, 6)",66.119555288599997,0.0
"(650, 0)",40.379303598900002,0.0
"(650, 4)",40.379303598900002,0.0
"(650, 5)",33.059777644299999,0.0
"(650, 6)",49.3193927883,0.0
"(651, 1)",134.79868923500001,0.0
"(651, 2)",90.358263573700015,0.0
"(651, 4)",164.64349082799998,0.0
"(651, 5)",110.363832351,0.0
"(652, 0)",80.758607197900005,0.0
"(652, 1)",66.119555288599997,0.0
"(652, 4)",66.119555288599997,0.0
"(652, 6)",66.119555288599997,0.0
"(654, 0)",73.979089182500005,0.0
"(654, 3)",85.634277924599999,0.0
"(654, 4)",65.038999993100006,0.0
"(654, 5)",49.589666466499999,0.0
"(654, 6)",73.979089182500005,0.0
"(656, 1)",90.358263573700015,0.0
"(656, 2)",99.179332932999998,0.0
"(656, 3)",134.79868923500001,0.0
"(656, 4)",110.363832351,0.0
"(656, 6)",110.363832351,0.0
"(657, 0)",179.731585647,0.0
"(657, 2)",80.758607197900005,0.0
"(657, 3)",179.731585647,0.0
"(657, 5)",98.6387855766,0.0
"(657, 6)",147.151776469,0.0
"(660, 3)",40.600584970999996,0.0
"(660, 4)",40.600584970999996,0.0
"(660, 6)",40.600584970999996,0.0
"(662, 0)",164.64349082799998,0.0
"(662, 2)",89.812291094000003,0.0
"(662, 4)",163.64866410900001,0.0
"(662, 5)",90.358263573700015,0.0
"(662, 6)",164.64349082799998,0.0
"(663, 0)",73.979089182500005,0.0
"(663, 3)",89.812291094000003,0.0
"(663, 4)",73.532084722999997,0.0
"(663, 5)",49.589666466499999,0.0
"(663, 6)",73.979089182500005,0.0
"(670, 0)",73.57588823430001,0.0
"(670, 1)",60.238842382399994,0.0
"(670, 2)",33.059777644299999,0.0
"(670, 3)",73.57588823430001,0.0
"(670, 4)",60.238842382399994,0.0
"(671, 0)",33.059777644299999,0.0
"(671, 1)",27.067056647299999,0.0
"(671, 3)",33.059777644299999,0.0
"(671, 4)",27.067056647299999,0.0
"(672, 2)",40.600584970999996,0.0
"(672, 3)",90.358263573700015,0.0
"(672, 4)",90.358263573700015,0.0
"(672, 6)",90.358263573700015,0.0
"(675, 2)",100.94825899700001,0.0
"(675, 3)",224.66448205900002,0.0
"(675, 5)",123.298481971,0.0
"(675, 6)",183.93972058599999,0.0
"(676, 0)",100.94825899700001,0.0
"(676, 3)",100.94825899700001,0.0
"(676, 5)",67.667641618299996,0.0
"(676, 6)",100.94825899700001,0.0
"(677, 0)",224.66448205900002,0.0
"(677, 2)",100.94825899700001,0.0
"(677, 3)",224.66448205900002,0.0
"(677, 5)",150.59710595600001,0.0
"(677, 6)",224.66448205900002,0.0
"(679, 1)",163.64866410900001,0.0
"(679, 2)",109.696980059,0.0
"(679, 4)",199.88092971099999,0.0
"(679, 5)",134.79868923500001,0.0
"(679, 6)",164.64349082799998,0.0
"(680, 0)",40.600584970999996,0.0
"(680, 3)",49.589666466499999,0.0
"(680, 4)",40.600584970999996,0.0
"(680, 6)",40.600584970999996,0.0
"(684, 0)",90.358263573700015,0.0
"(684, 2)",49.589666466499999,0.0
"(684, 4)",90.358263573700015,0.0
"(684, 6)",90.358263573700015,0.0
"(690, 1)",183.93972058599999,0.0
"(690, 2)",123.298481971,0.0
"(690, 5)",183.93972058599999,0.0
"(690, 6)",274.40581804700003,0.0
"(691, 2)",82.649444110800005,0.0
"(691, 5)",123.298481971,0.0
"(691, 6)",183.93972058599999,0.0
"(703, 0)",134.79868923500001,0.0
"(703, 1)",90.358263573700015,0.0
"(703, 2)",99.179332932999998,0.0
"(703, 4)",110.363832351,0.0
"(703, 6)",110.363832351,0.0
"(709, 2)",80.758607197900005,0.0
"(709, 4)",147.151776469,0.0
"(709, 5)",120.47768476500001,0.0
"(709, 6)",179.731585647,0.0
"(714, 0)",183.93972058599999,0.0
"(714, 1)",150.59710595600001,0.0
"(714, 2)",82.649444110800005,0.0
"(714, 3)",183.93972058599999,0.0
"(714, 6)",150.59710595600001,0.0
"(715, 0)",82.649444110800005,0.0
"(715, 1)",67.667641618299996,0.0
"(715, 3)",82.649444110800005,0.0
"(715, 6)",67.667641618299996,0.0
"(716, 0)",82.649444110800005,0.0
"(716, 1)",67.667641618299996,0.0
"(716, 6)",67.667641618299996,0.0
"(717, 1)",66.119555288599997,0.0
"(717, 5)",66.119555288599997,0.0
"(717, 6)",98.6387855766,0.0
"(721, 0)",183.93972058599999,0.0
"(721, 1)",150.59710595600001,0.0
"(721, 2)",165.29888822200002,0.0
"(721, 3)",183.93972058599999,0.0
"(721, 6)",150.59710595600001,0.0
"(724, 0)",67.667641618299996,0.0
"(724, 1)",55.401579181199999,0.0
"(724, 3)",67.667641618299996,0.0
"(725, 0)",67.667641618299996,0.0
"(725, 1)",55.401579181199999,0.0
"(727, 2)",66.119555288599997,0.0
"(727, 5)",98.6387855766,0.0
"(727, 6)",147.151776469,0.0
"(730, 1)",134.79868923500001,0.0
"(730, 2)",90.358263573700015,0.0
"(730, 4)",164.64349082799998,0.0
"(730, 5)",110.363832351,0.0
"(731, 0)",150.59710595600001,0.0
"(731, 1)",123.298481971,0.0
"(731, 2)",135.335283237,0.0
"(731, 3)",150.59710595600001,0.0
"(733, 0)",80.758607197900005,0.0
"(733, 4)",80.758607197900005,0.0
"(733, 5)",66.119555288599997,0.0
"(733, 6)",98.6387855766,0.0
"(743, 1)",144.74695643299998,0.0
"(743, 2)",97.026786499500005,0.0
"(743, 4)",176.794331822,0.0
"(743, 5)",134.79868923500001,0.0
"(743, 6)",164.64349082799998,0.0
"(744, 0)",183.93972058599999,0.0
"(744, 1)",150.59710595600001,0.0
"(744, 2)",82.649444110800005,0.0
"(744, 3)",183.93972058599999,0.0
"(744, 4)",150.59710595600001,0.0
"(745, 0)",82.649444110800005,0.0
"(745, 1)",67.667641618299996,0.0
"(745, 3)",82.649444110800005,0.0
"(745, 4)",67.667641618299996,0.0
"(750, 1)",60.5689553984,0.0
"(750, 4)",73.979089182500005,0.0
"(750, 5)",60.5689553984,0.0
"(750, 6)",90.358263573700015,0.0
"(751, 0)",82.649444110800005,0.0
"(751, 1)",67.667641618299996,0.0
"(751, 4)",67.667641618299996,0.0
"(754, 2)",80.758607197900005,0.0
"(754, 4)",179.731585647,0.0
"(754, 5)",120.47768476500001,0.0
"(754, 6)",179.731585647,0.0
"(758, 0)",99.179332932999998,0.0
"(758, 1)",49.589666466499999,0.0
"(758, 3)",76.013106412200003,0.0
"(758, 4)",49.589666466499999,0.0
"(758, 6)",49.589666466499999,0.0
"(759, 0)",40.600584970999996,0.0
"(759, 3)",49.589666466499999,0.0
"(759, 4)",40.600584970999996,0.0
"(759, 6)",40.600584970999996,0.0
"(760, 0)",90.358263573700015,0.0
"(760, 2)",49.589666466499999,0.0
"(760, 4)",90.358263573700015,0.0
"(760, 6)",90.358263573700015,0.0
"(766, 0)",183.93972058599999,0.0
"(766, 1)",150.59710595600001,0.0
"(766, 2)",165.29888822200002,0.0
"(766, 3)",183.93972058599999,0.0
"(766, 4)",150.59710595600001,0.0
"(771, 0)",150.59710595600001,0.0
"(771, 1)",123.298481971,0.0
"(771, 2)",67.667641618299996,0.0
"(771, 3)",150.59710595600001,0.0
"(775, 0)",180.71652714699999,0.0
"(775, 1)",164.64349082799998,0.0
"(775, 3)",180.71652714699999,0.0
"(775, 4)",199.88092971099999,0.0
"(775, 5)",133.984194006,0.0
"(776, 0)",164.64349082799998,0.0
"(776, 1)",164.64349082799998,0.0
"(776, 2)",180.71652714699999,0.0
"(776, 3)",164.64349082799998,0.0
"(776, 4)",164.64349082799998,0.0
"(776, 5)",110.363832351,0.0
"(778, 0)",274.40581804700003,0.0
"(778, 1)",224.66448205900002,0.0
"(778, 2)",246.596963942,0.0
"(778, 3)",274.40581804700003,0.0
"(778, 5)",150.59710595600001,0.0
"(779, 0)",150.59710595600001,0.0
"(779, 1)",123.298481971,0.0
"(779, 2)",135.335283237,0.0
"(779, 3)",150.59710595600001,0.0
"(782, 4)",49.589666466499999,0.0
"(782, 5)",40.600584970999996,0.0
"(782, 6)",60.5689553984,0.0
"(787, 2)",100.94825899700001,0.0
"(787, 4)",183.93972058599999,0.0
"(787, 5)",150.59710595600001,0.0
"(787, 6)",224.66448205900002,0.0
"(794, 2)",60.5689553984,0.0
"(794, 4)",110.363832351,0.0
"(794, 5)",90.358263573700015,0.0
"(794, 6)",134.79868923500001,0.0
"(807, 0)",100.94825899700001,0.0
"(807, 1)",82.649444110800005,0.0
"(807, 4)",82.649444110800005,0.0
"(807, 6)",82.649444110800005,0.0
"(813, 2)",100.94825899700001,0.0
"(813, 4)",224.66448205900002,0.0
"(813, 5)",150.59710595600001,0.0
"(813, 6)",224.66448205900002,0.0
"(816, 1)",147.151776469,0.0
"(816, 2)",98.6387855766,0.0
"(816, 5)",147.151776469,0.0
"(816, 6)",219.524654438,0.0
"(817, 0)",134.79868923500001,0.0
"(817, 1)",90.358263573700015,0.0
"(817, 2)",60.5689553984,0.0
"(817, 4)",133.984194006,0.0
"(817, 6)",133.984194006,0.0
"(823, 1)",80.758607197900005,0.0
"(823, 3)",98.6387855766,0.0
"(823, 5)",66.119555288599997,0.0
"(823, 6)",98.6387855766,0.0
"(833, 0)",60.5689553984,0.0
"(833, 1)",49.589666466499999,0.0
"(833, 3)",60.5689553984,0.0
"(833, 4)",60.202979100699999,0.0
"(833, 6)",60.202979100699999,0.0
"(841, 0)",150.59710595600001,0.0
"(841, 1)",123.298481971,0.0
"(841, 4)",123.298481971,0.0
"(841, 5)",82.649444110800005,0.0
"(842, 0)",82.649444110800005,0.0
"(842, 1)",67.667641618299996,0.0
"(842, 4)",67.667641618299996,0.0
"(844, 0)",67.667641618299996,0.0
"(844, 1)",55.401579181199999,0.0
"(845, 0)",123.298481971,0.0
"(845, 1)",100.94825899700001,0.0
"(845, 5)",67.667641618299996,0.0
"(846, 0)",183.93972058599999,0.0
"(846, 1)",150.59710595600001,0.0
"(846, 2)",165.29888822200002,0.0
"(846, 3)",183.93972058599999,0.0
"(846, 4)",150.59710595600001,0.0
"(847, 1)",104.95640890799999,0.0
"(847, 3)",96.1975217074,0.0
"(847, 4)",73.979089182500005,0.0
"(847, 5)",60.5689553984,0.0
"(847, 6)",90.358263573700015,0.0
"(848, 1)",40.600584970999996,0.0
"(848, 3)",60.5689553984,0.0
"(848, 4)",49.589666466499999,0.0
"(848, 6)",49.589666466499999,0.0
"(853, 1)",100.94825899700001,0.0
"(853, 3)",123.298481971,0.0
"(853, 5)",82.649444110800005,0.0
"(853, 6)",123.298481971,0.0
"(854, 1)",100.94825899700001,0.0
"(854, 5)",82.649444110800005,0.0
"(854, 6)",123.298481971,0.0
"(860, 1)",100.94825899700001,0.0
"(860, 4)",123.298481971,0.0
"(860, 5)",100.94825899700001,0.0
"(860, 6)",150.59710595600001,0.0
