Unnamed: 0,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,BC_debris,BC_regular,BC_regular_sp,IG_1,Qval
"(173, 3)",1,0.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,5.0,4.0,0.0,0.0,14.9361205104
"(173, 4)",1,42.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.0,4.0,21.0,0.0,18.243018787600001
"(173, 5)",1,42.0,1.0,3.0,14.0,3.0,0.0742735782143,0.0608100626252,6.0,4.0,21.0,3.0,18.243018787600001
"(173, 8)",1,0.0,4.0,3.0,17.0,3.0,0.818730753078,0.0333732699603,5.0,4.0,0.0,0.0,8.1971167341899989
"(173, 10)",1,0.0,1.0,3.0,14.0,3.0,0.0742735782143,0.0608100626252,5.0,4.0,0.0,0.0,14.9361205104
"(173, 11)",1,42.0,1.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,6.0,4.0,21.0,3.0,18.243018787600001
"(173, 13)",1,42.0,0.5,3.0,13.5,3.0,0.818730753078,0.0608100626252,6.0,4.0,21.0,0.0,18.243018787600001
"(174, 3)",1,0.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,4.0,2.0,0.0,0.0,12.228661193499999
"(174, 4)",1,42.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,4.0,2.0,21.0,0.0,14.9361205104
"(174, 5)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,2.0,21.0,3.0,14.9361205104
"(174, 8)",1,0.0,4.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(174, 9)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,2.0,21.0,3.0,14.9361205104
"(174, 11)",1,42.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,4.0,2.0,21.0,3.0,14.9361205104
"(174, 13)",1,42.0,0.5,3.0,14.5,3.0,0.818730753078,0.0497870683679,4.0,2.0,21.0,0.0,14.9361205104
"(179, 3)",1,0.0,1.0,3.0,20.0,4.0,0.818730753078,0.0183156388887,4.0,2.0,0.0,0.0,4.4986730461400004
"(179, 10)",1,36.0,1.0,3.0,20.0,4.0,0.0223707718562,0.0183156388887,4.0,2.0,18.0,0.0,5.4946916666199996
"(179, 11)",1,36.0,1.0,3.0,20.0,4.0,0.0223707718562,0.0183156388887,4.0,2.0,18.0,3.0,5.4946916666199996
"(179, 13)",1,36.0,0.5,3.0,19.5,4.0,0.818730753078,0.0183156388887,4.0,2.0,18.0,0.0,5.4946916666199996
"(179, 14)",1,36.0,1.0,3.0,20.0,4.0,0.818730753078,0.0183156388887,4.0,2.0,18.0,0.0,5.4946916666199996
"(182, 3)",1,0.0,1.0,3.0,10.0,2.0,0.165298888222,0.135335283237,5.0,5.5,0.0,0.0,33.240947508699996
"(182, 4)",1,0.0,1.0,3.0,10.0,2.0,0.818730753078,0.135335283237,6.0,7.0,0.0,0.0,33.240947508699996
"(182, 7)",1,0.0,4.0,3.0,13.0,2.0,0.818730753078,0.0742735782143,4.0,5.5,0.0,0.0,18.243018787600001
"(182, 8)",1,0.0,4.0,3.0,13.0,2.0,0.818730753078,0.0742735782143,5.0,5.5,0.0,0.0,18.243018787600001
"(182, 9)",1,0.0,1.0,3.0,10.0,2.0,0.818730753078,0.135335283237,5.0,5.5,0.0,0.0,33.240947508699996
"(182, 11)",1,48.0,1.0,3.0,10.0,2.0,0.818730753078,0.135335283237,9.33333333333,7.0,24.0,3.0,40.600584970999996
"(182, 13)",1,48.0,0.5,3.0,9.5,2.0,0.818730753078,0.135335283237,9.33333333333,7.0,24.0,0.0,40.600584970999996
"(183, 4)",1,0.0,1.0,3.0,11.0,2.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(183, 7)",1,0.0,4.0,3.0,14.0,2.0,0.818730753078,0.0608100626252,3.0,4.0,0.0,0.0,14.9361205104
"(183, 8)",1,0.0,4.0,3.0,14.0,2.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(183, 9)",1,0.0,1.0,3.0,11.0,2.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(183, 10)",1,48.0,1.0,3.0,11.0,2.0,0.818730753078,0.110803158362,6.33333333333,4.0,24.0,0.0,33.240947508699996
"(183, 11)",1,48.0,1.0,3.0,11.0,2.0,0.135335283237,0.110803158362,6.33333333333,4.0,24.0,3.0,33.240947508699996
"(183, 13)",1,48.0,0.5,3.0,10.5,2.0,0.818730753078,0.110803158362,6.33333333333,4.0,24.0,0.0,33.240947508699996
"(192, 1)",1,0.0,1.0,6.0,8.0,0.0,0.818730753078,0.201896517995,7.37142857143,8.0,0.0,0.0,90.190251437499995
"(192, 3)",1,0.0,1.0,6.0,8.0,0.0,0.818730753078,0.201896517995,9.37142857143,9.0,7.5,0.0,90.190251437499995
"(192, 4)",1,50.0,1.0,6.0,8.0,0.0,0.246596963942,0.201896517995,13.8761904762,7.0,37.5,0.0,110.158621865
"(192, 5)",1,50.0,1.0,6.0,8.0,0.0,0.818730753078,0.201896517995,13.8761904762,7.0,37.5,3.0,110.158621865
"(193, 1)",1,0.0,1.0,3.0,9.0,3.0,0.201896517995,0.165298888222,8.13333333333,7.33333333333,0.0,0.0,40.600584970999996
"(193, 3)",1,0.0,1.0,3.0,9.0,3.0,0.201896517995,0.165298888222,9.13333333333,6.66666666667,0.0,0.0,40.600584970999996
"(193, 5)",1,0.0,1.0,3.0,9.0,3.0,0.818730753078,0.165298888222,14.2666666667,6.66666666667,0.0,0.0,40.600584970999996
"(193, 9)",1,0.0,1.0,3.0,9.0,3.0,0.818730753078,0.165298888222,9.13333333333,6.66666666667,0.0,0.0,40.600584970999996
"(193, 11)",1,42.0,1.0,3.0,9.0,3.0,0.818730753078,0.165298888222,14.2666666667,7.33333333333,21.0,3.0,47.9366775843
"(193, 13)",1,42.0,0.5,3.0,8.5,3.0,0.818730753078,0.165298888222,14.2666666667,7.33333333333,21.0,0.0,49.589666466499999
"(194, 1)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,6.13333333333,5.0,0.0,0.0,33.240947508699996
"(194, 5)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,0.0,0.0,33.240947508699996
"(194, 8)",1,0.0,4.0,3.0,13.0,3.0,0.818730753078,0.0742735782143,6.13333333333,5.0,0.0,0.0,18.243018787600001
"(194, 9)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,0.0,0.0,33.240947508699996
"(194, 10)",1,42.0,1.0,3.0,10.0,3.0,0.165298888222,0.135335283237,10.2666666667,5.0,21.0,0.0,40.600584970999996
"(194, 11)",1,42.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,21.0,3.0,40.600584970999996
"(194, 13)",1,42.0,0.5,3.0,9.5,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,21.0,0.0,40.600584970999996
"(197, 2)",1,0.0,3.0,6.0,13.0,0.0,0.818730753078,0.0742735782143,3.0,8.0,0.0,0.0,33.179139298000003
"(197, 7)",1,0.0,4.0,6.0,14.0,0.0,0.135335283237,0.0608100626252,3.0,8.0,0.0,0.0,27.164781703899997
"(197, 9)",1,30.0,1.0,6.0,11.0,0.0,0.135335283237,0.110803158362,9.13333333333,9.5,30.0,3.0,60.456333495500004
"(197, 10)",1,30.0,1.0,6.0,11.0,0.0,0.135335283237,0.110803158362,9.13333333333,9.5,30.0,0.0,60.456333495500004
"(198, 2)",1,0.0,3.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,6.13333333333,6.0,0.0,0.0,14.9361205104
"(198, 4)",1,0.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,6.13333333333,6.0,0.0,0.0,22.282073464299998
"(198, 5)",1,0.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,6.13333333333,6.0,0.0,0.0,22.282073464299998
"(198, 7)",1,0.0,4.0,3.0,15.0,4.0,0.110803158362,0.0497870683679,6.13333333333,7.0,0.0,0.0,12.228661193499999
"(198, 10)",1,36.0,1.0,3.0,12.0,4.0,0.110803158362,0.0907179532894,10.2666666667,7.0,18.0,0.0,27.215385986799998
"(198, 11)",1,36.0,1.0,3.0,12.0,4.0,0.818730753078,0.0907179532894,10.2666666667,7.0,18.0,3.0,27.215385986799998
"(198, 13)",1,36.0,0.5,3.0,11.5,4.0,0.818730753078,0.0907179532894,10.2666666667,7.0,18.0,0.0,27.215385986799998
"(203, 2)",1,0.0,3.0,3.0,18.0,4.0,0.818730753078,0.0273237224473,5.33333333333,4.0,0.0,0.0,6.7112315568499996
"(203, 4)",1,0.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,5.33333333333,4.0,0.0,0.0,10.011980988099999
"(203, 5)",1,0.0,1.0,3.0,16.0,4.0,0.818730753078,0.0407622039784,5.33333333333,4.0,0.0,0.0,10.011980988099999
"(203, 10)",1,36.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,18.0,0.0,12.228661193499999
"(203, 11)",1,36.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,18.0,3.0,12.228661193499999
"(203, 13)",1,36.0,0.5,3.0,15.5,4.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,18.0,0.0,12.228661193499999
"(203, 14)",1,36.0,1.0,3.0,16.0,4.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,18.0,0.0,12.228661193499999
"(213, 0)",1,0.0,4.0,6.0,10.0,0.0,0.818730753078,0.135335283237,4.0,12.0,0.0,0.0,60.456333495500004
"(213, 2)",1,0.0,3.0,6.0,9.0,0.0,0.301194211912,0.165298888222,3.0,8.0,0.0,0.0,73.841532479700007
"(213, 7)",1,0.0,4.0,6.0,10.0,0.0,0.301194211912,0.135335283237,3.0,8.0,0.0,0.0,60.456333495500004
"(213, 9)",1,30.0,1.0,6.0,7.0,0.0,0.301194211912,0.246596963942,9.13333333333,9.5,30.0,3.0,134.548044581
"(213, 10)",1,30.0,1.0,6.0,7.0,0.0,0.818730753078,0.246596963942,9.13333333333,9.5,30.0,0.0,134.548044581
"(214, 0)",1,0.0,4.0,3.0,11.0,1.0,0.246596963942,0.110803158362,10.2666666667,10.0,0.0,0.0,27.215385986799998
"(214, 2)",1,0.0,3.0,3.0,10.0,1.0,0.818730753078,0.135335283237,6.13333333333,6.0,0.0,0.0,33.240947508699996
"(214, 4)",1,0.0,1.0,3.0,8.0,1.0,0.818730753078,0.201896517995,6.13333333333,6.0,0.0,0.0,49.589666466499999
"(214, 5)",1,0.0,1.0,3.0,8.0,1.0,0.818730753078,0.201896517995,6.13333333333,6.0,0.0,0.0,49.589666466499999
"(214, 7)",1,0.0,4.0,3.0,11.0,1.0,0.818730753078,0.110803158362,6.13333333333,7.0,0.0,0.0,27.215385986799998
"(214, 10)",1,54.0,1.0,3.0,8.0,1.0,0.818730753078,0.201896517995,10.2666666667,7.0,27.0,0.0,60.5689553984
"(214, 11)",1,54.0,1.0,3.0,8.0,1.0,0.818730753078,0.201896517995,10.2666666667,7.0,27.0,3.0,60.5689553984
"(214, 13)",1,54.0,0.5,3.0,7.5,1.0,0.818730753078,0.201896517995,10.2666666667,7.0,27.0,0.0,60.5689553984
"(215, 2)",1,0.0,3.0,3.0,14.0,1.0,0.110803158362,0.0608100626252,6.13333333333,6.0,0.0,0.0,14.9361205104
"(215, 4)",1,0.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,6.13333333333,6.0,0.0,0.0,22.282073464299998
"(215, 5)",1,0.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,6.13333333333,6.0,0.0,0.0,22.282073464299998
"(215, 7)",1,0.0,4.0,3.0,15.0,1.0,0.110803158362,0.0497870683679,6.13333333333,7.0,0.0,0.0,12.228661193499999
"(215, 10)",1,54.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,10.2666666667,7.0,27.0,0.0,27.215385986799998
"(215, 11)",1,54.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,10.2666666667,7.0,27.0,3.0,27.215385986799998
"(215, 13)",1,54.0,0.5,3.0,11.5,1.0,0.818730753078,0.0907179532894,10.2666666667,7.0,27.0,0.0,27.215385986799998
"(216, 4)",1,0.0,1.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(216, 5)",1,0.0,1.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(216, 7)",1,0.0,4.0,3.0,18.0,1.0,0.818730753078,0.0273237224473,3.0,4.0,0.0,0.0,6.7112315568499996
"(216, 10)",1,54.0,1.0,3.0,15.0,1.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,27.0,0.0,14.9361205104
"(216, 11)",1,54.0,1.0,3.0,15.0,1.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,27.0,3.0,14.9361205104
"(216, 13)",1,54.0,0.5,3.0,14.5,1.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,27.0,0.0,14.9361205104
"(219, 3)",1,0.0,1.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(219, 5)",1,0.0,1.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(219, 7)",1,0.0,4.0,3.0,18.0,2.0,0.818730753078,0.0273237224473,3.0,4.0,0.0,0.0,6.7112315568499996
"(219, 10)",1,48.0,1.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,6.33333333333,4.0,24.0,0.0,14.9361205104
"(219, 11)",1,48.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,24.0,3.0,14.9361205104
"(219, 13)",1,48.0,0.5,3.0,14.5,2.0,0.818730753078,0.0497870683679,6.33333333333,4.0,24.0,0.0,14.9361205104
"(223, 3)",1,0.0,1.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0,10.011980988099999
"(223, 8)",1,0.0,4.0,3.0,19.0,3.0,0.0497870683679,0.0223707718562,4.0,2.0,0.0,0.0,5.4946916666199996
"(223, 10)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,4.0,2.0,21.0,0.0,12.228661193499999
"(223, 11)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,4.0,2.0,21.0,3.0,12.228661193499999
"(223, 13)",1,42.0,0.5,3.0,15.5,3.0,0.818730753078,0.0407622039784,4.0,2.0,21.0,0.0,12.228661193499999
"(223, 14)",1,42.0,1.0,3.0,16.0,3.0,0.0497870683679,0.0407622039784,4.0,2.0,21.0,0.0,12.228661193499999
"(227, 2)",1,0.0,3.0,3.0,18.0,2.0,0.0497870683679,0.0273237224473,5.33333333333,4.0,0.0,0.0,6.7112315568499996
"(227, 4)",1,0.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,5.33333333333,4.0,0.0,0.0,10.011980988099999
"(227, 5)",1,0.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,5.33333333333,4.0,0.0,0.0,10.011980988099999
"(227, 10)",1,48.0,1.0,3.0,16.0,2.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,24.0,0.0,12.228661193499999
"(227, 11)",1,48.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,6.33333333333,4.0,24.0,3.0,12.228661193499999
"(227, 13)",1,48.0,0.5,3.0,15.5,2.0,0.818730753078,0.0407622039784,6.33333333333,4.0,24.0,0.0,12.228661193499999
"(227, 14)",1,48.0,1.0,3.0,16.0,2.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,24.0,0.0,12.228661193499999
"(228, 2)",1,0.0,3.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(228, 4)",1,0.0,1.0,3.0,13.0,1.0,0.818730753078,0.0742735782143,4.0,4.0,0.0,0.0,18.243018787600001
"(228, 7)",1,0.0,4.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,3.0,4.0,0.0,0.0,10.011980988099999
"(228, 10)",1,54.0,1.0,3.0,13.0,1.0,0.818730753078,0.0742735782143,6.33333333333,4.0,27.0,0.0,22.282073464299998
"(228, 11)",1,54.0,1.0,3.0,13.0,1.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,27.0,3.0,22.282073464299998
"(228, 13)",1,54.0,0.5,3.0,12.5,1.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,27.0,0.0,22.282073464299998
"(231, 4)",1,30.0,1.0,6.0,10.0,0.0,0.165298888222,0.135335283237,5.0,5.5,30.0,0.0,73.841532479700007
"(231, 5)",1,30.0,1.0,6.0,10.0,0.0,0.165298888222,0.135335283237,5.0,5.5,30.0,3.0,73.841532479700007
"(231, 7)",1,0.0,4.0,6.0,13.0,0.0,0.165298888222,0.0742735782143,3.0,5.5,0.0,0.0,33.179139298000003
"(231, 8)",1,0.0,4.0,6.0,13.0,0.0,0.818730753078,0.0742735782143,4.0,7.0,0.0,0.0,33.179139298000003
"(231, 9)",1,30.0,1.0,6.0,10.0,0.0,0.165298888222,0.135335283237,5.0,5.5,30.0,3.0,73.841532479700007
"(231, 10)",1,30.0,1.0,6.0,10.0,0.0,0.165298888222,0.135335283237,8.33333333333,7.0,30.0,0.0,73.841532479700007
"(232, 8)",1,0.0,4.0,3.0,20.0,3.0,0.818730753078,0.0183156388887,4.0,2.0,0.0,0.0,4.4986730461400004
"(232, 10)",1,42.0,1.0,3.0,17.0,3.0,0.0407622039784,0.0333732699603,4.0,2.0,21.0,0.0,10.011980988099999
"(232, 11)",1,42.0,1.0,3.0,17.0,3.0,0.818730753078,0.0333732699603,4.0,2.0,21.0,3.0,10.011980988099999
"(232, 13)",1,42.0,0.5,3.0,16.5,3.0,0.0407622039784,0.0333732699603,4.0,2.0,21.0,0.0,10.011980988099999
"(232, 14)",1,42.0,1.0,3.0,17.0,3.0,0.818730753078,0.0333732699603,4.0,2.0,21.0,0.0,10.011980988099999
"(236, 3)",1,0.0,1.0,3.0,10.0,3.0,0.165298888222,0.135335283237,5.0,5.5,0.0,0.0,33.240947508699996
"(236, 5)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,6.0,7.0,0.0,0.0,33.240947508699996
"(236, 7)",1,0.0,4.0,3.0,13.0,3.0,0.165298888222,0.0742735782143,4.0,5.5,0.0,0.0,18.243018787600001
"(236, 8)",1,0.0,4.0,3.0,13.0,3.0,0.165298888222,0.0742735782143,5.0,5.5,0.0,0.0,18.243018787600001
"(236, 9)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,5.0,5.5,0.0,0.0,33.240947508699996
"(236, 11)",1,42.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,9.33333333333,7.0,21.0,3.0,32.4804679768
"(236, 13)",1,42.0,0.5,3.0,9.5,3.0,0.818730753078,0.135335283237,9.33333333333,7.0,21.0,0.0,40.600584970999996
"(239, 4)",1,0.0,1.0,3.0,11.0,2.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(239, 5)",1,0.0,1.0,3.0,11.0,2.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(239, 7)",1,0.0,4.0,3.0,14.0,2.0,0.135335283237,0.0608100626252,3.0,4.0,0.0,0.0,14.9361205104
"(239, 8)",1,0.0,4.0,3.0,14.0,2.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(239, 10)",1,48.0,1.0,3.0,11.0,2.0,0.135335283237,0.110803158362,6.33333333333,4.0,24.0,0.0,33.240947508699996
"(239, 11)",1,48.0,1.0,3.0,11.0,2.0,0.135335283237,0.110803158362,6.33333333333,4.0,24.0,3.0,32.132915925100001
"(239, 13)",1,48.0,0.5,3.0,10.5,2.0,0.135335283237,0.110803158362,6.33333333333,4.0,24.0,0.0,33.240947508699996
"(241, 1)",1,0.0,1.0,6.0,9.0,0.0,0.201896517995,0.165298888222,6.66666666667,7.0,0.0,0.0,73.841532479700007
"(241, 4)",1,30.0,1.0,6.0,9.0,0.0,0.818730753078,0.165298888222,8.66666666667,6.5,30.0,0.0,90.190251437499995
"(241, 5)",1,30.0,1.0,6.0,9.0,0.0,0.201896517995,0.165298888222,8.66666666667,6.5,30.0,3.0,77.865248529300004
"(241, 8)",1,0.0,4.0,6.0,12.0,0.0,0.818730753078,0.0907179532894,6.66666666667,7.0,0.0,0.0,40.525092251899999
"(241, 9)",1,30.0,1.0,6.0,9.0,0.0,0.818730753078,0.165298888222,8.66666666667,6.5,30.0,3.0,90.190251437499995
"(241, 10)",1,30.0,1.0,6.0,9.0,0.0,0.818730753078,0.165298888222,12.6666666667,9.0,30.0,0.0,90.190251437499995
"(242, 5)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(242, 7)",1,0.0,4.0,3.0,14.0,3.0,0.135335283237,0.0608100626252,3.0,4.0,0.0,0.0,14.9361205104
"(242, 8)",1,0.0,4.0,3.0,14.0,3.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0,14.9361205104
"(242, 9)",1,0.0,1.0,3.0,11.0,3.0,0.135335283237,0.110803158362,4.0,4.0,0.0,0.0,27.215385986799998
"(242, 10)",1,42.0,1.0,3.0,11.0,3.0,0.135335283237,0.110803158362,6.33333333333,4.0,21.0,0.0,33.240947508699996
"(242, 11)",1,42.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,6.33333333333,4.0,21.0,3.0,33.240947508699996
"(242, 13)",1,42.0,0.5,3.0,10.5,3.0,0.818730753078,0.110803158362,6.33333333333,4.0,21.0,0.0,33.240947508699996
"(244, 5)",1,0.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(244, 7)",1,0.0,4.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,3.0,4.0,0.0,0.0,6.7112315568499996
"(244, 9)",1,0.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(244, 10)",1,42.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,21.0,0.0,14.9361205104
"(244, 11)",1,42.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,6.33333333333,4.0,21.0,3.0,14.9361205104
"(244, 13)",1,42.0,0.5,3.0,14.5,3.0,0.818730753078,0.0497870683679,6.33333333333,4.0,21.0,0.0,14.9361205104
"(248, 3)",1,0.0,1.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(248, 4)",1,42.0,1.0,3.0,18.0,3.0,0.0333732699603,0.0273237224473,4.0,2.0,21.0,0.0,8.1971167341899989
"(248, 5)",1,42.0,1.0,3.0,18.0,3.0,0.0333732699603,0.0273237224473,4.0,2.0,21.0,3.0,8.1971167341799998
"(248, 9)",1,42.0,1.0,3.0,18.0,3.0,0.0333732699603,0.0273237224473,4.0,2.0,21.0,3.0,8.1971167341799998
"(248, 11)",1,42.0,1.0,3.0,18.0,3.0,0.0333732699603,0.0273237224473,4.0,2.0,21.0,3.0,8.1971167341799998
"(248, 13)",1,42.0,0.5,3.0,17.5,3.0,0.818730753078,0.0273237224473,4.0,2.0,21.0,0.0,8.1971167341899989
"(248, 14)",1,0.0,1.0,3.0,18.0,3.0,0.0333732699603,0.0273237224473,4.0,2.0,0.0,0.0,6.7112315568499996
"(252, 5)",1,0.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,4.0,4.0,0.0,0.0,22.282073464299998
"(252, 7)",1,0.0,4.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,3.0,4.0,0.0,0.0,12.228661193499999
"(252, 8)",1,0.0,4.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(252, 10)",1,42.0,1.0,3.0,12.0,3.0,0.818730753078,0.0907179532894,6.33333333333,4.0,21.0,0.0,27.215385986799998
"(252, 11)",1,42.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,6.33333333333,4.0,21.0,3.0,27.215385986799998
"(252, 13)",1,42.0,0.5,3.0,11.5,3.0,0.110803158362,0.0907179532894,6.33333333333,4.0,21.0,0.0,27.215385986799998
"(253, 7)",1,0.0,4.0,3.0,16.0,3.0,0.0907179532894,0.0407622039784,3.0,4.0,0.0,0.0,10.011980988099999
"(253, 8)",1,0.0,4.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,4.0,4.0,0.0,0.0,10.011980988099999
"(253, 10)",1,42.0,1.0,3.0,13.0,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,0.0,22.282073464299998
"(253, 11)",1,42.0,1.0,3.0,13.0,3.0,0.818730753078,0.0742735782143,6.33333333333,4.0,21.0,3.0,22.282073464299998
"(253, 13)",1,42.0,0.5,3.0,12.5,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,0.0,22.282073464299998
"(257, 4)",1,0.0,1.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(257, 7)",1,0.0,4.0,3.0,18.0,2.0,0.818730753078,0.0273237224473,3.0,4.0,0.0,0.0,6.7112315568499996
"(257, 9)",1,0.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0,12.228661193499999
"(257, 10)",1,48.0,1.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,6.33333333333,4.0,24.0,0.0,14.9361205104
"(257, 11)",1,48.0,1.0,3.0,15.0,2.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,24.0,3.0,14.9361205104
"(257, 13)",1,48.0,0.5,3.0,14.5,2.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,24.0,0.0,14.9361205104
"(258, 4)",1,0.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,4.0,0.0,0.0,10.011980988099999
"(258, 7)",1,0.0,4.0,3.0,19.0,2.0,0.818730753078,0.0223707718562,3.0,4.0,0.0,0.0,5.4946916666199996
"(258, 10)",1,48.0,1.0,3.0,16.0,2.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,24.0,0.0,12.228661193499999
"(258, 11)",1,48.0,1.0,3.0,16.0,2.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,24.0,3.0,12.228661193499999
"(258, 13)",1,48.0,0.5,3.0,15.5,2.0,0.818730753078,0.0407622039784,6.33333333333,4.0,24.0,0.0,12.228661193499999
"(264, 9)",1,0.0,1.0,3.0,20.0,3.0,0.0223707718562,0.0183156388887,4.0,2.0,0.0,0.0,4.4986730461400004
"(264, 10)",1,42.0,1.0,3.0,20.0,3.0,0.0223707718562,0.0183156388887,4.0,2.0,21.0,0.0,5.4946916666199996
"(264, 11)",1,42.0,1.0,3.0,20.0,3.0,0.0223707718562,0.0183156388887,4.0,2.0,21.0,3.0,5.4946916666199996
"(264, 13)",1,42.0,0.5,3.0,19.5,3.0,0.818730753078,0.0183156388887,4.0,2.0,21.0,0.0,5.4946916666199996
"(264, 14)",1,42.0,1.0,3.0,20.0,3.0,0.818730753078,0.0183156388887,4.0,2.0,21.0,0.0,5.4946916666199996
