,Intercept,SNEBC,resource,Rem. demand,Rem. Debris,Satisfied demand,Exp period before,Exp period after,BC_debris,BC_regular,BC_regular_sp,IG_1
"(1690, 11)",1,54.0,1.0,3.0,14.0,1.0,0.0742735782143,0.0608100626252,4.0,2.0,27.0,3.0
"(1690, 13)",1,54.0,0.5,3.0,13.5,1.0,0.0742735782143,0.0608100626252,4.0,2.0,27.0,0.0
"(1690, 14)",1,54.0,1.0,3.0,14.0,1.0,0.818730753078,0.0608100626252,4.0,2.0,27.0,0.0
"(1694, 1)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,6.13333333333,5.0,0.0,0.0
"(1694, 3)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,0.0,0.0
"(1694, 4)",1,0.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,0.0,0.0
"(1694, 8)",1,0.0,4.0,3.0,13.0,3.0,0.818730753078,0.0742735782143,6.13333333333,5.0,0.0,0.0
"(1694, 10)",1,42.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,21.0,0.0
"(1694, 11)",1,42.0,1.0,3.0,10.0,3.0,0.818730753078,0.135335283237,10.2666666667,5.0,21.0,3.0
"(1694, 13)",1,42.0,0.5,3.0,9.5,3.0,0.165298888222,0.135335283237,10.2666666667,5.0,21.0,0.0
"(1701, 2)",1,0.0,3.0,3.0,19.0,5.0,0.0407622039784,0.0223707718562,4.0,2.0,0.0,0.0
"(1701, 3)",1,0.0,1.0,3.0,17.0,5.0,0.818730753078,0.0333732699603,4.0,2.0,0.0,0.0
"(1701, 10)",1,30.0,1.0,3.0,17.0,5.0,0.0407622039784,0.0333732699603,4.0,2.0,15.0,0.0
"(1701, 11)",1,30.0,1.0,3.0,17.0,5.0,0.818730753078,0.0333732699603,4.0,2.0,15.0,3.0
"(1701, 13)",1,30.0,0.5,3.0,16.5,5.0,0.818730753078,0.0333732699603,4.0,2.0,15.0,0.0
"(1701, 14)",1,30.0,1.0,3.0,17.0,5.0,0.818730753078,0.0333732699603,4.0,2.0,15.0,0.0
"(1704, 0)",1,0.0,4.0,3.0,19.0,1.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0
"(1704, 5)",1,0.0,1.0,3.0,16.0,1.0,0.0497870683679,0.0407622039784,4.0,2.0,0.0,0.0
"(1704, 10)",1,54.0,1.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,4.0,2.0,27.0,0.0
"(1704, 11)",1,54.0,1.0,3.0,16.0,1.0,0.0497870683679,0.0407622039784,4.0,2.0,27.0,3.0
"(1704, 13)",1,54.0,0.5,3.0,15.5,1.0,0.818730753078,0.0407622039784,4.0,2.0,27.0,0.0
"(1704, 14)",1,54.0,1.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,4.0,2.0,27.0,0.0
"(1709, 3)",1,0.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0
"(1709, 7)",1,0.0,4.0,3.0,18.0,4.0,0.818730753078,0.0273237224473,3.0,4.0,0.0,0.0
"(1709, 9)",1,0.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0
"(1709, 10)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,6.33333333333,4.0,18.0,0.0
"(1709, 11)",1,36.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,18.0,3.0
"(1709, 13)",1,36.0,0.5,3.0,14.5,4.0,0.818730753078,0.0497870683679,6.33333333333,4.0,18.0,0.0
"(1720, 2)",1,0.0,3.0,3.0,15.0,5.0,0.0907179532894,0.0497870683679,4.0,4.0,0.0,0.0
"(1720, 3)",1,0.0,1.0,3.0,13.0,5.0,0.0907179532894,0.0742735782143,4.0,4.0,0.0,0.0
"(1720, 7)",1,0.0,4.0,3.0,16.0,5.0,0.818730753078,0.0407622039784,3.0,4.0,0.0,0.0
"(1720, 10)",1,30.0,1.0,3.0,13.0,5.0,0.818730753078,0.0742735782143,6.33333333333,4.0,15.0,0.0
"(1720, 11)",1,30.0,1.0,3.0,13.0,5.0,0.818730753078,0.0742735782143,6.33333333333,4.0,15.0,3.0
"(1720, 13)",1,30.0,0.5,3.0,12.5,5.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,15.0,0.0
"(1737, 1)",1,0.0,1.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0
"(1737, 4)",1,0.0,1.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0
"(1737, 10)",1,36.0,1.0,3.0,19.0,4.0,0.0273237224473,0.0223707718562,4.0,2.0,18.0,0.0
"(1737, 11)",1,36.0,1.0,3.0,19.0,4.0,0.0273237224473,0.0223707718562,4.0,2.0,18.0,3.0
"(1737, 13)",1,36.0,0.5,3.0,18.5,4.0,0.0273237224473,0.0223707718562,4.0,2.0,18.0,0.0
"(1737, 14)",1,36.0,1.0,3.0,19.0,4.0,0.818730753078,0.0223707718562,4.0,2.0,18.0,0.0
"(1744, 3)",1,0.0,1.0,3.0,10.0,1.0,0.818730753078,0.135335283237,5.0,5.5,0.0,0.0
"(1744, 4)",1,0.0,1.0,3.0,10.0,1.0,0.165298888222,0.135335283237,6.0,7.0,0.0,0.0
"(1744, 7)",1,0.0,4.0,3.0,13.0,1.0,0.818730753078,0.0742735782143,4.0,5.5,0.0,0.0
"(1744, 8)",1,0.0,4.0,3.0,13.0,1.0,0.818730753078,0.0742735782143,5.0,5.5,0.0,0.0
"(1744, 9)",1,0.0,1.0,3.0,10.0,1.0,0.818730753078,0.135335283237,5.0,5.5,0.0,0.0
"(1744, 11)",1,54.0,1.0,3.0,10.0,1.0,0.818730753078,0.135335283237,9.33333333333,7.0,27.0,3.0
"(1744, 13)",1,54.0,0.5,3.0,9.5,1.0,0.818730753078,0.135335283237,9.33333333333,7.0,27.0,0.0
"(1745, 3)",1,0.0,1.0,3.0,11.0,1.0,0.135335283237,0.110803158362,5.0,5.5,0.0,0.0
"(1745, 7)",1,0.0,4.0,3.0,14.0,1.0,0.818730753078,0.0608100626252,4.0,5.5,0.0,0.0
"(1745, 8)",1,0.0,4.0,3.0,14.0,1.0,0.818730753078,0.0608100626252,5.0,5.5,0.0,0.0
"(1745, 9)",1,0.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,5.0,5.5,0.0,0.0
"(1745, 11)",1,54.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,9.33333333333,7.0,27.0,3.0
"(1745, 13)",1,54.0,0.5,3.0,10.5,1.0,0.818730753078,0.110803158362,9.33333333333,7.0,27.0,0.0
"(1746, 7)",1,0.0,4.0,3.0,15.0,1.0,0.110803158362,0.0497870683679,3.0,4.0,0.0,0.0
"(1746, 8)",1,0.0,4.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0
"(1746, 9)",1,0.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,4.0,4.0,0.0,0.0
"(1746, 10)",1,54.0,1.0,3.0,12.0,1.0,0.818730753078,0.0907179532894,6.33333333333,4.0,27.0,0.0
"(1746, 11)",1,54.0,1.0,3.0,12.0,1.0,0.110803158362,0.0907179532894,6.33333333333,4.0,27.0,3.0
"(1746, 13)",1,54.0,0.5,3.0,11.5,1.0,0.818730753078,0.0907179532894,6.33333333333,4.0,27.0,0.0
"(1759, 3)",1,0.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0
"(1759, 4)",1,0.0,1.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0
"(1759, 7)",1,0.0,4.0,3.0,18.0,3.0,0.818730753078,0.0273237224473,3.0,4.0,0.0,0.0
"(1759, 10)",1,42.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,21.0,0.0
"(1759, 11)",1,42.0,1.0,3.0,15.0,3.0,0.0608100626252,0.0497870683679,6.33333333333,4.0,21.0,3.0
"(1759, 13)",1,42.0,0.5,3.0,14.5,3.0,0.818730753078,0.0497870683679,6.33333333333,4.0,21.0,0.0
"(1763, 3)",1,0.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0
"(1763, 5)",1,0.0,1.0,3.0,15.0,4.0,0.0608100626252,0.0497870683679,4.0,4.0,0.0,0.0
"(1763, 7)",1,0.0,4.0,3.0,18.0,4.0,0.818730753078,0.0273237224473,3.0,4.0,0.0,0.0
"(1763, 10)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,6.33333333333,4.0,18.0,0.0
"(1763, 11)",1,36.0,1.0,3.0,15.0,4.0,0.818730753078,0.0497870683679,6.33333333333,4.0,18.0,3.0
"(1763, 13)",1,36.0,0.5,3.0,14.5,4.0,0.818730753078,0.0497870683679,6.33333333333,4.0,18.0,0.0
"(1764, 2)",1,0.0,3.0,3.0,16.0,5.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0
"(1764, 8)",1,0.0,4.0,3.0,17.0,5.0,0.818730753078,0.0333732699603,4.0,2.0,0.0,0.0
"(1764, 10)",1,30.0,1.0,3.0,14.0,5.0,0.0742735782143,0.0608100626252,4.0,2.0,15.0,0.0
"(1764, 11)",1,30.0,1.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,4.0,2.0,15.0,3.0
"(1764, 13)",1,30.0,0.5,3.0,13.5,5.0,0.0742735782143,0.0608100626252,4.0,2.0,15.0,0.0
"(1764, 14)",1,30.0,1.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,4.0,2.0,15.0,0.0
"(1774, 3)",1,0.0,1.0,3.0,16.0,5.0,0.0497870683679,0.0407622039784,4.0,4.0,0.0,0.0
"(1774, 7)",1,0.0,4.0,3.0,19.0,5.0,0.0497870683679,0.0223707718562,3.0,4.0,0.0,0.0
"(1774, 10)",1,30.0,1.0,3.0,16.0,5.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,15.0,0.0
"(1774, 11)",1,30.0,1.0,3.0,16.0,5.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,15.0,3.0
"(1774, 13)",1,30.0,0.5,3.0,15.5,5.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,15.0,0.0
"(1779, 0)",1,0.0,4.0,3.0,14.0,3.0,0.135335283237,0.0608100626252,4.0,4.0,0.0,0.0
"(1779, 4)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0
"(1779, 7)",1,0.0,4.0,3.0,14.0,3.0,0.135335283237,0.0608100626252,3.0,4.0,0.0,0.0
"(1779, 9)",1,0.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0
"(1779, 10)",1,42.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,6.33333333333,4.0,21.0,0.0
"(1779, 11)",1,42.0,1.0,3.0,11.0,3.0,0.818730753078,0.110803158362,6.33333333333,4.0,21.0,3.0
"(1779, 13)",1,42.0,0.5,3.0,10.5,3.0,0.818730753078,0.110803158362,6.33333333333,4.0,21.0,0.0
"(1781, 2)",1,0.0,3.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,4.0,4.0,0.0,0.0
"(1781, 3)",1,0.0,1.0,3.0,13.0,3.0,0.818730753078,0.0742735782143,4.0,4.0,0.0,0.0
"(1781, 7)",1,0.0,4.0,3.0,16.0,3.0,0.818730753078,0.0407622039784,3.0,4.0,0.0,0.0
"(1781, 10)",1,42.0,1.0,3.0,13.0,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,0.0
"(1781, 11)",1,42.0,1.0,3.0,13.0,3.0,0.0907179532894,0.0742735782143,6.33333333333,4.0,21.0,3.0
"(1781, 13)",1,42.0,0.5,3.0,12.5,3.0,0.818730753078,0.0742735782143,6.33333333333,4.0,21.0,0.0
"(1784, 0)",1,0.0,4.0,3.0,14.0,5.0,0.135335283237,0.0608100626252,4.0,4.0,0.0,0.0
"(1784, 3)",1,0.0,1.0,3.0,11.0,5.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0
"(1784, 5)",1,0.0,1.0,3.0,11.0,5.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0
"(1784, 7)",1,0.0,4.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,3.0,4.0,0.0,0.0
"(1784, 10)",1,30.0,1.0,3.0,11.0,5.0,0.818730753078,0.110803158362,6.33333333333,4.0,15.0,0.0
"(1784, 11)",1,30.0,1.0,3.0,11.0,5.0,0.818730753078,0.110803158362,6.33333333333,4.0,15.0,3.0
"(1784, 13)",1,30.0,0.5,3.0,10.5,5.0,0.818730753078,0.110803158362,6.33333333333,4.0,15.0,0.0
"(1787, 3)",1,0.0,1.0,3.0,14.0,5.0,0.0742735782143,0.0608100626252,4.0,4.0,0.0,0.0
"(1787, 4)",1,0.0,1.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0
"(1787, 5)",1,0.0,1.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0
"(1787, 7)",1,0.0,4.0,3.0,17.0,5.0,0.818730753078,0.0333732699603,3.0,4.0,0.0,0.0
"(1787, 10)",1,30.0,1.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,6.33333333333,4.0,15.0,0.0
"(1787, 11)",1,30.0,1.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,6.33333333333,4.0,15.0,3.0
"(1787, 13)",1,30.0,0.5,3.0,13.5,5.0,0.818730753078,0.0608100626252,6.33333333333,4.0,15.0,0.0
"(1790, 2)",1,0.0,3.0,3.0,16.0,2.0,0.0742735782143,0.0407622039784,4.0,4.0,0.0,0.0
"(1790, 7)",1,0.0,4.0,3.0,17.0,2.0,0.818730753078,0.0333732699603,3.0,4.0,0.0,0.0
"(1790, 10)",1,48.0,1.0,3.0,14.0,2.0,0.818730753078,0.0608100626252,6.33333333333,4.0,24.0,0.0
"(1790, 11)",1,48.0,1.0,3.0,14.0,2.0,0.0742735782143,0.0608100626252,6.33333333333,4.0,24.0,3.0
"(1790, 13)",1,48.0,0.5,3.0,13.5,2.0,0.818730753078,0.0608100626252,6.33333333333,4.0,24.0,0.0
"(1792, 0)",1,0.0,4.0,3.0,11.0,2.0,0.818730753078,0.110803158362,10.2666666667,10.0,0.0,0.0
"(1792, 2)",1,0.0,3.0,3.0,10.0,2.0,0.818730753078,0.135335283237,6.13333333333,6.0,0.0,0.0
"(1792, 4)",1,0.0,1.0,3.0,8.0,2.0,0.818730753078,0.201896517995,6.13333333333,6.0,0.0,0.0
"(1792, 5)",1,0.0,1.0,3.0,8.0,2.0,0.818730753078,0.201896517995,6.13333333333,6.0,0.0,0.0
"(1792, 7)",1,0.0,4.0,3.0,11.0,2.0,0.246596963942,0.110803158362,6.13333333333,7.0,0.0,0.0
"(1792, 10)",1,48.0,1.0,3.0,8.0,2.0,0.818730753078,0.201896517995,10.2666666667,7.0,24.0,0.0
"(1792, 11)",1,48.0,1.0,3.0,8.0,2.0,0.818730753078,0.201896517995,10.2666666667,7.0,24.0,3.0
"(1792, 13)",1,48.0,0.5,3.0,7.5,2.0,0.818730753078,0.201896517995,10.2666666667,7.0,24.0,0.0
"(1793, 0)",1,0.0,4.0,3.0,15.0,2.0,0.818730753078,0.0497870683679,8.66666666667,6.0,0.0,0.0
"(1793, 2)",1,0.0,3.0,3.0,14.0,2.0,0.110803158362,0.0608100626252,5.33333333333,4.0,0.0,0.0
"(1793, 4)",1,0.0,1.0,3.0,12.0,2.0,0.818730753078,0.0907179532894,5.33333333333,4.0,0.0,0.0
"(1793, 5)",1,0.0,1.0,3.0,12.0,2.0,0.818730753078,0.0907179532894,5.33333333333,4.0,0.0,0.0
"(1793, 10)",1,48.0,1.0,3.0,12.0,2.0,0.818730753078,0.0907179532894,6.33333333333,4.0,24.0,0.0
"(1793, 11)",1,48.0,1.0,3.0,12.0,2.0,0.818730753078,0.0907179532894,6.33333333333,4.0,24.0,3.0
"(1793, 13)",1,48.0,0.5,3.0,11.5,2.0,0.818730753078,0.0907179532894,6.33333333333,4.0,24.0,0.0
"(1793, 14)",1,48.0,1.0,3.0,12.0,2.0,0.110803158362,0.0907179532894,6.33333333333,4.0,24.0,0.0
"(1798, 3)",1,0.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0
"(1798, 4)",1,0.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,4.0,4.0,0.0,0.0
"(1798, 7)",1,0.0,4.0,3.0,14.0,1.0,0.135335283237,0.0608100626252,3.0,4.0,0.0,0.0
"(1798, 8)",1,0.0,4.0,3.0,14.0,1.0,0.818730753078,0.0608100626252,4.0,4.0,0.0,0.0
"(1798, 10)",1,54.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,6.33333333333,4.0,27.0,0.0
"(1798, 11)",1,54.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,6.33333333333,4.0,27.0,3.0
"(1798, 13)",1,54.0,0.5,3.0,10.5,1.0,0.135335283237,0.110803158362,6.33333333333,4.0,27.0,0.0
"(1799, 3)",1,0.0,1.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,2.0,0.0,0.0
"(1799, 4)",1,0.0,1.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,2.0,0.0,0.0
"(1799, 8)",1,0.0,4.0,3.0,18.0,1.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0
"(1799, 10)",1,54.0,1.0,3.0,15.0,1.0,0.0608100626252,0.0497870683679,4.0,2.0,27.0,0.0
"(1799, 11)",1,54.0,1.0,3.0,15.0,1.0,0.0608100626252,0.0497870683679,4.0,2.0,27.0,3.0
"(1799, 13)",1,54.0,0.5,3.0,14.5,1.0,0.818730753078,0.0497870683679,4.0,2.0,27.0,0.0
"(1799, 14)",1,54.0,1.0,3.0,15.0,1.0,0.818730753078,0.0497870683679,4.0,2.0,27.0,0.0
"(1804, 0)",1,0.0,4.0,3.0,11.0,5.0,0.246596963942,0.110803158362,10.2666666667,10.0,0.0,0.0
"(1804, 2)",1,0.0,3.0,3.0,10.0,5.0,0.818730753078,0.135335283237,6.13333333333,6.0,0.0,0.0
"(1804, 4)",1,0.0,1.0,3.0,8.0,5.0,0.818730753078,0.201896517995,6.13333333333,6.0,0.0,0.0
"(1804, 5)",1,0.0,1.0,3.0,8.0,5.0,0.818730753078,0.201896517995,6.13333333333,6.0,0.0,0.0
"(1804, 7)",1,0.0,4.0,3.0,11.0,5.0,0.818730753078,0.110803158362,6.13333333333,7.0,0.0,0.0
"(1804, 10)",1,30.0,1.0,3.0,8.0,5.0,0.818730753078,0.201896517995,10.2666666667,7.0,15.0,0.0
"(1804, 11)",1,30.0,1.0,3.0,8.0,5.0,0.818730753078,0.201896517995,10.2666666667,7.0,15.0,3.0
"(1804, 13)",1,30.0,0.5,3.0,7.5,5.0,0.818730753078,0.201896517995,10.2666666667,7.0,15.0,0.0
"(1805, 2)",1,0.0,3.0,3.0,14.0,5.0,0.818730753078,0.0608100626252,6.13333333333,6.0,0.0,0.0
"(1805, 4)",1,0.0,1.0,3.0,12.0,5.0,0.110803158362,0.0907179532894,6.13333333333,6.0,0.0,0.0
"(1805, 5)",1,0.0,1.0,3.0,12.0,5.0,0.110803158362,0.0907179532894,6.13333333333,6.0,0.0,0.0
"(1805, 7)",1,0.0,4.0,3.0,15.0,5.0,0.818730753078,0.0497870683679,6.13333333333,7.0,0.0,0.0
"(1805, 10)",1,30.0,1.0,3.0,12.0,5.0,0.110803158362,0.0907179532894,10.2666666667,7.0,15.0,0.0
"(1805, 11)",1,30.0,1.0,3.0,12.0,5.0,0.818730753078,0.0907179532894,10.2666666667,7.0,15.0,3.0
"(1805, 13)",1,30.0,0.5,3.0,11.5,5.0,0.110803158362,0.0907179532894,10.2666666667,7.0,15.0,0.0
"(1810, 1)",1,0.0,1.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,4.0,4.0,0.0,0.0
"(1810, 7)",1,0.0,4.0,3.0,19.0,1.0,0.0497870683679,0.0223707718562,3.0,4.0,0.0,0.0
"(1810, 10)",1,54.0,1.0,3.0,16.0,1.0,0.818730753078,0.0407622039784,6.33333333333,4.0,27.0,0.0
"(1810, 11)",1,54.0,1.0,3.0,16.0,1.0,0.0497870683679,0.0407622039784,6.33333333333,4.0,27.0,3.0
"(1810, 13)",1,54.0,0.5,3.0,15.5,1.0,0.818730753078,0.0407622039784,6.33333333333,4.0,27.0,0.0
"(1811, 1)",1,0.0,1.0,3.0,20.0,1.0,0.818730753078,0.0183156388887,4.0,2.0,0.0,0.0
"(1811, 10)",1,54.0,1.0,3.0,20.0,1.0,0.0223707718562,0.0183156388887,4.0,2.0,27.0,0.0
"(1811, 11)",1,54.0,1.0,3.0,20.0,1.0,0.818730753078,0.0183156388887,4.0,2.0,27.0,3.0
"(1811, 13)",1,54.0,0.5,3.0,19.5,1.0,0.0223707718562,0.0183156388887,4.0,2.0,27.0,0.0
"(1811, 14)",1,54.0,1.0,3.0,20.0,1.0,0.0223707718562,0.0183156388887,4.0,2.0,27.0,0.0
"(1819, 1)",1,0.0,1.0,3.0,11.0,2.0,0.135335283237,0.110803158362,6.13333333333,5.0,0.0,0.0
"(1819, 8)",1,0.0,4.0,3.0,14.0,2.0,0.818730753078,0.0608100626252,6.13333333333,5.0,0.0,0.0
"(1819, 9)",1,0.0,1.0,3.0,11.0,2.0,0.818730753078,0.110803158362,10.2666666667,5.0,0.0,0.0
"(1819, 10)",1,48.0,1.0,3.0,11.0,2.0,0.135335283237,0.110803158362,10.2666666667,5.0,24.0,0.0
"(1819, 11)",1,48.0,1.0,3.0,11.0,2.0,0.135335283237,0.110803158362,10.2666666667,5.0,24.0,3.0
"(1819, 13)",1,48.0,0.5,3.0,10.5,2.0,0.818730753078,0.110803158362,10.2666666667,5.0,24.0,0.0
"(1829, 1)",1,0.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,2.0,0.0,0.0
"(1829, 2)",1,0.0,3.0,3.0,18.0,2.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0
"(1829, 4)",1,0.0,1.0,3.0,16.0,2.0,0.0497870683679,0.0407622039784,4.0,2.0,0.0,0.0
"(1829, 10)",1,48.0,1.0,3.0,16.0,2.0,0.0497870683679,0.0407622039784,4.0,2.0,24.0,0.0
"(1829, 11)",1,48.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,2.0,24.0,3.0
"(1829, 13)",1,48.0,0.5,3.0,15.5,2.0,0.818730753078,0.0407622039784,4.0,2.0,24.0,0.0
"(1829, 14)",1,48.0,1.0,3.0,16.0,2.0,0.818730753078,0.0407622039784,4.0,2.0,24.0,0.0
"(1830, 1)",1,0.0,1.0,3.0,17.0,2.0,0.818730753078,0.0333732699603,4.0,2.0,0.0,0.0
"(1830, 2)",1,0.0,3.0,3.0,19.0,2.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0
"(1830, 10)",1,48.0,1.0,3.0,17.0,2.0,0.0407622039784,0.0333732699603,4.0,2.0,24.0,0.0
"(1830, 11)",1,48.0,1.0,3.0,17.0,2.0,0.818730753078,0.0333732699603,4.0,2.0,24.0,3.0
"(1830, 13)",1,48.0,0.5,3.0,16.5,2.0,0.818730753078,0.0333732699603,4.0,2.0,24.0,0.0
"(1830, 14)",1,48.0,1.0,3.0,17.0,2.0,0.0407622039784,0.0333732699603,4.0,2.0,24.0,0.0
"(1837, 1)",1,0.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,10.2666666667,10.0,0.0,0.0
"(1837, 2)",1,0.0,3.0,3.0,13.0,1.0,0.135335283237,0.0742735782143,6.13333333333,6.0,0.0,0.0
"(1837, 4)",1,0.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,6.13333333333,6.0,0.0,0.0
"(1837, 5)",1,0.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,6.13333333333,6.0,0.0,0.0
"(1837, 7)",1,0.0,4.0,3.0,14.0,1.0,0.818730753078,0.0608100626252,6.13333333333,7.0,0.0,0.0
"(1837, 10)",1,54.0,1.0,3.0,11.0,1.0,0.818730753078,0.110803158362,10.2666666667,7.0,27.0,0.0
"(1837, 11)",1,54.0,1.0,3.0,11.0,1.0,0.135335283237,0.110803158362,10.2666666667,7.0,27.0,3.0
"(1837, 13)",1,54.0,0.5,3.0,10.5,1.0,0.818730753078,0.110803158362,10.2666666667,7.0,27.0,0.0
"(1843, 3)",1,0.0,1.0,3.0,18.0,5.0,0.0333732699603,0.0273237224473,4.0,2.0,0.0,0.0
"(1843, 4)",1,0.0,1.0,3.0,18.0,5.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0
"(1843, 9)",1,0.0,1.0,3.0,18.0,5.0,0.818730753078,0.0273237224473,4.0,2.0,0.0,0.0
"(1843, 10)",1,30.0,1.0,3.0,18.0,5.0,0.0333732699603,0.0273237224473,4.0,2.0,15.0,0.0
"(1843, 11)",1,30.0,1.0,3.0,18.0,5.0,0.0333732699603,0.0273237224473,4.0,2.0,15.0,3.0
"(1843, 13)",1,30.0,0.5,3.0,17.5,5.0,0.818730753078,0.0273237224473,4.0,2.0,15.0,0.0
"(1843, 14)",1,30.0,1.0,3.0,18.0,5.0,0.0333732699603,0.0273237224473,4.0,2.0,15.0,0.0
"(1849, 1)",1,0.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,10.2666666667,10.0,0.0,0.0
"(1849, 2)",1,0.0,3.0,3.0,13.0,4.0,0.818730753078,0.0742735782143,6.13333333333,6.0,0.0,0.0
"(1849, 4)",1,0.0,1.0,3.0,11.0,4.0,0.818730753078,0.110803158362,6.13333333333,6.0,0.0,0.0
"(1849, 5)",1,0.0,1.0,3.0,11.0,4.0,0.818730753078,0.110803158362,6.13333333333,6.0,0.0,0.0
"(1849, 7)",1,0.0,4.0,3.0,14.0,4.0,0.818730753078,0.0608100626252,6.13333333333,7.0,0.0,0.0
"(1849, 10)",1,36.0,1.0,3.0,11.0,4.0,0.818730753078,0.110803158362,10.2666666667,7.0,18.0,0.0
"(1849, 11)",1,36.0,1.0,3.0,11.0,4.0,0.135335283237,0.110803158362,10.2666666667,7.0,18.0,3.0
"(1849, 13)",1,36.0,0.5,3.0,10.5,4.0,0.818730753078,0.110803158362,10.2666666667,7.0,18.0,0.0
"(1852, 3)",1,0.0,1.0,3.0,19.0,1.0,0.0273237224473,0.0223707718562,4.0,2.0,0.0,0.0
"(1852, 4)",1,0.0,1.0,3.0,19.0,1.0,0.818730753078,0.0223707718562,4.0,2.0,0.0,0.0
"(1852, 10)",1,54.0,1.0,3.0,19.0,1.0,0.0273237224473,0.0223707718562,4.0,2.0,27.0,0.0
"(1852, 11)",1,54.0,1.0,3.0,19.0,1.0,0.818730753078,0.0223707718562,4.0,2.0,27.0,3.0
"(1852, 13)",1,54.0,0.5,3.0,18.5,1.0,0.818730753078,0.0223707718562,4.0,2.0,27.0,0.0
"(1852, 14)",1,54.0,1.0,3.0,19.0,1.0,0.0273237224473,0.0223707718562,4.0,2.0,27.0,0.0
"(1855, 4)",1,0.0,1.0,3.0,12.0,3.0,0.110803158362,0.0907179532894,4.0,4.0,0.0,0.0
"(1855, 7)",1,0.0,4.0,3.0,15.0,3.0,0.818730753078,0.0497870683679,3.0,4.0,0.0,0.0
